"tSNE1","tSNE2","z1_3","z1_1","z1_2","z9_1","z9_2","z9_3","degs","id"
12.9855911398906,-21.7490480129656,0.146634296917295,0.625749923541299,0.256269050630457,0.0953845463134113,0.393576935881774,0.38669763863087,"NR_vs_Control","z1_1_k97_113843_43"
-31.9763695224067,-39.574131013942,0.652969263145508,0.516081689544858,0.383516714754079,0.803482980460574,0.821475999809841,0.889566638987301,"NR_vs_Control","z1_1_k97_115912_14"
-40.3517225338178,-24.1913238817698,0.625823495691337,0.361993259502683,0.362831142587377,0.774454794833819,0.728972303379213,0.878376603132967,"NR_vs_Control","z1_1_k97_115912_16"
-22.7931051569117,-37.4990131548822,0.659836664059478,0.488514531071418,0.501336357527148,0.661991902418851,0.643792668100035,0.908755467248207,"NR_vs_Control","z1_1_k97_115912_23"
-32.9608030868002,4.99098448032913,0.555780718238434,0.29839828502757,0.311935663368508,0.6108067785093,0.67562411547175,0.78501886589614,"NR_vs_Control","z1_1_k97_115912_25"
-23.6919749729521,13.5990332621654,0.526060961735788,0.268385799692464,0.329400235732766,0.564353354694489,0.565658120495536,0.822280339138267,"NR_vs_Control","z1_1_k97_115912_48"
-20.3678461101376,-18.8439158359191,0.615166429939169,0.382633034632625,0.535456367094132,0.649874489337467,0.677778924007953,0.84911778898619,"NR_vs_Control","z1_1_k97_115912_56"
-32.498487586628,-27.7390779196575,0.608101601943007,0.465738823872752,0.357481746150748,0.767625036943837,0.660018492976969,0.850314660420625,"NR_vs_Control","z1_1_k97_115912_57"
-27.8849530264528,17.8553658112881,0.523567278695705,0.370145145009172,0.328696984639598,0.624276827429963,0.498859303120608,0.749325520952112,"NR_vs_Control","z1_1_k97_115912_6"
-13.2752434756074,11.971026441483,0.543325327170435,0.3215318822155,0.304938221935712,0.520478231433561,0.567898629612192,0.708232546574121,"NR_vs_Control","z1_1_k97_11655_5"
-13.0869348202796,26.4175713268781,0.434049638485679,0.28522610701422,0.297494005761477,0.557502532192295,0.442119977988621,0.676524992097995,"NR_vs_Control","z1_1_k97_11655_8"
41.4848800949474,12.3935726864177,0.234216264768993,0.240021972377969,0.236150433411455,0.305349876073031,0.0548519339190127,0.265067377627599,"NR_vs_Control","z1_1_k97_12039_5"
28.159192199795,38.7472280013056,0.28495436872665,0.291648760938241,0.227196980180113,0.384715589964446,0.526046778519612,0.253708294799187,"NR_vs_Control","z1_1_k97_121934_2"
-31.778320595194,10.9789148008511,0.46879683977397,0.446018413369678,0.293245126605808,0.543490513550384,0.681766585561235,0.761427284753945,"NR_vs_Control","z1_1_k97_124350_3"
-28.4133107441865,0.543762705730619,0.537037712985509,0.260041890990744,0.397669993706053,0.616836680505296,0.699733784853378,0.780270824729869,"NR_vs_Control","z1_1_k97_124350_5"
21.2564343554742,-19.520856810622,0.13937355737952,0.67038590623529,0.285122769077718,0.244506054404362,0.252240592541624,0.374391711834508,"NR_vs_Control","z1_1_k97_124695_93"
13.367680107424,20.2870285624374,0.366126003025925,0.174969426884175,0.215133310786449,0.390801012282286,0.350173165883168,0.503626929704127,"NR_vs_Control","z1_1_k97_124945_18"
-21.3438908741539,-25.0327563017916,0.559771432889555,0.460887098268322,0.434237458800474,0.708293694416107,0.640625628613243,0.854344330976898,"NR_vs_Control","z1_1_k97_124945_26"
-16.2605008456464,3.59269735804614,0.502596639012349,0.301054680260803,0.371103666435378,0.622784006365081,0.608724914908196,0.758280414387499,"NR_vs_Control","z1_1_k97_124945_27"
-1.09524268977753,39.996962955064,0.489112684442617,0.311043730679649,0.244087296098747,0.46584802507164,0.430669703815217,0.577079364040524,"NR_vs_Control","z1_1_k97_124945_32"
-15.3233169992229,11.7195356774449,0.48170681804248,0.334361145472515,0.344586608421708,0.549082021549033,0.58214198299192,0.717960995593456,"NR_vs_Control","z1_1_k97_124945_35"
-15.5804529489265,-21.5191238757322,0.535273073723517,0.429203472900068,0.529594804562417,0.724615511797286,0.666635563251512,0.834134931024831,"NR_vs_Control","z1_1_k97_124945_37"
-25.8115825749482,-38.5528453508432,0.622494232738804,0.561353986997408,0.500062703330423,0.704994957287044,0.766893057943749,0.851077928258222,"NR_vs_Control","z1_1_k97_124945_41"
5.87445000371846,33.0083603873985,0.411484123650815,0.247617084499317,0.214953013046398,0.430883854944054,0.390206697601216,0.59715010272999,"NR_vs_Control","z1_1_k97_124945_54"
-30.2091914560072,-6.44924112127723,0.504907431779547,0.423186252356253,0.340598935632558,0.633651328172165,0.683412422498365,0.73754354582709,"NR_vs_Control","z1_1_k97_124945_7"
-32.4188235278144,-27.7030168180796,0.607361907895314,0.423235644296608,0.337954874198178,0.768309254179455,0.656289559275357,0.854595982642876,"NR_vs_Control","z1_1_k97_124945_8"
25.5280041164851,37.9610358744845,0.324546891400695,0.185432060139771,0.211060251336963,0.513928444319638,0.390508063418184,0.366336347655653,"NR_vs_Control","z1_1_k97_125977_2"
33.2936943207048,-29.2424455150339,0.229936989961979,0.629049343444561,0.227329872654766,0.226535615071545,0.326642035269183,0.25251565137819,"NR_vs_Control","z1_1_k97_126581_26"
24.3831628092769,-15.9098328953608,0.134465283358495,0.618516088536031,0.339420190656831,0.308710630942031,0.257136809121354,0.358795790279024,"NR_vs_Control","z1_1_k97_127964_4"
16.7167792811183,17.1276162414122,0.379418381931637,0.220316263244195,0.271277890296689,0.323902976548778,0.35025435220156,0.434819159256939,"NR_vs_Control","z1_1_k97_128613_10"
-19.0060452587965,4.39928759423014,0.495567720275386,0.330157465610658,0.327920683688973,0.606341001045248,0.635896361422143,0.715921093667729,"NR_vs_Control","z1_1_k97_130074_11"
-8.12029153267685,23.0279384365546,0.47413998754325,0.235387412884304,0.300378467413874,0.525541061357875,0.51074444752381,0.654128777643603,"NR_vs_Control","z1_1_k97_130074_22"
-31.258430141208,-28.211579522926,0.636445894435203,0.453172400382142,0.371357079441675,0.746423559637419,0.69693128623505,0.881163469746,"NR_vs_Control","z1_1_k97_130074_30"
-19.9702338196314,-18.0405393751187,0.588746512351269,0.304266774663676,0.551280591552733,0.618655373296552,0.614479394058073,0.861336037607541,"NR_vs_Control","z1_1_k97_130074_36"
-30.7201674677355,-38.0965368978011,0.659737112468329,0.495380843189134,0.389159847850994,0.79214432134781,0.737038995150587,0.909018740675235,"NR_vs_Control","z1_1_k97_130074_46"
-29.0605593491146,-30.1596177228139,0.664407386609183,0.426813670461959,0.406886955361164,0.797081326905034,0.646827228637226,0.857988686220561,"NR_vs_Control","z1_1_k97_130074_52"
-28.1350742372148,-29.7512877256399,0.607743052152229,0.428175742016701,0.403459277247913,0.82424821466063,0.622426102884916,0.880152396847986,"NR_vs_Control","z1_1_k97_130074_57"
-1.31016039363793,39.9932813129874,0.470643197377288,0.300796413802977,0.261094937606568,0.496941264742,0.406197301103501,0.56566310546497,"NR_vs_Control","z1_1_k97_130074_6"
8.6928968764213,26.2412840564083,0.37036896633395,0.177574559484245,0.181043112549337,0.420700921094156,0.422920209309309,0.575038819508996,"NR_vs_Control","z1_1_k97_133468_17"
-24.9278671769823,9.59622177906422,0.640414048816928,0.308817064019377,0.227539025305554,0.64003163111367,0.540928388395707,0.662000268657548,"NR_vs_Control","z1_1_k97_133468_20"
-40.212045270362,-14.0660415169567,0.61353933675554,0.399730379891936,0.270909689735754,0.735095877747757,0.669690312545566,0.806232306844395,"NR_vs_Control","z1_1_k97_133468_25"
-14.3268379261853,-10.0815600156798,0.573372289229623,0.368987325358692,0.414037899535118,0.635140835605123,0.544378772366903,0.774177113339431,"NR_vs_Control","z1_1_k97_133468_26"
-29.2655280444455,20.1673868347427,0.564355899922667,0.407267874791354,0.275404435415644,0.692528699543794,0.509764745076661,0.748738967016171,"NR_vs_Control","z1_1_k97_133468_28"
-11.4772367036693,30.5878212577918,0.396242065269692,0.298148784469953,0.254539852503821,0.516294726072128,0.45091453280849,0.682804468489747,"NR_vs_Control","z1_1_k97_133468_29"
-5.99950802449037,31.6926545990354,0.372984136421166,0.279506035052974,0.274460469697462,0.459473382199342,0.51717893663719,0.605798439082325,"NR_vs_Control","z1_1_k97_133468_3"
-12.6983239603798,26.4653668116556,0.459967278841432,0.279944375976972,0.27337791625148,0.592409850767397,0.447415176808528,0.647200222221344,"NR_vs_Control","z1_1_k97_133468_30"
19.5410932840489,21.1833722052584,0.328293531608599,0.131054802979424,0.17085987258659,0.373622735825318,0.267396122731099,0.426741707459189,"NR_vs_Control","z1_1_k97_133468_32"
-45.1143321019398,-24.3456856386912,0.520030756579114,0.372917569264727,0.389271828577733,0.734858935844874,0.767676688629316,0.890110245949574,"NR_vs_Control","z1_1_k97_133468_7"
-30.9255065146727,16.5133604693471,0.508202398056628,0.43014650144208,0.381820038503925,0.653725257233066,0.477817723697325,0.784132011656188,"NR_vs_Control","z1_1_k97_133468_9"
19.0167366286018,16.2215564906022,0.18534273731424,0.175976285509765,0.194840769498024,0.337559526614295,0.368152908663443,0.438497246109271,"NR_vs_Control","z1_1_k97_133602_13"
-39.46678122114,6.44047441754428,0.486507109412151,0.363414618902858,0.319227343841827,0.781276805185521,0.657058119696196,0.771932856666272,"NR_vs_Control","z1_1_k97_133602_16"
-32.2581120104164,3.55908142975146,0.553267419444498,0.384780705396374,0.318614288360404,0.587254177351036,0.662141218275336,0.757876635786441,"NR_vs_Control","z1_1_k97_133602_19"
-5.2783869529708,33.545388566096,0.393299902652784,0.2704155617958,0.246588229717747,0.488844912680502,0.463715938798707,0.613117207807657,"NR_vs_Control","z1_1_k97_133602_2"
1.58547415146442,33.4190982915366,0.434281959991274,0.23378965725122,0.237858631214715,0.491068844074887,0.463628191611666,0.602605057213125,"NR_vs_Control","z1_1_k97_133602_20"
8.2021047554412,29.701753681514,0.323927963000046,0.247147485182173,0.212324799538434,0.456154714467638,0.434630971456949,0.55505848895821,"NR_vs_Control","z1_1_k97_133602_21"
18.3113672091828,18.1085724793225,0.289539756765545,0.19703726605605,0.214321155490393,0.355023702210296,0.37371508700051,0.473763563463869,"NR_vs_Control","z1_1_k97_133602_25"
-19.347010041333,9.7416917605292,0.417178700215521,0.329233700681198,0.347540789831464,0.548876001355693,0.628670451269055,0.677679059325651,"NR_vs_Control","z1_1_k97_133602_28"
-27.9223201885425,-0.136558274299566,0.620441268280919,0.211926394719127,0.400709318007381,0.59808003649808,0.656205481069698,0.776239495190699,"NR_vs_Control","z1_1_k97_133602_29"
-7.61287242358993,19.6794351608025,0.347259005194389,0.303073273441922,0.304755606475607,0.479812000934704,0.53196973251089,0.682765136231156,"NR_vs_Control","z1_1_k97_133602_30"
-35.1853579107052,9.94967359782438,0.405302635979771,0.35086898696164,0.213766018530871,0.575481905824357,0.617802495178692,0.816402134606746,"NR_vs_Control","z1_1_k97_133602_32"
-25.3576533353394,-23.9055056258656,0.660967843182308,0.394850545239836,0.470620647029571,0.719932875215697,0.677388704967691,0.795068843271248,"NR_vs_Control","z1_1_k97_133602_39"
-32.9194914819787,13.1335169216244,0.453762238553205,0.402024074853946,0.342261563614993,0.614695957927864,0.557574872104829,0.75480487673603,"NR_vs_Control","z1_1_k97_133602_40"
-20.3627367177736,9.68217301644339,0.364024542235001,0.261366343485333,0.287897792184519,0.560912531278225,0.718912453634814,0.7115517422864,"NR_vs_Control","z1_1_k97_133602_49"
17.0738487625173,18.3626677222401,0.346908735521623,0.169859672566946,0.224893387348794,0.329235272258905,0.326895224398684,0.462218322311936,"NR_vs_Control","z1_1_k97_133602_5"
-33.4455697763604,-5.61858728347447,0.380963508603047,0.525747941475728,0.320832885475742,0.673064346575852,0.716158477983639,0.802871616545589,"NR_vs_Control","z1_1_k97_133602_53"
-35.90945446615,7.59274744346961,0.503612250759192,0.360934928724743,0.266187655914261,0.634159168713195,0.657647676437208,0.816232102067692,"NR_vs_Control","z1_1_k97_133602_56"
43.3597305673034,15.4185024482805,0.274104114471823,0.379868195120254,0.248127683348037,0.313267816372389,0.195023969686501,0.16158069334026,"NR_vs_Control","z1_1_k97_144223_5"
23.9681753620193,-8.5527212325085,0.223434493940657,0.540842012564188,0.310186796215518,0.292254622893332,0.317434684914859,0.399882186602801,"NR_vs_Control","z1_1_k97_144605_15"
13.7211326795589,-5.23930923988416,0.472344152515945,0.47017904150646,0.470248662611575,0.0912873576255749,0.193655594765558,0.301681030601822,"NR_vs_Control","z1_1_k97_145440_7"
10.4773147913701,-24.958577055356,0.171659123723549,0.642292813849223,0.232416899430262,0.266104012989068,0.365256718047239,0.397590273687174,"NR_vs_Control","z1_1_k97_146586_5"
29.5405085833643,39.5022443795576,0.196410771450561,0.221179388237151,0.275593235820722,0.469208108642666,0.498859303120608,0.190474692842991,"NR_vs_Control","z1_1_k97_146588_5"
12.5431485352812,48.6377330439502,0.433525614671046,0.324823044834532,0.325018635042566,0.665402974281434,0.12656058017402,0.377211824928273,"NR_vs_Control","z1_1_k97_146885_2"
-17.9159862036604,15.5706646300412,0.442912968327535,0.375830508230392,0.33885834936891,0.624202868447551,0.559146011857484,0.696671652638309,"NR_vs_Control","z1_1_k97_146971_15"
-13.9689301765311,-2.73811322476535,0.510102017104892,0.367719556358885,0.425753155199824,0.660355988427523,0.52919399523318,0.73620733691494,"NR_vs_Control","z1_1_k97_146971_21"
-19.5849633042826,-7.60359542558518,0.571994470440524,0.425984009506284,0.424737915911203,0.682184403976357,0.598231558758569,0.7849680158497,"NR_vs_Control","z1_1_k97_146971_22"
-2.37158754111683,35.6168072252755,0.409906960440881,0.231017908554396,0.31506791807954,0.451693674742621,0.495538865262748,0.58202153720221,"NR_vs_Control","z1_1_k97_146971_25"
-31.6586778526583,-27.362767077931,0.632955589940504,0.411480966612337,0.338064312023057,0.748630697862331,0.687434157848345,0.872263639281745,"NR_vs_Control","z1_1_k97_146971_5"
-21.5361652358214,-35.8490815744709,0.618409195212624,0.533379089499161,0.459624176189507,0.629482694703172,0.71097347265509,0.847408771938183,"NR_vs_Control","z1_1_k97_148410_15"
-30.0747042735049,-1.12429327262949,0.514085243688549,0.342547531421359,0.422548973542672,0.617951698383078,0.646577115686397,0.830222220796471,"NR_vs_Control","z1_1_k97_148410_6"
-0.434454540516166,34.0018885375594,0.433750088513328,0.260141196643945,0.268739302671305,0.472623714636878,0.45284386333921,0.566165213943868,"NR_vs_Control","z1_1_k97_148410_8"
-31.1546243480636,-23.3497410515267,0.737255672236367,0.42534635908405,0.345499358192473,0.689299770905822,0.60571203738472,0.84911778898619,"NR_vs_Control","z1_1_k97_148957_4"
-33.7326656243578,7.60925602118469,0.446508256016169,0.321271597945708,0.301252258684825,0.579266318357502,0.732135468662054,0.834211350377352,"NR_vs_Control","z1_1_k97_14949_10"
-33.571869572949,7.6060140517624,0.426011244309796,0.301847370357902,0.349375273726236,0.528737714028919,0.783573173809955,0.83027611465637,"NR_vs_Control","z1_1_k97_14949_17"
13.4588346989069,22.3167946990458,0.345437179190888,0.224134033862722,0.208346879857106,0.383956439958433,0.366693168133628,0.523943357427691,"NR_vs_Control","z1_1_k97_14949_24"
-20.2733320466044,16.7469171182262,0.458641702522373,0.31383027657079,0.304832469395316,0.572141126966306,0.561656813343861,0.760510789660298,"NR_vs_Control","z1_1_k97_14949_6"
24.7201561330595,-14.8105425472457,0.112372558618578,0.65007050331599,0.504976088645249,0.265471120902927,0.236289099373886,0.368207039357491,"NR_vs_Control","z1_1_k97_150630_19"
-19.7496726977202,-7.35193733264134,0.531619151334629,0.440617327649663,0.426386561096211,0.671926651736483,0.605594104375374,0.769064068709699,"NR_vs_Control","z1_1_k97_151038_10"
-17.7902440345639,-7.57027476199072,0.573710242429771,0.38299440637522,0.461012593443618,0.696892184401839,0.634985973207457,0.802650973452833,"NR_vs_Control","z1_1_k97_151038_4"
-21.2484281942983,-31.9596529407379,0.711045421069267,0.507000772508866,0.325532909806908,0.763806721561567,0.659461016667703,0.864968044082485,"NR_vs_Control","z1_1_k97_151038_5"
-32.93962118326,-36.1021377447314,0.615893088885147,0.437641056085602,0.439400556910953,0.804833145244429,0.708246864291915,0.939875829991347,"NR_vs_Control","z1_1_k97_151440_24"
-23.6343934677961,-41.306075851561,0.665823677023388,0.448554457823959,0.600219219113566,0.79123354155488,0.670488501789405,0.877997386683785,"NR_vs_Control","z1_1_k97_151440_29"
-15.6728671572945,18.0380528262844,0.488704737386617,0.33152244882458,0.298289313517223,0.637569320792266,0.540080716904512,0.658681734980577,"NR_vs_Control","z1_1_k97_151440_36"
-26.2924550897364,-1.37346468588804,0.634578147067532,0.291375660117909,0.354098722180079,0.632632552647214,0.597353000162835,0.790297489234286,"NR_vs_Control","z1_1_k97_151440_37"
-32.3316574499381,12.0877053876038,0.415817305015312,0.426274533040646,0.332139079170895,0.557856259379807,0.60084486585177,0.73246934766812,"NR_vs_Control","z1_1_k97_151440_39"
-26.2357883705755,20.0225643424306,0.515060152565149,0.423928439882798,0.277441629100698,0.624442525632498,0.495587700032494,0.69622658536847,"NR_vs_Control","z1_1_k97_151440_45"
4.02609985819592,37.552358868092,0.458290260785538,0.246100291002346,0.258971447400314,0.41133949294982,0.393525792135565,0.560448408145519,"NR_vs_Control","z1_1_k97_151440_47"
-12.1909717814712,16.4107202902134,0.38135110121202,0.385375245418519,0.263115148690126,0.505768793402359,0.546756773637506,0.700810931217569,"NR_vs_Control","z1_1_k97_151440_51"
-10.3857745150149,18.4822659222265,0.439876635059994,0.27963270300382,0.32632478074701,0.531199310654594,0.568849336046388,0.727795520883869,"NR_vs_Control","z1_1_k97_151440_52"
-28.1755167829984,-14.7895380567406,0.609263350680679,0.381984778702601,0.410895351989654,0.750412802133045,0.631963435413577,0.682469261185627,"NR_vs_Control","z1_1_k97_151440_58"
32.3249706936108,-26.5313588203584,0.329327346650968,0.689258437005295,0.335808282298324,0.249037850663165,0.399639277448313,0.128075092661932,"NR_vs_Control","z1_1_k97_152412_40"
23.874147880639,-36.9928599187243,0.213342072324838,0.667291720231345,0.244052451284337,0.199176569462205,0.175861394204787,0.228672437750668,"NR_vs_Control","z1_1_k97_152412_5"
36.0224015348198,-18.9423112762637,0.199261110355558,0.657856434696376,0.340432718525758,0.356759420555835,0.245569215936529,0.282739311036926,"NR_vs_Control","z1_1_k97_154124_62"
-24.3462410410313,-21.379873501099,0.628475560297423,0.380896227293561,0.434540064326388,0.661094382745094,0.66511128916462,0.861293744507537,"NR_vs_Control","z1_1_k97_156565_5"
29.1510850606622,-24.3692836159243,0.297834781794204,0.574585036295287,0.23011771838459,0.271933117605472,0.320426974249191,0.374777536398399,"NR_vs_Control","z1_1_k97_157675_27"
39.4904839236549,-26.5407036547057,0.18502633827196,0.723300333983403,0.258697128162885,0.245009707472187,0.31316477051094,0.323859383550334,"NR_vs_Control","z1_1_k97_157675_29"
15.64012154827,-31.9423887038196,0.292199844086135,0.652072334066329,0.107287623719246,0.281715146196898,0.251216233078704,0.45763956938783,"NR_vs_Control","z1_1_k97_157675_30"
-26.2354785968786,-9.99009436220182,0.567860862958514,0.403058375883993,0.406967276103979,0.644316297181667,0.649232629437536,0.885324348561317,"NR_vs_Control","z1_1_k97_157696_38"
-29.3271089397983,-14.8097359633253,0.596112130872132,0.428698285474989,0.370545368303228,0.754863167538114,0.622326514610173,0.767688457536269,"NR_vs_Control","z1_1_k97_157696_54"
-9.2725910600944,12.8965531258679,0.51094497566183,0.32870297816997,0.326889880826553,0.513495059030506,0.54892470945269,0.63883676173515,"NR_vs_Control","z1_1_k97_157696_64"
-24.4592217980199,-35.1458441597672,0.653176537550126,0.549479211532126,0.453210118271093,0.719720400927518,0.639080772863278,0.86005045229629,"NR_vs_Control","z1_1_k97_157696_65"
-32.515093688709,-0.453305811714801,0.573808897778817,0.344406722481122,0.369958442398676,0.584667838245859,0.570466431819996,0.850173366764905,"NR_vs_Control","z1_1_k97_157696_66"
-23.7623830265371,-7.43483305148059,0.58545517343649,0.37126443508724,0.366269793503472,0.656698954377847,0.657965649389558,0.80453989834656,"NR_vs_Control","z1_1_k97_157696_67"
27.4688024336524,-5.11621414591775,0.2550127948836,0.378039518319612,0.361662904705325,0.195902029127691,0.28061607746481,0.234055333530584,"NR_vs_Control","z1_1_k97_159194_1"
42.8573166308921,7.6222377732909,0.215990747290415,0.19346164792049,0.223481410674475,0.213923628638954,0.171844748716305,0.170980188594994,"NR_vs_Control","z1_1_k97_162629_3"
21.2568433804682,-20.628253449998,0.114489064128322,0.599078942430092,0.253494883804021,0.216330078653911,0.240176779677749,0.392350051176832,"NR_vs_Control","z1_1_k97_164514_4"
23.7012682643762,-21.6278488794577,0.258180479841403,0.633554443130874,0.26025956447434,0.255815554939011,0.265101045004439,0.408846862709709,"NR_vs_Control","z1_1_k97_164514_40"
34.7544384196015,-29.0093485786256,0.162453897673276,0.621399111281637,0.22694561907663,0.216773564222554,0.292077754431734,0.255954225890535,"NR_vs_Control","z1_1_k97_165523_13"
22.3984461185627,-24.423928081217,0.222581620501287,0.609246155395592,0.187892869875686,0.220466064403731,0.274759792356938,0.345841874260942,"NR_vs_Control","z1_1_k97_165523_32"
23.8175484977444,-16.1393072561766,0.10741019702746,0.585854991407559,0.323462424163816,0.267364104067629,0.238026280522323,0.400006208726699,"NR_vs_Control","z1_1_k97_165523_50"
42.1349786775575,-25.4926878496565,0.145626831322663,0.606452152889274,0.272401113799719,0.210938718910429,0.399994044995738,0.249335809537036,"NR_vs_Control","z1_1_k97_165523_8"
14.3283467673486,49.896524161639,0.435477671771495,0.203029368289964,0.31534581167216,0.678165719791699,0.24194706866552,0.452558390848273,"NR_vs_Control","z1_1_k97_169409_4"
-8.98519536565227,13.0368324224879,0.538391615906521,0.354452234478184,0.35187738353801,0.537565157343855,0.517722480222241,0.655452202299361,"NR_vs_Control","z1_1_k97_169628_3"
-11.9145926771431,-1.58686360821721,0.504399629231467,0.203289607872019,0.473369701000463,0.597927986845952,0.521582228723973,0.786279639621739,"NR_vs_Control","z1_1_k97_169628_5"
-23.5395102218555,-7.47220284159747,0.571223817531343,0.395828388431269,0.387424131044097,0.672503169780148,0.647660786373537,0.78632766104925,"NR_vs_Control","z1_1_k97_17045_21"
-30.6411627641038,16.3955742451891,0.539496223792595,0.47600507873322,0.325805514010432,0.610199157917869,0.498859303120608,0.783684201660909,"NR_vs_Control","z1_1_k97_17045_22"
2.39760491704677,38.6150253849809,0.448430755336403,0.294090564790938,0.29817449064031,0.422814801431403,0.400615734096232,0.616301132493045,"NR_vs_Control","z1_1_k97_17045_25"
-20.2409943580554,-3.5186450123494,0.5176527376138,0.352542627432846,0.40322857118679,0.680526007862103,0.610127181765409,0.74475820465855,"NR_vs_Control","z1_1_k97_17045_28"
-13.840879937503,15.0730494610532,0.551746257991485,0.402420499784224,0.273088168590866,0.542374210674241,0.533440091041789,0.710395141509262,"NR_vs_Control","z1_1_k97_17045_35"
-26.8759977954618,-6.59593456154484,0.602229265758456,0.408678778625191,0.37289991671774,0.557412513101139,0.592644327512683,0.794435721269447,"NR_vs_Control","z1_1_k97_17045_4"
