"tSNE1","tSNE2","z1_3","z1_1","z1_2","z10_3","z10_1","z10_2"
-1.35151915600995,-15.7567781667951,0.496630074110212,0.367020238823218,0.294685105457983,0.706322348654603,0.998040276805883,0.356773713526661
12.4859338472298,-3.03626470843689,0.484976920166574,0.29022087528314,0.329975633602552,0.693639592704881,0.953555304904601,0.273440471613498
18.6511746396763,0.405328278117461,0.507452931725708,0.301795568396337,0.333637511244137,0.56191883645473,0.968306411992159,0.277111021846659
-32.334020985944,-13.3165399209995,0.565272687511791,0.415416486701553,0.466100646307618,0.814228375111394,1.10315393954851,0.40434598953223
19.0517181985851,2.09587074951991,0.45038405575785,0.329864759122361,0.356522828631643,0.626413055411835,0.934110695718814,0.258903449518333
-9.54660842084417,5.82083329694663,0.571262119823191,0.246048714725812,0.376810487756231,0.75293149676875,1.06913682526241,0.313549298081225
27.9222084322559,9.64032722295728,0.449088912215282,0.215518839962272,0.275043313760653,0.585636562079945,0.900472345026014,0.222880875099044
44.3686541754052,-10.273106238737,0.330401669555668,0.19809144490771,0.192811882575931,0.449872087373851,0.754189081160176,0.162182511735317
44.345726306392,-10.800734883353,0.34783378257473,0.198082605590176,0.197502239892292,0.430092872553167,0.745713305065762,0.198190871808262
40.8781465686707,-2.2866544013171,0.346516025329535,0.22958533351123,0.246152398542328,0.496652049624471,0.805995361768137,0.205974273575282
-14.3664772920364,9.01442237595379,0.535412648280877,0.410417527077191,0.4510453565186,0.819716089242565,1.06310612596503,0.307818525570379
-21.1668466673585,-10.567844962765,0.497455052038756,0.452093196724501,0.431476260007288,0.780066362420944,1.08692564879637,0.342708800236353
-1.35319365174478,10.7193137986374,0.5297149702503,0.301181634375294,0.452835270285547,0.693825619442431,1.07138785027289,0.186659553347221
-21.6673067541534,14.3252293025774,0.616094670351123,0.364211652746443,0.428933869592719,0.885391563036467,1.10461139768923,0.175590312099247
-19.535627675757,14.8474868991514,0.55462989210156,0.390222776196648,0.34444145366966,0.819515506879081,1.06795371422485,0.183593886144707
13.3048476108783,-39.0665732460882,0.270252020990864,0.508878184150756,0.229919412928482,0.425646769858732,0.365604265709842,0.123426460735107
19.3708476524365,-36.779864420226,0.236778663124558,0.272784799570023,0.26327392147147,0.287449435370072,0.413357899812695,0.160951489975986
-14.4216483378627,1.58179697075165,0.603166261810069,0.387872848717325,0.415123701917897,0.687286027424703,1.03688371197557,0.235145530887395
