"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","z9_1","z10_3","z10_1","z9_2","z11_2","z11_3","z10_2","z11_1","z1_3","z9_3","z1_1","z1_2","mean"
"z1_1_k97_86142_3",120.843062357132,1.21775246864193,0.445924242171225,2.73085056491355,0.00631711080652514,0.231308990969227,"MV_vs_Control",2.146693074,1.064497182,1.204290059,1.389318824,5.733667444,3.782685714,1.045261386,2.720419872,1.002934841,1.468027822,1.328199753,1.271538592,2.01312788025
"z1_1_k97_86215_45",114.671360740059,-9.81062067331457,3.4494034404872,-2.8441499646469,0.00445300838001802,0.19094853135012,"MV_vs_Control",0,3.275598927,4.013522383,0,0,0,2.402521447,0,4.201609567,0,2.988728243,3.261101954,1.67859021008333
"z1_1_k97_86215_5",107.243783342639,-7.8212039696325,3.06161598979265,-2.55459992229862,0.0106309911501846,0.302630942624282,"MV_vs_Control",0,3.138566631,3.220895999,0,0,0.03351662,2.750687858,0,3.864241517,0,2.499642278,2.367196683,1.48956229883333
"z1_1_k97_86503_3",62.7254188968651,-1.55429191296633,0.672020494189857,-2.31286385817754,0.0207301254719821,0.41349678853762,"MV_vs_Control",0.400956614,2.450389157,2.958770546,0.54054318,0.945586275,0.799046412,3.328541486,1.30658549,0.923254006,1.339645161,1.043705763,1.4416338,1.45655482416667
"z1_1_k97_86603_1",61.4669269772539,1.74342281549932,0.614378897155528,2.83769970546038,0.00454399109460609,0.193245872359541,"MV_vs_Control",2.492689168,1.573046585,1.155194301,1.208709701,10.53599288,6.954578052,1.127979913,4.223294766,1.215218285,1.267362149,2.038484033,1.929345673,2.9768246255
"z1_1_k97_8667_6",105.827274564538,1.1098762104082,0.437872462223187,2.53470201065643,0.0112543016322361,0.312529116283931,"MV_vs_Control",1.743001481,1.680242742,0.816640854,1.388517756,3.958321977,4.477007886,1.439753975,2.524385557,1.046995919,1.415453823,1.683118144,0.968063441,1.92845862958333
"z1_1_k97_8667_9",95.5825650863492,1.1438274100769,0.366893284546086,3.11760246986265,0.0018232855175454,0.116363658490044,"MV_vs_Control",1.279451772,1.198101234,1.150568655,1.62876498,3.785223598,3.300973835,1.324475044,1.922142376,1.070182815,1.488137792,1.504080085,0.937423221,1.71579378391667
"z1_1_k97_8719_4",213.674105765612,-1.17166827952296,0.495128616255847,-2.36639176378673,0.0179624256464047,0.38876339165481,"MV_vs_Control",3.114298319,4.536838303,8.877779282,3.013504604,2.524089005,2.626865079,1.067875214,2.030677789,2.461656871,4.940478247,1.426111914,1.911753827,3.21099403783333
"z1_1_k97_8719_4",213.674105765612,-1.68224881211218,0.496667186186569,-3.38707460226748,0.000706421757299065,1,"NHQ_vs_Control",3.114298319,4.536838303,8.877779282,3.013504604,2.524089005,2.626865079,1.067875214,2.030677789,2.461656871,4.940478247,1.426111914,1.911753827,3.21099403783333
"z1_1_k97_8719_4",213.674105765612,-1.14076185695258,0.494328113312755,-2.30770175968291,0.0210157301458354,1,"NR_vs_Control",3.114298319,4.536838303,8.877779282,3.013504604,2.524089005,2.626865079,1.067875214,2.030677789,2.461656871,4.940478247,1.426111914,1.911753827,3.21099403783333
"z1_1_k97_87291_12",83.3627820360581,-1.32333947446649,0.423431683182162,-3.12527268748848,0.00177640303641424,0.114789707537909,"MV_vs_Control",1.947997344,1.984151318,2.342562449,0.48278922,1.310144202,0.966203248,1.126359252,1.769178078,1.668524387,2.277974207,1.246777546,1.222377748,1.52875324991667
"z1_1_k97_87291_16",99.190401323548,-1.35722635585466,0.486956551312141,-2.78716109722215,0.00531720386053248,0.21062016416585,"MV_vs_Control",2.059601359,1.281172707,1.640459215,0.176693891,0.890488637,1.039800761,1.046282149,1.202488225,1.463987946,1.863707196,1.176010198,1.047574408,1.240688891
"z1_1_k97_87760_6",117.575967325088,1.17312391871778,0.460723117599271,2.54626667059964,0.0108881974778305,0.306945829580423,"MV_vs_Control",2.178907088,0.889651888,1.416902429,1.901520863,4.237845721,4.541878109,0.847156984,2.749341517,1.290033002,1.793849458,1.104072945,0.5304083,1.95679735866667
"z1_1_k97_87845_2",87.4496263497686,2.20524401229119,0.554228114040777,3.97894649589888,6.92213150428126e-05,0.0199278093556842,"MV_vs_Control",0.92546495,1.060471319,0.927430867,1.235048085,6.318610449,7.315774419,0.624302876,2.443344595,0.684597161,1.10227345,0.936841691,0.536547467,2.00922561075
"z1_1_k97_87845_5",35.7875943362293,1.73428718364591,0.675915695132249,2.56583357382548,0.0102928200067353,0.297598040077537,"MV_vs_Control",2.273888724,1.519934783,0.466101619,1.097311928,6.647352573,7.137142857,0.862833691,2.971660238,1.095559409,0.969452335,1.002414908,1.221374977,2.27208567016667
"z1_1_k97_87898_1",71.0031616623917,1.9422426863089,0.593479103194088,3.27263870935944,0.00106548577361804,0.0857432502219129,"MV_vs_Control",0.820344756,1.652149761,1.161792898,1.855410817,6.36086213,7.490466761,0.776184197,3.898465164,0.679424332,1.308143604,0.920534482,1.373399019,2.35809816008333
"z1_1_k97_88048_2",119.453155099607,2.02635797007242,0.565557052888552,3.58294173810211,0.000339746405801255,0.0442108101911586,"MV_vs_Control",1.231911093,0.99485718,0.663759199,0.936076582,5.64909246,6.121168472,0.518967394,2.408635401,0.616659395,1.646386343,1.158554301,0.691405862,1.88645614016667
"z1_1_k97_88213_16",164.678174309313,-1.36402361623939,0.542316764152384,-2.51517877816537,0.0118972037337746,1,"NHQ_vs_Control",1.869834141,3.180218179,6.392796567,2.209471688,2.00607986,2.362332999,1.132162508,1.877770404,1.854310688,4.228745249,0.953898339,1.017880585,2.42379176725
"z1_1_k97_88213_4",212.476228652295,-1.04873205081046,0.534967386921101,-1.96036632596657,0.0499529887941124,0.590229324568042,"MV_vs_Control",2.396001121,3.555512106,5.938748147,1.937403062,2.197436478,2.27949779,0.644928186,1.779934103,2.373924476,4.133021656,1.019824307,1.115792549,2.44766866508333
"z1_1_k97_88213_4",212.476228652295,-1.07653782615268,0.53437252651141,-2.0145830347618,0.043948356548431,1,"NR_vs_Control",2.396001121,3.555512106,5.938748147,1.937403062,2.197436478,2.27949779,0.644928186,1.779934103,2.373924476,4.133021656,1.019824307,1.115792549,2.44766866508333
"z1_1_k97_88213_4",212.476228652295,-1.41720492739601,0.535873595326234,-2.64466273344412,0.00817723761211779,1,"NHQ_vs_Control",2.396001121,3.555512106,5.938748147,1.937403062,2.197436478,2.27949779,0.644928186,1.779934103,2.373924476,4.133021656,1.019824307,1.115792549,2.44766866508333
"z1_1_k97_88213_5",176.601525402104,-1.4613412244485,0.481477312395265,-3.03511959302627,0.00240440324993845,1,"NR_vs_Control",3.720753161,4.228871906,9.524196946,4.126304156,2.704952706,3.249294958,1.180641626,2.242578208,2.066923419,4.023811199,2.02697151,1.03060083,3.34382505208333
"z1_1_k97_88213_5",176.601525402104,-1.79602475774499,0.483884143246162,-3.71168343251809,0.000205885383376357,1,"NHQ_vs_Control",3.720753161,4.228871906,9.524196946,4.126304156,2.704952706,3.249294958,1.180641626,2.242578208,2.066923419,4.023811199,2.02697151,1.03060083,3.34382505208333
"z1_1_k97_88213_8",201.032474921656,-1.64232377764248,0.538387171002813,-3.05045117361072,0.0022849782981274,1,"NHQ_vs_Control",2.614232156,3.919236856,7.341353272,2.887551609,1.978005129,3.008643735,0.906951311,1.428694076,2.358769005,4.076085927,1.267696076,0.942809132,2.727502357
"z1_1_k97_88213_8",201.032474921656,-1.30799041158853,0.536634140614865,-2.43739693879681,0.0147934305056567,1,"NR_vs_Control",2.614232156,3.919236856,7.341353272,2.887551609,1.978005129,3.008643735,0.906951311,1.428694076,2.358769005,4.076085927,1.267696076,0.942809132,2.727502357
"z1_1_k97_88371_12",31.3092860403694,1.17932469459157,0.512213759939528,2.30240728935279,0.0213122142856315,0.418482405944547,"MV_vs_Control",1.189303642,1.413272693,1.191830018,3.060922745,3.272226189,2.949462545,1.260731935,0.879175397,1.111285142,1.802841185,1.165087502,1.784615568,1.75672954675
"z1_1_k97_88434_2",68.0525949904529,1.06184710097915,0.470743433569128,2.25568117419788,0.0240906054063395,1,"NHQ_vs_Control",0.935960854,1.055474577,0.584695523,0.726491197,0.981022447,1.989578285,2.319366981,1.948603459,1.249373828,1.693878256,1.257467222,0.848148389,1.2991717515
"z1_1_k97_88871_1",52.2027621162958,-1.7314063028921,0.589226124527149,-2.93844117024096,0.00329867255369971,0.163156204654721,"MV_vs_Control",0.857329997,2.385820975,2.309666155,0.420289302,0.617791575,0.854265066,2.974321017,1.280471485,1.287464494,0.77578706,0.863869758,0.977383692,1.30037171466667
"z1_1_k97_88871_1",52.2027621162958,-1.18180851998613,0.577748539740975,-2.04554133622904,0.0408015182813364,1,"NR_vs_Control",0.857329997,2.385820975,2.309666155,0.420289302,0.617791575,0.854265066,2.974321017,1.280471485,1.287464494,0.77578706,0.863869758,0.977383692,1.30037171466667
"z1_1_k97_8920_5",100.890111062119,1.25896696466079,0.443676397032303,2.83757931024023,0.00454570519689309,0.193274572082075,"MV_vs_Control",1.82048493,1.18209861,1.156805077,1.483710119,5.593211062,3.597720552,1.263155753,2.33586696,1.371480304,2.173213392,1.417816453,0.838146834,2.01947583716667
"z1_1_k97_89325_2",78.6114033926615,2.20866667124546,0.568605997118024,3.88435345817679,0.000102602553783042,0.0241536801737309,"MV_vs_Control",1.100868243,0.929498579,0.902623713,1.192975019,7.226865361,6.412245014,0.603035415,2.698392181,0.609069741,1.016326954,0.987635714,0.818052801,2.04146572791667
"z1_1_k97_89481_4",125.751834550699,1.09717832887819,0.428013619212499,2.56341919889578,0.0103646822828507,0.298754095299268,"MV_vs_Control",1.306479871,1.059150509,0.961901749,0.983588548,3.203371085,3.521084048,0.693757557,2.078010522,1.065063548,1.195208492,0.846286568,0.785632855,1.47496127933333
"z1_1_k97_8981_2",35.142677157409,-2.021073054288,0.611656393651115,-3.30426212374527,0.000952267504875829,0.079989610185988,"MV_vs_Control",1.329221717,3.384728719,3.027375714,0.506819452,0.677258144,0.961466957,3.074298194,2.667078306,2.898057331,1.439242963,3.298796772,2.447881782,2.14268550425
"z1_1_k97_90086_1",46.7802710677654,1.45009572644311,0.611447110869993,2.37157997914137,0.0177122128240267,0.386674924437105,"MV_vs_Control",1.172686625,1.929498048,0.73962233,1.392994782,4.71566329,5.452973418,0.469428766,2.91504178,0.758601834,1.142776149,1.007416978,0.830618569,1.87727688075
"z1_1_k97_90177_2",132.679316681688,1.29655439857258,0.452471058796897,2.86549686077176,0.00416355401032232,0.183922278744818,"MV_vs_Control",1.769756518,1.582772857,1.52184182,1.555311271,5.779786978,5.740465427,1.198007319,4.020527032,1.361244694,2.145255557,1.699892711,1.960799288,2.52797178933333
"z1_1_k97_90763_2",118.992340821004,1.43063986100664,0.417847473426995,3.42383274277857,0.000617446104606647,0.062283055771544,"MV_vs_Control",0.792869095,0.666257127,0.455062371,0.833251192,2.254200264,2.451740741,0.464178576,1.507157824,0.833463857,0.772646222,0.745656002,0.681398671,1.0381568285
"z1_1_k97_90763_6",117.103463595631,1.2971163927102,0.426549415305813,3.04095222303902,0.00235831248891905,0.134823126996531,"MV_vs_Control",0.991997014,0.669689051,0.643120305,0.890620707,2.538940177,2.638933372,0.600264961,1.929531303,1.002368987,0.786844928,0.677998853,0.892183559,1.18854110141667
"z1_1_k97_90963_2",66.9203561129207,-1.03019538528793,0.451294160769432,-2.28275806523068,0.0224446233711103,0.427864088643496,"MV_vs_Control",1.115889837,1.735345042,1.372410324,0.58123342,0.840660109,0.852457098,1.970234755,1.818158645,0.92166109,0.543714008,0.819876391,0.880719371,1.1210300075
"z1_1_k97_91581_12",96.9172403712176,1.29461408182645,0.516472659616664,2.50664591381728,0.0121882740040763,0.324618791325472,"MV_vs_Control",2.57198999,1.777670531,0.753152007,1.418476394,7.301173159,4.49912935,1.168483257,3.608601457,1.931196741,2.387037109,1.907712382,2.142725787,2.62227901366667
"z1_1_k97_91581_20",102.125661576515,1.16524899919846,0.390768307517654,2.98194346056534,0.00286424890223376,0.151113709317453,"MV_vs_Control",1.681620033,0.963466966,0.919195752,1.322445176,3.566472885,3.583939953,0.911565162,1.664883643,1.104824182,1.092485821,0.967835479,0.989273154,1.56400068383333
"z1_1_k97_92469_9",43.9436209574163,1.15354211721128,0.556121688079966,2.07426205799298,0.03805497953235,1,"NHQ_vs_Control",1.115889837,0.426225098,0.365976086,0.909459351,1.381606613,1.089662551,1.887277502,1.590888814,0.703813923,1.087428016,1.672547837,0.548003164,1.06489823266667
"z1_1_k97_93166_1",154.315975330788,1.38214256456303,0.389008185136126,3.55299095847913,0.000380877555650642,0.0470653305877558,"MV_vs_Control",1.516561691,0.83028077,1.139837433,1.344432138,4.033549508,4.37223181,1.205733562,1.825785149,1.239940637,1.231566965,0.935979692,0.791317489,1.70560140366667
"z1_1_k97_93402_4",115.096855683743,1.17187816080121,0.495430906868073,2.3653715272012,0.0180119914272082,0.388964479062193,"MV_vs_Control",2.869431009,1.330866122,1.848552681,1.450641392,6.861039643,6.242527445,1.066593251,3.068142713,1.939079176,2.24698136,1.445659595,0.912173634,2.60680733508333
"z1_1_k97_93520_2",66.7009462645494,1.99683248791782,0.668509712567916,2.98699098962598,0.00281738026013173,0.14974514426546,"MV_vs_Control",1.659649715,0.828971695,0.732727546,0.930958613,6.146978575,6.530060085,0.276817104,2.669457502,0.671009037,1.368500512,0.825434875,0.47021458,1.92589831991667
"z1_1_k97_93520_3",24.7365257651245,2.09668241289434,0.749738643585053,2.79655107927819,0.00516512456571577,0.207180395392207,"MV_vs_Control",1.115889837,0.639337647,0.571837635,1.076991336,5.372914607,4.151095434,0.241958654,1.723462882,1.173023206,0.951499514,1.229814586,0.256876483,1.54205848508333
"z1_1_k97_94005_2",124.979971594872,1.2081050799941,0.431688346492552,2.79855847351427,0.00513312743639417,0.206498295227082,"MV_vs_Control",1.670397723,0.992483082,0.963787127,1.300350936,3.26252075,4.343946634,0.53658182,1.793424967,1.062224299,1.477071115,1.890934624,1.101351329,1.69958953383333
"z1_1_k97_94167_1",15.5119473554006,-7.03632735809489,3.12692555085115,-2.25023821119745,0.024433827880937,0.445360859224148,"MV_vs_Control",0,0.565971032,6.277089842,0,0,0,7.71094465,0,0.69227599,0,1.0161091,1.061194652,1.4436321055
"z1_1_k97_94167_13",186.126361843342,-6.14055052841651,1.77099832922108,-3.46728194324004,0.000525750117085892,0.0565178336849316,"MV_vs_Control",0.130428682,1.295281467,11.01492961,0.083921403,0.029904905,0.090973682,10.71845415,0.030991341,1.096852867,0.063550988,1.054126788,1.84150414,2.28757666858333
"z1_1_k97_94167_5",162.62359199036,-8.76390069718277,2.46942367363308,-3.54896601614298,0.000386746989836948,0.0474751714111793,"MV_vs_Control",0.050893624,2.25496116,14.73022837,0,0,0.047330902,14.47828271,0,1.497982337,0.148786604,1.28631958,2.87423957,3.11408540475
"z1_1_k97_94167_7",145.439383688869,-4.93949604302925,1.8570649313712,-2.65984024553308,0.00781777228410411,0.2593773273404,"MV_vs_Control",0.177229562,2.752912692,16.27517184,0.050681945,0.541806515,0.164822907,12.96329072,0,1.490429485,0.40298803,1.666760474,2.574808985,3.25507526291667
"z1_1_k97_94433_19",159.90275765267,-1.303485795655,0.570930764148833,-2.28308908453775,0.0224251214038548,1,"NR_vs_Control",3.171476378,4.36960843,11.98021343,3.643955649,3.53192668,2.686117675,1.031507947,2.422217932,3.254477916,5.629279618,1.997292861,1.321079057,3.75326279775
"z1_1_k97_94433_19",159.90275765267,-1.66116658165423,0.573039583059494,-2.89886882296185,0.00374511544627657,1,"NHQ_vs_Control",3.171476378,4.36960843,11.98021343,3.643955649,3.53192668,2.686117675,1.031507947,2.422217932,3.254477916,5.629279618,1.997292861,1.321079057,3.75326279775
"z1_1_k97_94433_19",159.90275765267,-1.15203117258853,0.571318118808448,-2.01644431475625,0.0437535355652556,0.563427943615187,"MV_vs_Control",3.171476378,4.36960843,11.98021343,3.643955649,3.53192668,2.686117675,1.031507947,2.422217932,3.254477916,5.629279618,1.997292861,1.321079057,3.75326279775
"z1_1_k97_94433_2",229.421401695113,-1.10353371697819,0.545144333569676,-2.02429640926855,0.0429396628723747,0.559060566558445,"MV_vs_Control",1.835168226,2.295453239,5.98569322,2.058826812,1.553613862,1.631680585,0.59469356,0.90086475,1.469812209,2.888890092,0.687510805,1.015126344,1.90977780866667
"z1_1_k97_94433_2",229.421401695113,-1.85453171489606,0.54716658086171,-3.38933659284424,0.000700619524628324,1,"NHQ_vs_Control",1.835168226,2.295453239,5.98569322,2.058826812,1.553613862,1.631680585,0.59469356,0.90086475,1.469812209,2.888890092,0.687510805,1.015126344,1.90977780866667
"z1_1_k97_94433_2",229.421401695113,-1.2911072415469,0.544950704033168,-2.36921841185166,0.0178257232090855,1,"NR_vs_Control",1.835168226,2.295453239,5.98569322,2.058826812,1.553613862,1.631680585,0.59469356,0.90086475,1.469812209,2.888890092,0.687510805,1.015126344,1.90977780866667
"z1_1_k97_94433_20",175.599657598914,-1.40143191513474,0.502677305099522,-2.78793552228757,0.00530451001934585,1,"NR_vs_Control",4.000739464,4.829619471,10.73179876,2.627152637,2.808511804,2.985726429,1.285157442,2.863599866,2.976786758,5.101998332,1.974154824,1.212793888,3.61650330625
"z1_1_k97_94433_20",175.599657598914,-1.37431214935826,0.503544412761361,-2.72927693075123,0.00634733758560854,0.231822419510205,"MV_vs_Control",4.000739464,4.829619471,10.73179876,2.627152637,2.808511804,2.985726429,1.285157442,2.863599866,2.976786758,5.101998332,1.974154824,1.212793888,3.61650330625
"z1_1_k97_94433_20",175.599657598914,-1.58235691302493,0.504143792138259,-3.138701572251,0.00169698175237042,1,"NHQ_vs_Control",4.000739464,4.829619471,10.73179876,2.627152637,2.808511804,2.985726429,1.285157442,2.863599866,2.976786758,5.101998332,1.974154824,1.212793888,3.61650330625
"z1_1_k97_94433_4",244.126223965078,-1.14847994656818,0.488209887895361,-2.35243073736011,0.0186511629389255,0.395655673080528,"MV_vs_Control",2.586377197,3.050333834,6.678099031,2.316180163,1.893466895,1.941137247,0.747739696,1.487864388,1.876130488,3.028912826,1.066827111,0.947038601,2.30167562308333
"z1_1_k97_94433_4",244.126223965078,-1.43653539391096,0.488240406711333,-2.94227059900083,0.00325815084381155,1,"NR_vs_Control",2.586377197,3.050333834,6.678099031,2.316180163,1.893466895,1.941137247,0.747739696,1.487864388,1.876130488,3.028912826,1.066827111,0.947038601,2.30167562308333
"z1_1_k97_94433_4",244.126223965078,-1.68540859943048,0.489595952127625,-3.44244798615316,0.000576474712870287,1,"NHQ_vs_Control",2.586377197,3.050333834,6.678099031,2.316180163,1.893466895,1.941137247,0.747739696,1.487864388,1.876130488,3.028912826,1.066827111,0.947038601,2.30167562308333
"z1_1_k97_94433_7",195.821394809771,-1.40355767987393,0.527596327923889,-2.66028705202892,0.00780740800703878,1,"NHQ_vs_Control",2.169289843,3.084164809,6.645210788,1.886888821,2.044777787,2.353671111,0.574893762,2.090427902,2.301471529,3.758151224,1.434455733,1.257667262,2.46675588091667
"z1_1_k97_94433_7",195.821394809771,-1.03778362674722,0.525895099772659,-1.97336622302784,0.0484538529856267,1,"NR_vs_Control",2.169289843,3.084164809,6.645210788,1.886888821,2.044777787,2.353671111,0.574893762,2.090427902,2.301471529,3.758151224,1.434455733,1.257667262,2.46675588091667
"z1_1_k97_94433_7",195.821394809771,-1.08771805413405,0.526759071543495,-2.06492514869626,0.0389300831485024,0.537471573463518,"MV_vs_Control",2.169289843,3.084164809,6.645210788,1.886888821,2.044777787,2.353671111,0.574893762,2.090427902,2.301471529,3.758151224,1.434455733,1.257667262,2.46675588091667
"z1_1_k97_94471_2",87.3402943664589,-1.49922230043788,0.709290390996633,-2.11369323406638,0.0345414767665659,1,"NHQ_vs_Control",3.428475326,5.000061322,9.455433886,5.258688732,3.334912514,1.642545521,0.720869921,2.764855043,3.421991834,8.200707144,1.282399761,1.084195916,3.79959474333333
"z1_1_k97_94471_5",212.824971622625,-1.65160152822131,0.519086169612865,-3.18174828170257,0.00146388988875978,1,"NHQ_vs_Control",1.993832576,2.801803218,6.377671505,1.942807901,2.054349703,1.877149774,0.64047879,1.473911696,1.759534808,3.166334518,0.925978041,1.10305784,2.1764091975
"z1_1_k97_94471_5",212.824971622625,-1.09272049907447,0.517512413304033,-2.11148654792269,0.0347305129631216,0.515151732158524,"MV_vs_Control",1.993832576,2.801803218,6.377671505,1.942807901,2.054349703,1.877149774,0.64047879,1.473911696,1.759534808,3.166334518,0.925978041,1.10305784,2.1764091975
"z1_1_k97_94471_5",212.824971622625,-1.2579791717519,0.517233170154993,-2.43213166583059,0.0150102497442774,1,"NR_vs_Control",1.993832576,2.801803218,6.377671505,1.942807901,2.054349703,1.877149774,0.64047879,1.473911696,1.759534808,3.166334518,0.925978041,1.10305784,2.1764091975
"z1_1_k97_94707_2",58.2127275459705,2.23497635499859,0.62016500925362,3.60384143195765,0.000313548389700227,0.0423716191889948,"MV_vs_Control",0.978215117,0.597822215,0.855528514,1.063004436,5.562312339,5.822315674,0.50905587,2.727237967,0.776937448,0.508407904,0.84330143,0.280228891,1.71036398375
"z1_1_k97_95313_5",44.4411496783732,1.19688256565598,0.483942616278932,2.47319108794115,0.0133912519235649,0.339757801532477,"MV_vs_Control",2.135127798,1.540451338,1.264346519,2.035259218,5.656971959,4.412581761,1.131680634,2.705763653,0.997531545,2.543040322,1.882487839,1.529123003,2.31953046575
"z1_1_k97_95425_2",58.2452770572962,2.61496119461804,0.553059131535346,4.72817651045496,2.26545204671535e-06,0.00514205695184632,"MV_vs_Control",1.028795996,0.505232677,0.843530248,2.080432045,6.941730788,6.629096916,0.382412702,1.536565782,0.514985798,0.644500019,0.604708831,1.082640398,1.89955268333333
"z1_1_k97_95565_2",73.9943214632301,2.99508359360339,0.577051147652899,5.1903260322514,2.09926177517345e-07,0.00130136036458702,"MV_vs_Control",0.481294339,0.514738297,0.434085054,1.569035301,5.120331218,5.818827865,0.37569299,1.875520679,0.539665628,1.407055421,0.650662286,0.384083687,1.59758273041667
"z1_1_k97_95565_4",87.8246435101611,1.76999941852418,0.473162202339789,3.74078785197027,0.000183444316313094,0.0318839937215059,"MV_vs_Control",2.068945964,1.185381388,1.219265824,1.885890409,6.937681276,7.455937507,1.233677601,3.44123589,1.313987368,1.197104233,1.406105604,0.952537689,2.52481256275
"z1_1_k97_95565_5",28.9709050220272,1.97841494369498,0.686498894061314,2.88189094084437,0.00395296525912777,0.179180061811173,"MV_vs_Control",1.358275744,0.565971032,0.809947076,1.271202889,5.096089966,5.052767803,0.214192907,1.995131054,0.605741491,0.601650747,0.798371436,0.833795798,1.60026149525
"z1_1_k97_95565_6",65.037111822401,2.59455730869206,0.6766042592504,3.83467480912185,0.00012573052694173,0.0267535572282165,"MV_vs_Control",0.982468226,0.357393716,0.306874358,0.842862785,4.633960069,4.829515922,0.121730751,1.645235948,0.426222718,0.957409449,0.824968791,0.574382199,1.37525207766667
"z1_1_k97_9582_2",81.5741989315794,2.62735373886291,0.58090590308599,4.52285598219165,6.10107548736205e-06,0.00719350407938016,"MV_vs_Control",0.849334549,0.580526172,0.439822893,1.073795516,5.8216065,5.487575715,0.387708229,2.0818456,0.501232468,0.653424847,1.050998815,0.740901904,1.639064434
"z1_1_k97_96317_2",37.8549983229516,1.01805936354341,0.50712857773517,2.00749752279798,0.0446967141373867,1,"NHQ_vs_Control",1.15142773,1.172797722,0.550712423,1.564038374,2.024009688,1.427765309,1.497986063,2.644725991,1.950057686,2.33762392,0.958785384,1.531441964,1.5676143545
"z1_1_k97_9666_3",80.1210089669535,-1.25612248636731,0.56237510082779,-2.23360259819177,0.0255092328230497,0.453333767976857,"MV_vs_Control",0.471748835,1.753840643,1.882408315,0.431695901,0.894150418,0.643463123,2.045788203,1.046200368,1.057924895,0.551659724,0.868829344,0.714320409,1.0301691815
"z1_1_k97_96823_51",84.6801280514859,-5.5980995859708,2.23257303904649,-2.5074653720452,0.0121600495654356,0.324548372256361,"MV_vs_Control",0,2.497632236,2.137793004,0.035505209,0.075912451,0,2.835702249,0,3.277375275,0.120991304,2.408274277,2.870806412,1.35499936808333
"z1_1_k97_97233_2",44.0967885229208,2.6896286560047,0.707454874281006,3.8018377620738,0.000143626768616691,0.0286904883638244,"MV_vs_Control",1.684846826,0.378555186,0.32504455,0.850256318,7.271613753,7.465827068,0.601712969,1.695552552,0.555642571,0.965807778,0.815561252,0.973426673,1.96532062466667
"z1_1_k97_9744_16",46.4966853876169,1.27141818349616,0.620377304684199,2.0494272983493,0.0404203501668272,1,"NR_vs_Control",0.618319555,1.073514706,0.460884064,0.72335239,1.443469596,0.836414752,1.072562989,1.228783524,0.551495985,1.259874623,3.766536612,0.586598536,1.135150611
"z1_1_k97_9744_17",48.9827355554972,1.7841619150277,0.608446202995438,2.93232484029664,0.00336434643744842,1,"NR_vs_Control",0.684750582,0.563332472,0.3455019,1.084522744,0.8212347,0.881744922,0.685267517,2.553209671,0.47987313,1.129252171,3.653323329,0.905354878,1.14894733466667
"z1_1_k97_97545_2",85.9676273706016,2.64001297987604,0.59989633966508,4.40078194401043,1.07861476136571e-05,0.00937356549673958,"MV_vs_Control",0.763834452,0.583508162,0.59148952,0.800917501,6.071285399,6.314342351,0.294439827,1.693960484,0.654249563,0.661646342,0.498854367,0.677285601,1.63381779741667
"z1_1_k97_97545_3",105.741958429178,2.5147020908957,0.604185837951246,4.16213345784947,3.15287982854033e-05,0.0144389522040277,"MV_vs_Control",0.817243009,0.353774539,0.424380046,0.467410345,4.07236669,5.14289197,0.401660117,1.605272981,0.496360633,0.743305226,0.544409784,0.484953072,1.29616903433333
"z1_1_k97_97545_4",80.989591702774,1.9129314237045,0.58463765613105,3.27199489058519,0.00106791505983272,0.0859015723777382,"MV_vs_Control",1.141809038,0.731564838,0.513395549,0.979561802,4.154953873,4.418785268,0.383347697,1.400293333,0.180685726,0.502503411,0.9525801,0.63308434,1.33271374791667
"z1_1_k97_97545_5",81.1549172820186,2.48418985304002,0.680424308633861,3.65094224518186,0.000261279994957892,0.0381108123782737,"MV_vs_Control",1.542441583,0.706980879,0.126467846,1.102721505,5.988533784,6.455095076,0.445930625,2.736545947,0.936817168,1.002066773,1.05772449,0.568109082,1.88911956316667
"z1_1_k97_98605_3",153.558607343584,-1.00555216991722,0.463141849054135,-2.17115376632631,0.0299195508951505,0.483680333638275,"MV_vs_Control",1.464856586,1.561119777,1.171409052,0.232723218,0.895639341,1.160487814,1.537149097,1.031308475,1.622236174,1.321753741,1.009835746,0.965830907,1.16452916066667
"z1_1_k97_98748_2",77.4027151550985,2.20817968866441,0.758775434988594,2.91018868935524,0.00361210611955893,0.170194533437763,"MV_vs_Control",1.287565196,0.590157828,0.351900083,0.773224549,4.920251471,5.029211776,0.074448817,2.855441462,0.481240289,0.794658935,0.580220215,0.500579814,1.51990836958333
"z1_1_k97_98748_3",85.7480445964217,2.27169280311235,0.609218773029232,3.72886211601254,0.000192346357340029,0.0326679648036115,"MV_vs_Control",0.76785138,0.865899046,0.269818535,0.909691711,4.426506625,4.590638003,0.38055633,2.050393108,0.640607333,0.498844406,1.074595269,0.426464841,1.40848888225
"z1_1_k97_99157_3",42.2540905140022,1.10185397576147,0.512892575591042,2.1483133665792,0.0316888697502425,1,"NHQ_vs_Control",0.540161813,0.596035894,0.885778775,1.029792513,0.770617234,1.172146968,0.936987298,1.540183195,2.060969058,1.286717613,1.411101995,0.700014002,1.0775421965
"z1_1_k97_99269_2",43.9139874998846,2.18038913982703,0.75320827229747,2.89480243382924,0.00379397237009383,0.175196438430149,"MV_vs_Control",1.095600931,1.185680727,0.374293725,0.704939784,5.693893921,6.622884079,0.316745875,2.429721098,0.511864671,1.512513514,0.91229882,0.392320447,1.81272979933333
