,0
0,1.374006748199463
1,1.3623838424682617
2,1.3524389266967773
3,1.3428510427474976
4,1.3308210372924805
5,1.3212175369262695
6,1.3066539764404297
7,1.291412591934204
8,1.2738323211669922
9,1.2576019763946533
10,1.2347462177276611
11,1.2201292514801025
12,1.1943432092666626
13,1.1716437339782715
14,1.1599998474121094
15,1.1362947225570679
16,1.1074270009994507
17,1.0960612297058105
18,1.0590271949768066
19,1.0427701473236084
20,1.031193494796753
21,0.9944778680801392
22,0.9610558152198792
23,0.9420033693313599
24,0.9061934947967529
25,0.8840731382369995
26,0.8591304421424866
27,0.8617048263549805
28,0.8159739971160889
29,0.813636064529419
30,0.7851303815841675
31,0.7634738683700562
32,0.7411903142929077
33,0.744189977645874
34,0.7014751434326172
35,0.686410665512085
36,0.6676295399665833
37,0.670523464679718
38,0.6455814838409424
39,0.6152499914169312
40,0.6124223470687866
41,0.5934973955154419
42,0.6069315671920776
43,0.5488626956939697
44,0.5658562183380127
45,0.5373170375823975
46,0.5480564832687378
47,0.553267776966095
48,0.51200270652771
49,0.4893770217895508
50,0.4968373775482178
51,0.4605427384376526
52,0.4761718511581421
53,0.49038201570510864
54,0.46011829376220703
55,0.4143219292163849
56,0.4041585922241211
57,0.43672820925712585
58,0.40847164392471313
59,0.4195220470428467
60,0.3962690234184265
61,0.35996758937835693
62,0.3902142643928528
63,0.3677597939968109
64,0.38620269298553467
65,0.37681442499160767
66,0.3661864995956421
67,0.34781786799430847
68,0.33770912885665894
69,0.3226456046104431
70,0.34381985664367676
71,0.3092093765735626
72,0.30241867899894714
73,0.3136175274848938
74,0.29685938358306885
75,0.30630576610565186
76,0.3253293037414551
77,0.29502642154693604
78,0.3053404986858368
79,0.318014919757843
80,0.2683274745941162
81,0.2863229513168335
82,0.29492807388305664
83,0.2615291178226471
84,0.250972718000412
85,0.2950490713119507
86,0.262836754322052
87,0.2766720950603485
88,0.25997036695480347
89,0.23780855536460876
90,0.2540401816368103
91,0.23244887590408325
92,0.231247216463089
93,0.22642895579338074
94,0.2335624396800995
95,0.20556943118572235
96,0.18812862038612366
97,0.23651781678199768
98,0.20223940908908844
99,0.21736189723014832
100,0.22905224561691284
101,0.22851061820983887
102,0.2191150039434433
103,0.2314240038394928
104,0.20562587678432465
105,0.2029760330915451
106,0.25794628262519836
107,0.17399436235427856
108,0.1892627328634262
109,0.1858912706375122
110,0.21404045820236206
111,0.17871153354644775
112,0.2078237235546112
113,0.20351113379001617
114,0.2189304232597351
115,0.19601468741893768
116,0.20046426355838776
117,0.16244183480739594
118,0.1805042326450348
119,0.21853478252887726
120,0.18319490551948547
121,0.21570953726768494
122,0.15952858328819275
123,0.15074211359024048
124,0.18004238605499268
125,0.185621976852417
126,0.16298142075538635
127,0.16610637307167053
128,0.17589378356933594
129,0.2175612896680832
130,0.16592024266719818
131,0.16608810424804688
132,0.1937691569328308
133,0.17168940603733063
134,0.1686670482158661
135,0.147190660238266
136,0.2005687654018402
137,0.1628323793411255
138,0.14723622798919678
139,0.17729300260543823
140,0.12865176796913147
141,0.1716257482767105
142,0.2193952053785324
143,0.17934510111808777
144,0.14516852796077728
145,0.13128577172756195
146,0.19428597390651703
147,0.15028899908065796
148,0.16420415043830872
149,0.14758546650409698
150,0.14259253442287445
151,0.15324002504348755
152,0.15304109454154968
153,0.1401660442352295
154,0.18995356559753418
155,0.15339066088199615
156,0.14011240005493164
157,0.16661250591278076
158,0.15692701935768127
159,0.13737845420837402
160,0.17770253121852875
161,0.14270541071891785
162,0.1572866290807724
163,0.18439531326293945
164,0.14056925475597382
165,0.1648736298084259
166,0.15279385447502136
167,0.12792125344276428
168,0.16883671283721924
169,0.15957780182361603
170,0.15756241977214813
171,0.14782701432704926
172,0.1337338387966156
173,0.15123549103736877
174,0.16517630219459534
175,0.13656620681285858
176,0.15058594942092896
177,0.15753743052482605
178,0.14558599889278412
179,0.16060912609100342
180,0.13107533752918243
181,0.16357842087745667
182,0.17066454887390137
183,0.17844797670841217
184,0.1365651935338974
185,0.12960733473300934
186,0.1685427874326706
187,0.14306101202964783
188,0.13347211480140686
189,0.1544245183467865
190,0.13081002235412598
191,0.13089154660701752
192,0.13815852999687195
193,0.15762130916118622
194,0.14573588967323303
195,0.14651258289813995
196,0.14674033224582672
197,0.19321446120738983
198,0.13942140340805054
199,0.14402903616428375
