node_idtdegreetweight_degreetcloseness_centralitytbetweenness_centralityteigenvector_centrality
g_12379t63t55.8983793987344t0.00316029787227444t32.1120626163196t0.38034365894289
g_14452t75t67.9807566987591t0.00339960865217103t21.9566052027993t0.513569709972799
g_15638t75t67.9807566987591t0.00339960865217103t21.9566052027993t0.513569709972799
g_17636t56t49.8673860171495t0.00325913529422013t20.5674933923413t0.3274633299927
g_18168t73t64.7694427317239t0.00335879140104811t31.0132181543946t0.561496674720863
g_19758t81t70.2161163484163t0.00351730637062799t680.39310360692t0.529050077408061
g_26151t80t71.8363894957251t0.00352324076946629t36.1672638027077t0.653042433021717
g_28218t63t55.8983793987344t0.00316029787227444t32.1120626163196t0.38034365894289
g_29308t71t63.6440123036003t0.00324129884203638t50.3900426371015t0.534362600950693
g_29816t55t48.5777105723243t0.00323828438836676t32.969690957191t0.327093501895147
g_34929t81t71.7259724804138t0.00346070742409556t51.1419600369384t0.683754781022556
g_02496t83t73.5263149800015t0.00365664324407193t30.7576643815421t0.721039196031159
g_12013t99t87.84188284495t0.00379538558865959t59.2551688421658t0.877831973491241
g_12821t97t86.3784154149504t0.0036651814795588t57.0410292829155t0.863355709737222
g_12898t63t55.8983793987344t0.00316029787227444t32.1120626163196t0.38034365894289
g_17750t88t79.8752305719084t0.00349152211108157t21.4311414020229t0.674996271579563
g_33467t83t73.5263149800015t0.00365664324407193t30.7576643815421t0.721039196031158
g_51545t93t83.1833462698614t0.0036672801972318t34.7333762894318t0.758188921270872
g_16668t75t67.9807566987591t0.00339960865217103t21.9566052027993t0.513569709972799
g_42932t88t80.3155444001339t0.00352429738492314t13.0439023284611t0.83998153611137
g_05435t103t92.1781399580395t0.00375247419293793t122.68889461608t0.790220515490616
g_05761t75t67.9807566987591t0.00339960865217103t21.9566052027993t0.513569709972799
g_30195t64t57.0386821619913t0.00321712814353674t27.7445775729647t0.420150202333752
g_31382t55t48.8481028665073t0.00331368252953206t45.0072949232659t0.297734660276989
g_39115t71t63.6440123036003t0.00324129884203638t50.3900426371015t0.534362600950693
g_51462t81t71.7259724804138t0.00346070742409556t51.1419600369384t0.683754781022556
g_00160t69t61.0446603591162t0.00343941407540586t41.2991705882643t0.507415725728132
g_00546t88t79.8752305719084t0.00349152211108157t21.4311414020229t0.674996271579562
g_01160t99t87.84188284495t0.00379538558865959t59.2551688421658t0.877831973491241
g_01509t93t84.918047139401t0.00356088967916563t7.97371611847865t0.882771540138761
g_02736t88t79.8752305719084t0.00349152211108157t21.4311414020229t0.674996271579563
g_03087t79t71.9907676558278t0.00342052017298999t23.7140882681931t0.626637926760868
g_06307t80t71.8363894957251t0.00352324076946629t36.1672638027077t0.653042433021718
