node_idtdegreetweight_degreetcloseness_centralitytbetweenness_centralityteigenvector_centrality
g_08424t1t0.885714285714286t0.0125268432355047t0t5.37112141225784e-05
g_37285t6t4.97142857142857t0.0303819444444444t54t0.274611649145418
g_41760t11t9.68571428571429t0.0278884462151394t0.666666666666667t0.618310296250989
g_44293t16t14.9714285714286t0.034516765285996t1.8t0.963080070542709
g_45014t2t1.77142857142857t0.016099356025759t20t0.000907083197707292
g_45827t2t1.71428571428571t0.0216584158415842t38t0.0152652485413773
g_48211t16t14.9714285714286t0.034516765285996t1.8t0.963080070542709
g_51175t17t15.9142857142857t0.0395033860045147t11.2666666666667t0.98845170387439
g_51665t17t15.9142857142857t0.0395033860045147t11.2666666666667t0.98845170387439
g_53054t16t14.9714285714286t0.034516765285996t1.8t0.963080070542709
g_40627t15t14.1428571428571t0.0334288443170965t0t0.930976314954475
g_56858t12t10.6285714285714t0.0319926873857404t1.8t0.682350156891588
g_55424t16t14.9714285714286t0.034516765285996t1.8t0.963080070542709
g_45324t17t15.7428571428571t0.0360453141091658t0t0.99198243270324
g_44444t17t15.8571428571429t0.0356052899287894t0.25t1
g_50908t17t15.8571428571429t0.0356052899287894t0.25t0.999999999999999
g_03149t17t15.9142857142857t0.0395033860045147t11.2666666666667t0.988451703874389
g_43147t17t15.9142857142857t0.0395033860045147t11.2666666666667t0.988451703874389
g_51509t17t15.9142857142857t0.0395033860045147t11.2666666666667t0.98845170387439
g_53435t17t15.7428571428571t0.0360453141091658t0t0.99198243270324
g_53444t17t15.8571428571429t0.0356052899287894t0.25t1
g_54509t17t15.8571428571429t0.0356052899287894t0.25t0.999999999999999
