"id","tSNE1","tSNE2","D2A","D3A","D1A","Y1A","Y2A","Y3A","degs","Cluster","ko_name","ko","ko_des","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name","level3_pathway_id","level3_pathway_name"
"D1A_k97_32182_2",-13.6328011268029,11.4213135408849,0.335585736162714,0.452381219734249,0.483480550669527,0.306256858691035,0.452460979054125,0.381801112469788,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"D2A_k97_15305_1",-3.91444806189415,10.1233500164869,0.342612092780278,0.48832442749795,0.346893616325596,0.389338474449757,0.445641170901216,0.341925275776301,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"G2A_k97_36465_10",-14.8743902495094,8.22954766778155,0.406643412565209,0.41137190091321,0.511668071414143,0.349130820750528,0.46684685984056,0.400676056856128,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"R3A_k97_28783_1",-7.95581995788027,10.8578399522308,0.348646234268878,0.424551608115456,0.423271382826087,0.38536494006634,0.434198368339945,0.3344444672029,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"R3A_k97_48314_1",-21.2242766561869,9.88930488972736,0.33071934825371,0.335677807236224,0.600106018180883,0.363646807033056,0.375163685615204,0.437578932504402,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"Y3A_k97_26455_2",6.88251752687547,7.63106735134583,0.217705688892952,0.316540701276953,0.341588293394847,0.317729208326295,0.485242984803868,0.307515681913377,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"Y3A_k97_52439_2",-7.72126096593774,7.02839590446279,0.341207611239927,0.363951736724267,0.374912970136189,0.380423994972916,0.447816380862403,0.365986067242933,"Yellow_vs_Dark","Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
