"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anammox1_3","Anammox1_2","Anammox1_1"
-50.4054485362271,13.6433186066147,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514
5.92042062443214,-4.38504798689641,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637
-1.70182721813243,24.4908387854727,-0.711002148994013,-0.677672454990057,-0.623674119886606,-0.641775666214382,-0.498326823989491,-0.711002148994013
-3.642287741082,25.0750659694819,-0.703547596033948,-0.703547596033948,-0.703547596033948,-0.667413603873569,-0.574036322568352,-0.652397574039616
-24.7120863939449,-9.65127564327807,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986
-21.6987771125439,-45.2341626924859,-0.761248868153567,-0.751801914576787,-0.752998128966974,1.37749717271511,1.4791800639571,1.79410133801253
17.8910428510274,35.7929358284395,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552
22.0667082738824,19.0479297439946,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697
-18.8042604802714,18.4974730828149,-0.693003697821956,-0.693003697821956,-0.693003697821956,-0.678235948471777,-0.68695449860922,-0.648406978635512
-24.0233300277593,-38.8659258496264,-0.695309297788963,-0.695309297788963,-0.695309297788963,1.57560302439182,1.88778317825199,1.63625329389117
-14.0002175875643,22.8445158925227,-0.696868250207862,-0.696868250207862,-0.696868250207862,-0.683166988440085,-0.661791111860945,-0.63221815200897
-14.5996991997256,23.2300465745717,-0.701823363044646,-0.701823363044646,-0.701823363044646,-0.67211327313145,-0.671398575688303,-0.635233794661047
-11.1908324683786,18.6429145623231,-0.693118159491326,-0.693118159491326,-0.693118159491326,-0.693118159491326,-0.649651085739414,-0.658783823705793
14.5678137627518,33.668946543749,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086
-18.5203577016301,17.3833586115089,-0.694201181158371,-0.694201181158371,-0.694201181158371,-0.676472043160905,-0.685123368641113,-0.66073884653368
-21.1592824881848,-41.3205858883608,-0.702965695209569,-0.710005615431617,-0.705660913653147,1.5114533401302,1.61250625459157,1.59848674606257
-47.869249643152,-17.5338419958088,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172
-16.0787130793788,2.959920051431,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.663500253469647
-42.1163902266649,-6.46933402906825,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325
-42.3764150304599,26.8954114100762,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941
-36.4154438070263,33.735924791807,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101
9.51445286549633,23.6990329536427,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164
27.3545126343913,24.1318409056224,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078
7.23472983221548,-3.27201596995737,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726
18.267029694816,35.923344736954,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714
2.63031259957843,7.9094823360738,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328
-35.8186812965424,34.4893952337276,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241
10.3746128005015,26.4658620687117,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527
-9.45070445877291,-33.3923071454588,-0.695686001493651,-0.695686001493651,-0.695686001493651,1.51378466585956,1.52792434624381,1.04788888796769
-31.0096028006084,-17.4984426397024,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282
9.02845204508943,21.9978000983029,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291
-3.03578770673841,2.39215899358733,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818
-3.57926436802603,27.2700842032995,-0.72978136622254,-0.72978136622254,-0.72978136622254,-0.693412035836879,-0.562182374644372,-0.609653996560626
-2.49850433228964,25.6297136538364,-0.712251952750294,-0.712251952750294,-0.712251952750294,-0.66649196229385,-0.524808834061654,-0.669067785938915
-16.3139616587327,-12.0232577902894,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487
16.4614899866854,11.1169549920877,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502
-19.9333436004744,45.0945538026549,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953
-17.0985437841136,21.6613688852279,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.67717902596388,-0.648543334381342
-44.0198047175378,25.3566001536743,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767
-41.6998649704705,5.44450612800903,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394
49.2798385546956,3.35735312719618,-0.541076557395426,-0.534291985771773,-0.570438501576414,0.19294311877047,0.404702016545941,0.274587415835699
14.7946121130085,7.61258079460142,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437
2.8356378381138,-6.67924375541966,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475
-24.2058334894884,9.37062998569546,-0.685778465456974,-0.685778465456974,-0.685778465456974,-0.657357109773606,-0.685778465456974,-0.685778465456974
-16.4414230929259,-35.53726266281,-0.694107869180034,-0.697713580700376,-0.706398468909119,1.3364840006876,1.63962566822557,1.43853752266758
-37.9388099746205,31.7327827533051,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964
-15.6835844498509,44.7849812089249,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995
-46.4431840811134,-19.1351070925342,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405
-40.6445173981632,4.92639459684122,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341
25.3374596736194,-4.31984613307751,-0.520850635327239,-0.527211479351576,-0.563223932680737,0.825186149802593,0.59326932002821,0.195233705252084
-48.0783996663499,-10.360779673487,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048
-41.3184171817146,-6.11270070992979,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295
-38.888790825339,3.43936468813383,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534
1.86679233302736,-7.42760277504418,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635
9.74840823951117,-0.695286636569485,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018
6.84811761380686,-3.61846748708953,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308
-49.3919912980189,18.368602635949,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119
-15.98663855944,-12.4163273525079,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615
2.77593535078006,-6.72520438578484,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912
27.4636327508955,30.3532418623389,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521
-41.7968048733627,27.4288828644514,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394
27.0573167190205,23.6947175945673,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675
-28.0204486374025,12.4674202086682,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.622661525389453,-0.680429116198725,-0.680429116198725
-21.7811041767273,-39.2916409448347,-0.798401933353148,-0.788468622838663,-0.781050910482864,1.50203226786284,1.68413889153013,1.50883353474964
-19.0396029018067,16.9496560476233,-0.69361860725004,-0.69361860725004,-0.69361860725004,-0.666213663819924,-0.68426387759218,-0.65913550977788
-38.5769725544579,-4.17713968396381,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639
25.0507873786776,34.0028572078415,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745
-49.0692813139491,-13.3190660114984,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593
-0.46911019328815,-9.52040372459428,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799
0.704220776487751,-8.40892990599687,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165
-21.7994967692352,7.03342076196612,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.668726555688093,-0.689599957788194,-0.689599957788194
-2.25289460019946,3.08777477118325,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924
-17.9997078748093,27.4687944027206,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.655025351530549,-0.688121296244499,-0.636066331936038
