"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1","id","degs"
-10.0848793907085,27.6800078099107,-0.677015757658276,-0.676060217645747,-0.6560643425184,-0.655729459829181,-0.692956629863905,-0.652603778930591,"Nitritation_1_k97_15631_1","Denitrification_vs_Nitritation"
-21.7048982680882,-18.4251475011138,1.92386492586759,1.25161258126108,1.36861070256199,1.08301616901265,1.34518451329384,1.16520846504615,"Nitritation_1_k97_179673_2","Denitrification_vs_Nitritation"
-21.3134736965735,-16.7351323998593,1.56423119413321,1.36726409800921,1.2796289436371,1.40196951179465,1.3902522168237,1.22633037592356,"Nitritation_1_k97_18391_1","Denitrification_vs_Nitritation"
-10.6477147003396,22.8920419838298,-0.641408245636927,-0.666140476714221,-0.646850357305253,-0.64195672800514,-0.644217449871938,-0.691495708292839,"Nitritation_1_k97_185048_1","Denitrification_vs_Nitritation"
-12.3354073439542,24.5566380503252,-0.70816524905861,-0.674105830441235,-0.650553483362774,-0.551730718288523,-0.655772390301427,-0.654808249911965,"Nitritation_1_k97_186244_1","Denitrification_vs_Nitritation"
27.0507933012113,-7.50822431121059,-0.324956039160415,-0.00411587564873557,-0.692306868386581,-0.434519038299012,-0.490691130343265,-0.541288250301693,"Nitritation_1_k97_188473_1","Denitrification_vs_Nitritation"
-19.7280983181962,-17.0406176071285,1.49178063541683,1.73607757522336,1.10957277279045,1.53644275649459,1.10341954204352,1.18250253089845,"Nitritation_1_k97_190054_1","Denitrification_vs_Nitritation"
-20.8851588310948,-15.8479491376875,1.46641801212801,1.44448376304253,1.21888986130007,1.26570130380638,1.73538017147239,1.04515992630055,"Nitritation_1_k97_193393_1","Denitrification_vs_Nitritation"
-22.8377956536216,-16.2616462607227,1.20073295663129,1.38956415337028,1.51142770362867,1.43149444787249,1.24130079739573,1.45308824388878,"Nitritation_1_k97_193863_2","Denitrification_vs_Nitritation"
14.5161823116352,-4.11724359738629,-0.467884068086016,-0.518631958392909,-0.394258741264241,-0.411368872537621,-0.538863038786457,-0.441526898983049,"Nitritation_1_k97_195831_3","Denitrification_vs_Nitritation"
-10.2561383040026,27.6235902047222,-0.698285016590287,-0.65284366767643,-0.658597649173074,-0.658237394718022,-0.698285016590287,-0.654874901996383,"Nitritation_1_k97_199819_1","Denitrification_vs_Nitritation"
-13.0798937889575,25.9033393497153,-0.638093466388082,-0.633825537201017,-0.623608050223327,-0.702642513144236,-0.666689770505283,-0.658827336946191,"Nitritation_1_k97_202137_1","Denitrification_vs_Nitritation"
-21.8147541639457,-14.6112508080416,1.85330998708336,1.02904002335585,1.1092632951142,1.56495305127046,1.51985664960465,1.0236332200935,"Nitritation_1_k97_203330_1","Denitrification_vs_Nitritation"
-22.2917082266765,-15.8402630992525,1.37227624302978,1.23021402867375,1.42797458814022,1.5759349650446,1.36220366083225,1.25861476061351,"Nitritation_1_k97_228279_2","Denitrification_vs_Nitritation"
-12.732435617036,27.5320891864052,-0.56074343681662,-0.68321408528632,-0.52589113379148,-0.686333119869062,-0.667107722139868,-0.63418308796714,"Nitritation_1_k97_230032_2","Denitrification_vs_Nitritation"
-25.7581750162999,-8.13419404387052,0.670464940139439,0.530373210830574,0.989910723094555,2.05678731326084,1.5707713771426,1.90338013395612,"Nitritation_1_k97_245000_128","Denitrification_vs_Nitritation"
-6.85822987150791,22.7520729944634,-0.657860311005514,-0.687249006328746,-0.619165793733213,-0.682079562895007,-0.632086061624281,-0.649620037300765,"Nitritation_1_k97_248131_2","Denitrification_vs_Nitritation"
-14.7611405696234,26.0717065103331,-0.613447134293122,-0.622517322873695,-0.581473706360174,-0.686135985074446,-0.627843025746955,-0.69825659962894,"Nitritation_1_k97_24843_1","Denitrification_vs_Nitritation"
-11.4159094361574,25.7024839917524,-0.608214133519711,-0.669073084197558,-0.604027972195848,-0.673838528085531,-0.612086636375058,-0.670867712061511,"Nitritation_1_k97_279847_1","Denitrification_vs_Nitritation"
-10.6034000785934,14.3398054832584,-0.653512134513985,-0.677151280895579,-0.658906207163547,-0.624374753836146,-0.59350954529772,-0.686026326589247,"Nitritation_1_k97_282332_1","Denitrification_vs_Nitritation"
-17.2194739939281,19.6260648709628,-0.611351797612379,-0.644207824038445,-0.684896717530184,-0.651020913477662,-0.686176868847624,-0.701607091750897,"Nitritation_1_k97_282555_1","Denitrification_vs_Nitritation"
-7.71039283083421,23.999880589986,-0.668682325992736,-0.645452577559564,-0.607811669776771,-0.637379020447984,-0.624789451421376,-0.663233000556611,"Nitritation_1_k97_282662_1","Denitrification_vs_Nitritation"
-13.5523925607697,19.1231788460002,-0.658369451348399,-0.595026646181974,-0.662570402424069,-0.63567700510768,-0.690756491866345,-0.629022627072751,"Nitritation_1_k97_283821_1","Denitrification_vs_Nitritation"
-9.73738394024513,22.8909179545124,-0.649522943912186,-0.660805485116041,-0.641077388145541,-0.67376149444806,-0.628339003172431,-0.670401925651474,"Nitritation_1_k97_290782_2","Denitrification_vs_Nitritation"
-14.9614775239527,22.4051387362855,-0.671098737424436,-0.590519147428218,-0.652119753239105,-0.628692485883169,-0.6573152686859,-0.695212117346858,"Nitritation_1_k97_304157_2","Denitrification_vs_Nitritation"
-9.69407360425002,26.1203311617751,-0.659918297167389,-0.68734936379381,-0.59762297261161,-0.675920280141811,-0.678163381287455,-0.659385392949683,"Nitritation_1_k97_31237_1","Denitrification_vs_Nitritation"
-22.3818407835699,-7.61379706832639,0.816006806688028,0.887333064702333,1.38840285336785,1.55147320405634,1.97850140990473,1.39098382500827,"Nitritation_1_k97_314895_3","Denitrification_vs_Nitritation"
-22.1095525452275,-19.3461826163301,1.59098176749935,1.3193944660423,1.6000012678628,1.60577660081899,1.26018498239943,0.72605173269484,"Nitritation_1_k97_315747_1","Denitrification_vs_Nitritation"
-16.5113497429743,23.58024458882,-0.626198900589293,-0.534150732473653,-0.620518140623128,-0.697193994424663,-0.656735790558239,-0.649269315375935,"Nitritation_1_k97_322547_2","Denitrification_vs_Nitritation"
-10.4472923051115,24.7882349690531,-0.628976787323606,-0.672282309685678,-0.63456055697137,-0.647974446443243,-0.672024605572454,-0.673707112475432,"Nitritation_1_k97_325833_2","Denitrification_vs_Nitritation"
-9.5840036750884,25.5687955785486,-0.653005951619642,-0.657447223193809,-0.60088265587318,-0.635594069398076,-0.681517222185334,-0.675481517079921,"Nitritation_1_k97_335656_3","Denitrification_vs_Nitritation"
-1.99467184816671,1.24102635358206,-0.53998491413863,-0.618210126179348,-0.518649211415685,-0.640574551641079,-0.493225595657431,-0.514135700583298,"Nitritation_1_k97_337748_1","Denitrification_vs_Nitritation"
25.7514346374617,-10.3004641211147,-0.359261326501947,-0.321978990359168,-0.340695611574955,-0.443458311496795,-0.481521294935754,-0.399188623974774,"Nitritation_1_k97_346055_16","Denitrification_vs_Nitritation"
-19.7347263412514,-18.2041037958218,1.212429503659,1.64263979136679,1.62470138714888,1.21267536910817,1.25422881273454,1.24666880559377,"Nitritation_1_k97_361330_2","Denitrification_vs_Nitritation"
5.01411300939684,5.37491695404039,-0.469250676140817,-0.548822435634286,-0.626797771729791,-0.676938472950643,-0.652868530310344,-0.502690081114086,"Nitritation_1_k97_376411_1","Denitrification_vs_Nitritation"
-4.23774709502747,19.3142726691347,-0.609615918513008,-0.674068980251169,-0.681044900006674,-0.632055846058927,-0.618086705943176,-0.608114058307795,"Nitritation_1_k97_386741_2","Denitrification_vs_Nitritation"
2.31193178168354,3.47740367197278,-0.490047474184163,-0.562505936488253,-0.5601086476001,-0.540344616647354,-0.564318242450932,-0.581600515152473,"Nitritation_1_k97_387117_2","Denitrification_vs_Nitritation"
-12.3919255727568,13.310702330544,-0.631119228776134,-0.684557123653754,-0.647969332809019,-0.688741475838714,-0.530276011175282,-0.6412305786613,"Nitritation_1_k97_393741_1","Denitrification_vs_Nitritation"
-7.44950153789692,24.4421028289407,-0.671998941883456,-0.651745758718878,-0.606490663399976,-0.64796220520325,-0.611459028667786,-0.696543420950809,"Nitritation_1_k97_400460_2","Denitrification_vs_Nitritation"
-21.2250972869303,-15.6935670523806,1.6818337549109,1.29579360481238,1.02354973016103,1.36612347206211,1.61110058630845,1.19155874120469,"Nitritation_1_k97_402478_2","Denitrification_vs_Nitritation"
-4.9059680375155,25.8125695790407,-0.704324509233079,-0.552999825065846,-0.66027007782179,-0.659870182195735,-0.582286003690955,-0.704324509233079,"Nitritation_1_k97_419890_1","Denitrification_vs_Nitritation"
-9.67763325291573,25.4801148642067,-0.638426605203209,-0.669841557299853,-0.599187629109781,-0.625583172758455,-0.675714250270262,-0.682106635500739,"Nitritation_1_k97_421364_2","Denitrification_vs_Nitritation"
7.5326947138685,-11.7858981028686,-0.405588651493535,-0.594335753843531,-0.458404321615364,-0.500994591637002,-0.432575274246938,-0.519171508316861,"Nitritation_1_k97_456934_3","Denitrification_vs_Nitritation"
-3.8279177999406,21.8576703520544,-0.6552447374333,-0.674230968550725,-0.61926249989546,-0.596471058935358,-0.648900745346238,-0.560321753134077,"Nitritation_1_k97_462481_1","Denitrification_vs_Nitritation"
-2.12149255690196,3.73002415028882,-0.613895336551057,-0.612670908710293,-0.539774494127584,-0.596159672290196,-0.564478471103174,-0.572272242048866,"Nitritation_1_k97_46734_1","Denitrification_vs_Nitritation"
-20.8001222533497,-17.0462493469597,1.61378045189745,1.48934697858259,1.15996536432749,1.26511110128585,1.41672161217524,1.2668110258648,"Nitritation_1_k97_476089_1","Denitrification_vs_Nitritation"
-9.8179873979144,28.706826989182,-0.699826106252229,-0.693521058492508,-0.663760780930597,-0.694937716157541,-0.671767639794952,-0.665550489946087,"Nitritation_1_k97_477840_1","Denitrification_vs_Nitritation"
-17.0180927968164,18.6440900043936,-0.58379408399671,-0.650556091170615,-0.675136583894917,-0.625404128309217,-0.633088717330184,-0.671312724035896,"Nitritation_1_k97_491620_2","Denitrification_vs_Nitritation"
-12.971310820635,25.959065964165,-0.638856531311052,-0.616908000131078,-0.626100476329135,-0.669124614889791,-0.678568545217108,-0.643033058749993,"Nitritation_1_k97_492599_2","Denitrification_vs_Nitritation"
-12.6844356555663,27.3941320009802,-0.594938819543922,-0.668143220693328,-0.560114711176606,-0.683004003667677,-0.702273210962839,-0.660769194397172,"Nitritation_1_k97_513003_1","Denitrification_vs_Nitritation"
-20.7024488542957,-17.7151486747638,1.62085712751289,1.58815489242531,1.22331531033139,1.04552643964143,1.45986919601699,1.24498391895062,"Nitritation_1_k97_520398_1","Denitrification_vs_Nitritation"
-6.20665419836846,21.1907077715936,-0.659688581387885,-0.672651646709347,-0.635121299002356,-0.693381344614298,-0.628336084212577,-0.618884641216502,"Nitritation_1_k97_522586_1","Denitrification_vs_Nitritation"
-3.93661696939948,22.3704897097379,-0.626344394364336,-0.674356293937909,-0.58150137558161,-0.580108608040601,-0.690965787512547,-0.590257452978634,"Nitritation_1_k97_52270_1","Denitrification_vs_Nitritation"
-6.22262321325421,21.1723767938004,-0.648163178981152,-0.693580587685846,-0.653001718823634,-0.669841510777675,-0.641710999298342,-0.628497635205408,"Nitritation_1_k97_525919_1","Denitrification_vs_Nitritation"
-21.6969510042994,-8.98350585712731,0.896835983039762,1.29805025214749,1.0626496673554,1.51189917067892,1.68500508151506,1.66283304749928,"Nitritation_1_k97_545964_1","Denitrification_vs_Nitritation"
-18.9689551987946,-15.9262850467894,0.971818551633805,1.63493136556731,1.12634842260881,1.45586861686456,1.43151119167894,1.54261461395409,"Nitritation_1_k97_551490_1","Denitrification_vs_Nitritation"
-2.68512248695798,20.3402578293602,-0.66125255357152,-0.636454538058998,-0.684225828497444,-0.534413021456778,-0.601572931084824,-0.579485154148878,"Nitritation_1_k97_561394_1","Denitrification_vs_Nitritation"
-25.6538513933981,-7.93857912453657,0.8365789795562,0.773487622754772,0.975594579056162,2.13405320463631,1.40450721461581,1.74863285360691,"Nitritation_1_k97_568233_1","Denitrification_vs_Nitritation"
-10.7406483071361,22.040630331471,-0.629065689494078,-0.669961660380743,-0.644948897461436,-0.635158311231286,-0.62168818676098,-0.667338813421783,"Nitritation_1_k97_583627_1","Denitrification_vs_Nitritation"
18.6530515560878,-16.4208354636855,-0.213419136854673,-0.293127112473077,-0.553904391841987,-0.790026474419202,-0.507166484515085,-0.233652326659681,"Nitritation_1_k97_588334_1","Denitrification_vs_Nitritation"
-11.7411716398902,13.4981140854945,-0.677267193115621,-0.674673885797292,-0.640430587069686,-0.690220217413797,-0.572603502460331,-0.643868737691966,"Nitritation_1_k97_604080_1","Denitrification_vs_Nitritation"
-3.53067511931631,21.2834250511466,-0.657508465145822,-0.68437236322209,-0.651519726141172,-0.591400657557074,-0.651908347585747,-0.644984554367788,"Nitritation_1_k97_609391_1","Denitrification_vs_Nitritation"
-17.0043576474755,24.4909172651317,-0.65852181372579,-0.572660940859356,-0.662387022611677,-0.674103089087287,-0.621592206877585,-0.710563219116886,"Nitritation_1_k97_618197_1","Denitrification_vs_Nitritation"
-9.03704734351449,17.389929515412,-0.670390115832116,-0.612201414457361,-0.674249241995945,-0.609096614904691,-0.618713458541535,-0.643431196312544,"Nitritation_1_k97_619041_2","Denitrification_vs_Nitritation"
-9.60086687631969,25.4133992143423,-0.66416407720229,-0.684765331247993,-0.630802442379792,-0.63005631309437,-0.671254520114978,-0.668045919258159,"Nitritation_1_k97_622555_2","Denitrification_vs_Nitritation"
-15.4115706821493,18.4945206068579,-0.65903101436172,-0.499980108734208,-0.680295806111673,-0.640567590134497,-0.680295806111673,-0.658763860875717,"Nitritation_1_k97_623904_4","Denitrification_vs_Nitritation"
-22.438023061374,-16.566480954561,1.30912400647177,1.24260566406221,1.4638794731047,1.26715540238727,1.5243186634838,1.42310568272382,"Nitritation_1_k97_625018_1","Denitrification_vs_Nitritation"
-3.50994445955295,21.0317952315953,-0.668392984356067,-0.65609008882933,-0.657320662139747,-0.579015595745597,-0.648411984722402,-0.633982486501943,"Nitritation_1_k97_626319_1","Denitrification_vs_Nitritation"
-9.93662218596675,23.9669769160467,-0.646839787375333,-0.679634404221731,-0.626186054573259,-0.684023433008689,-0.645041647673082,-0.674222468740476,"Nitritation_1_k97_631534_1","Denitrification_vs_Nitritation"
-20.3029318155447,-17.1059317852139,1.68106377398809,1.48017881574503,1.08009845021568,1.38857260463625,1.17659016386416,1.383275977756,"Nitritation_1_k97_6430_1","Denitrification_vs_Nitritation"
-9.18331488969971,21.9893518069977,-0.65935326882064,-0.656367124581908,-0.647681029406826,-0.662634621699641,-0.652391576227328,-0.658727413581716,"Nitritation_1_k97_645522_1","Denitrification_vs_Nitritation"
-9.37114687930737,25.8093992527423,-0.666331020604144,-0.679457975156958,-0.586810608517098,-0.627480468310881,-0.67282757718554,-0.650666444214889,"Nitritation_1_k97_667369_2","Denitrification_vs_Nitritation"
-18.2530543568641,19.0953369758343,-0.585917097437112,-0.633112392730348,-0.674769585999483,-0.680435747341758,-0.661716511094212,-0.656992739072991,"Nitritation_1_k97_671596_2","Denitrification_vs_Nitritation"
-21.2557654259731,-18.9290912799104,1.69938967281006,1.45973356765584,1.56684219481628,1.13108112230065,1.24332508042217,1.06670219155325,"Nitritation_1_k97_6819_1","Denitrification_vs_Nitritation"
-11.9984825397452,13.4991412894901,-0.651390733804223,-0.660910831549289,-0.632855958685537,-0.678910634489503,-0.553436538336496,-0.663284107640932,"Nitritation_1_k97_685242_1","Denitrification_vs_Nitritation"
-17.1000110482564,21.8839181085028,-0.590824259380918,-0.583188946178502,-0.666612631823822,-0.621524379867242,-0.677369900414293,-0.685956734208617,"Nitritation_1_k97_68698_2","Denitrification_vs_Nitritation"
-13.5982551918794,23.8914681672572,-0.586140786777413,-0.661607669294375,-0.63892437413126,-0.5505153536338,-0.698009255077017,-0.679686227593828,"Nitritation_1_k97_6908_1","Denitrification_vs_Nitritation"
-21.7338631525778,-13.3079111133282,1.34116944016875,0.945070016400775,1.39192661712946,1.41071772750896,1.91685573314136,1.10580148698168,"Nitritation_1_k97_70538_2","Denitrification_vs_Nitritation"
-12.6968683951453,27.5222022466841,-0.576481183883613,-0.676650764039329,-0.544275257471045,-0.647560535312368,-0.654243569955277,-0.697826461622628,"Nitritation_1_k97_73204_1","Denitrification_vs_Nitritation"
-10.6423599345002,23.9775098680299,-0.62146060610855,-0.684259288662651,-0.642134256932797,-0.65648719477092,-0.646655590966299,-0.701153208176935,"Nitritation_1_k97_78532_1","Denitrification_vs_Nitritation"
-11.4319572248516,13.0391822236951,-0.662259603690393,-0.70725914284864,-0.64477312937811,-0.665223663984984,-0.572627969656608,-0.70725914284864,"Nitritation_1_k97_79888_2","Denitrification_vs_Nitritation"
-22.6790765158804,-14.0347597935922,1.45907607524688,1.07372664067334,1.15524219492403,1.55166995202386,1.54902998073054,1.40682812356654,"Nitritation_2_k97_101365_32","Denitrification_vs_Nitritation"
-21.3114724923442,-17.3434041746628,1.52733739069648,1.47073264096744,1.3737370604519,1.41472844244536,1.18513157210867,1.25350912879045,"Nitritation_2_k97_101868_1","Denitrification_vs_Nitritation"
-10.416157039686,24.758532614048,-0.618040196083149,-0.681844064180275,-0.642309139469732,-0.659158153764295,-0.671607440664723,-0.645282991803539,"Nitritation_2_k97_101968_1","Denitrification_vs_Nitritation"
18.6580476624136,-1.97585070707828,-0.39482089879886,-0.513786477191294,-0.458255669639457,-0.409228074940966,-0.54896481442622,-0.466901062713733,"Nitritation_2_k97_102218_7","Denitrification_vs_Nitritation"
19.8274626985887,-11.1887833783895,-0.395119725211085,-0.391374635083091,-0.368790351252317,-0.444567879307756,-0.427805296380259,-0.431326656388594,"Nitritation_2_k97_102218_8","Denitrification_vs_Nitritation"
-5.24658972953379,4.12076049061761,-0.662547341009922,-0.415892424012573,-0.629832541377741,-0.700969507716619,-0.47106398104576,-0.506445149973973,"Nitritation_2_k97_103493_3","Denitrification_vs_Nitritation"
4.86786054227966,1.53763097806377,-0.557867089205291,-0.50176324223523,-0.457028162410044,-0.541650501128323,-0.540468470513711,-0.579897196934905,"Nitritation_2_k97_10361_4","Denitrification_vs_Nitritation"
5.49380235938879,1.51874643942543,-0.494097893892709,-0.453148258140701,-0.448436068193206,-0.60606590831292,-0.534444352933452,-0.580531732571777,"Nitritation_2_k97_10361_5","Denitrification_vs_Nitritation"
2.1267112157205,3.03281728154991,-0.506549855267648,-0.559016144283204,-0.547523758428349,-0.550442759330787,-0.559813877023966,-0.565673598880924,"Nitritation_2_k97_10397_1","Denitrification_vs_Nitritation"
-13.7739484138231,20.9124984259815,-0.622777183408245,-0.632168021591504,-0.664926370424781,-0.642307016199403,-0.636542713840926,-0.688787101344764,"Nitritation_2_k97_104974_2","Denitrification_vs_Nitritation"
-16.5737560797381,15.6727962799405,-0.583755343814557,-0.633935911286028,-0.629203542246526,-0.662985309715162,-0.58151244298532,-0.71360585718126,"Nitritation_2_k97_104974_3","Denitrification_vs_Nitritation"
-0.205792478406496,-1.5763429675279,-0.564835959674174,-0.527403722855422,-0.421386319766627,-0.560273153510954,-0.450722460324835,-0.583872371625324,"Nitritation_2_k97_105620_2","Denitrification_vs_Nitritation"
6.4316343701696,-7.53833173233942,-0.498629706743493,-0.566403274511647,-0.537046503343895,-0.469354139909142,-0.518872954826399,-0.430975670334504,"Nitritation_2_k97_105620_7","Denitrification_vs_Nitritation"
2.40782686071647,-2.36906124609574,-0.522089927829618,-0.564813797868221,-0.545194202898033,-0.528251600608847,-0.418751978122089,-0.61003523630688,"Nitritation_2_k97_105870_2","Denitrification_vs_Nitritation"
-6.41072954030668,17.9726075732323,-0.711056741456795,-0.646171498269502,-0.682722145830411,-0.672934344841687,-0.641286250798824,-0.597417823441537,"Nitritation_2_k97_106404_2","Denitrification_vs_Nitritation"
-6.46535057511799,19.7669998301207,-0.645200159314537,-0.64164662164191,-0.677042744583543,-0.676793666921696,-0.653807347219865,-0.614441911253265,"Nitritation_2_k97_107175_1","Denitrification_vs_Nitritation"
-8.98927031916352,22.5993889881903,-0.647557263082064,-0.65213249325865,-0.637157681404648,-0.652768596223362,-0.617714827351109,-0.659915130552304,"Nitritation_2_k97_107175_2","Denitrification_vs_Nitritation"
-12.5305204417026,17.0417865366301,-0.674919677552295,-0.600126526388497,-0.688778184922242,-0.656732169163338,-0.671813800945116,-0.605496186154972,"Nitritation_2_k97_109731_2","Denitrification_vs_Nitritation"
-5.69199545408758,19.6105494919545,-0.656635400395847,-0.665595643665399,-0.682834044027264,-0.693546819565346,-0.645041638319515,-0.584289138830829,"Nitritation_2_k97_110214_2","Denitrification_vs_Nitritation"
-9.42840651290006,23.4981493616916,-0.639328901084205,-0.664744619217889,-0.636852326570344,-0.613563780198465,-0.660135517776725,-0.647987357710975,"Nitritation_2_k97_112558_2","Denitrification_vs_Nitritation"
-14.1940946610781,21.7231516785092,-0.626031849912564,-0.625606102246955,-0.643621518998032,-0.632779051002566,-0.650121298394627,-0.673875966084413,"Nitritation_2_k97_112558_3","Denitrification_vs_Nitritation"
-8.69390074962747,24.3759560211788,-0.672831880346832,-0.649833421549932,-0.630614270617556,-0.648086233167032,-0.645166567325533,-0.701949016380294,"Nitritation_2_k97_112592_1","Denitrification_vs_Nitritation"
-19.2760790675108,-15.5226544866695,0.929740191290314,1.66051493286914,1.51505733198898,1.57886593914418,1.37633382494843,1.08065618060609,"Nitritation_2_k97_113803_2","Denitrification_vs_Nitritation"
2.32440024271864,1.49067395927856,-0.510302736675226,-0.538850504788472,-0.52273996946427,-0.575741713260767,-0.534615647333935,-0.552431854545054,"Nitritation_2_k97_114257_5","Denitrification_vs_Nitritation"
-23.5430083769977,-9.65523220794975,0.95577484496446,0.827884778004579,0.745356872669221,1.5042917128608,1.8641470646791,1.98298292239607,"Nitritation_2_k97_114268_2","Denitrification_vs_Nitritation"
13.376862989746,-1.5315412523504,-0.474835949296109,-0.508197407577195,-0.498924107576164,-0.409181623062411,-0.465814809170851,-0.501331586765034,"Nitritation_2_k97_114565_12","Denitrification_vs_Nitritation"
-0.833917843617303,-3.39743229465964,-0.625753077527601,-0.518611043215416,-0.532493277501874,-0.50367523480996,-0.474284924209511,-0.521326285106423,"Nitritation_2_k97_114565_22","Denitrification_vs_Nitritation"
3.39426819137155,4.24728413847279,-0.55710865275783,-0.562297769490167,-0.549287472084749,-0.477956948697513,-0.505085958713065,-0.591528239730946,"Nitritation_2_k97_114565_27","Denitrification_vs_Nitritation"
10.8354940429383,-0.91322377233308,-0.530788450665357,-0.617928232293647,-0.396389111502446,-0.359634862704608,-0.50995583402326,-0.538810317858911,"Nitritation_2_k97_114565_29","Denitrification_vs_Nitritation"
2.40259977733998,-4.56600402425841,-0.499038982885613,-0.655142919701575,-0.549007827738299,-0.492304608424015,-0.411481239844303,-0.504958411442723,"Nitritation_2_k97_114565_3","Denitrification_vs_Nitritation"
