"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Aerobic_3","Aerobic_2","Aerobic_1","id","degs"
-2.70603768277934,-1.63645196860207,1.48079014603456,1.27344194719289,1.30325886614929,-0.691979401215129,-0.691979401215129,-0.677969670717658,"Nitritation_1_k97_294634_1","Aerobic_vs_Nitritation"
-7.14859645801592,-1.13049361747071,1.62645121646391,1.48440766355849,1.23108053100754,-0.68705659198676,-0.68705659198676,-0.68705659198676,"Nitritation_1_k97_297704_1","Aerobic_vs_Nitritation"
-7.59157382900842,-3.35853428615798,1.7060216247625,1.48273520667064,1.32553427483682,-0.68810368893401,-0.68810368893401,-0.68810368893401,"Nitritation_1_k97_299032_1","Aerobic_vs_Nitritation"
17.0267314171028,-8.60804231780186,0.642528571620774,1.45465606948341,1.4765334181662,-0.680146548793163,-0.680146548793163,-0.680146548793163,"Nitritation_1_k97_311901_1","Aerobic_vs_Nitritation"
-6.41849593619268,-11.6839773937718,1.46848157867421,1.32190752639117,1.47933712081629,-0.689638744131287,-0.689638744131287,-0.681562046541093,"Nitritation_1_k97_317150_1","Aerobic_vs_Nitritation"
-3.56913879532295,8.48079335963844,1.45786732743096,1.08534166252912,1.21324378539611,-0.694287171660027,-0.694287171660027,-0.694287171660027,"Nitritation_1_k97_337270_1","Aerobic_vs_Nitritation"
-5.28831561193135,30.7481776326933,1.05061319019942,0.678816686338022,0.901640079256301,-0.675725718808739,-0.675725718808739,-0.675725718808739,"Nitritation_1_k97_352159_1","Aerobic_vs_Nitritation"
-5.67478407140968,3.9744792035866,1.4964327027273,1.34696545188122,1.08905567357451,-0.683716300606446,-0.689844772571984,-0.689844772571984,"Nitritation_1_k97_362669_2","Aerobic_vs_Nitritation"
-8.93751617685404,0.766051735959316,1.53652515461244,1.56789344684448,1.19335655915578,-0.687008627444078,-0.687008627444078,-0.687008627444078,"Nitritation_1_k97_363956_1","Aerobic_vs_Nitritation"
-0.271327847054252,-1.65489489654056,1.46846564606882,1.41022368846287,1.36491910240664,-0.68923519093171,-0.68923519093171,-0.68923519093171,"Nitritation_1_k97_365847_1","Aerobic_vs_Nitritation"
-9.97477393727879,2.24527859289176,1.56051859378055,1.52757612031367,1.07021648235398,-0.686993094333727,-0.686993094333727,-0.686993094333727,"Nitritation_1_k97_368881_1","Aerobic_vs_Nitritation"
13.0196367738763,-10.0688248087084,1.05655097056002,1.83597726595625,1.73173344123124,-0.680957645492009,-0.680957645492009,-0.680957645492009,"Nitritation_1_k97_37209_1","Aerobic_vs_Nitritation"
-5.17807262295162,-2.19767534029678,1.58179981937232,1.45257613305706,1.30615740899213,-0.694181879261031,-0.694181879261031,-0.694181879261031,"Nitritation_1_k97_380426_1","Aerobic_vs_Nitritation"
16.9733053549479,-15.9531769667403,1.25997933343561,1.6761668560243,1.36174716761271,-0.698455369219019,-0.698455369219019,-0.698455369219019,"Nitritation_1_k97_382879_1","Aerobic_vs_Nitritation"
-1.34681770972627,1.59093756283941,1.4268971833334,1.41303994985617,1.23440734894637,-0.687546345212498,-0.691590448660536,-0.691590448660536,"Nitritation_1_k97_38841_2","Aerobic_vs_Nitritation"
-9.39532332507004,2.24782837592795,1.59329703554821,1.46319424077718,1.09569004304272,-0.687891538022536,-0.687891538022536,-0.687891538022536,"Nitritation_1_k97_398718_3","Aerobic_vs_Nitritation"
-11.0873323942304,3.02728202148443,1.60246181722326,1.50492572901586,0.954299483404344,-0.685380970724097,-0.685380970724097,-0.685380970724097,"Nitritation_1_k97_402128_1","Aerobic_vs_Nitritation"
-2.13187084357344,-9.51873108362651,1.52703925434426,1.41279394802482,1.49551222302839,-0.691085648993058,-0.691085648993058,-0.691085648993058,"Nitritation_1_k97_409_2","Aerobic_vs_Nitritation"
-6.62042737127146,-13.1517027166268,1.42854148889683,1.34075288423042,1.5150676596157,-0.687501194702716,-0.687501194702716,-0.67124594659664,"Nitritation_1_k97_417529_1","Aerobic_vs_Nitritation"
-9.43129279350906,-11.1546668778658,1.40980650278338,1.21229476351885,1.42509577948997,-0.682957686045641,-0.666854304693147,-0.682957686045641,"Nitritation_1_k97_424651_1","Aerobic_vs_Nitritation"
-0.489693729733695,-7.03220253615365,1.49195311887099,1.45898541564736,1.41580106556174,-0.687873860894932,-0.687873860894932,-0.687873860894932,"Nitritation_1_k97_431928_2","Aerobic_vs_Nitritation"
-0.256654930674984,-1.36464837771439,1.45849388178876,1.41891179784774,1.34800468090704,-0.688822347357035,-0.688822347357035,-0.688822347357035,"Nitritation_1_k97_445915_1","Aerobic_vs_Nitritation"
-8.71445562960392,-5.29837504485027,1.76778407527558,1.51719190856105,1.43868852904477,-0.68500705019173,-0.68500705019173,-0.68500705019173,"Nitritation_1_k97_446920_1","Aerobic_vs_Nitritation"
-4.04018374702862,-0.387207421530077,1.53526341732211,1.46346402508708,1.27067337780418,-0.692720750368111,-0.692720750368111,-0.692720750368111,"Nitritation_1_k97_466612_1","Aerobic_vs_Nitritation"
-6.14011878668037,-11.3563472148941,1.48623708186002,1.29463142890836,1.49498100736453,-0.69218357054352,-0.69218357054352,-0.69218357054352,"Nitritation_1_k97_486923_2","Aerobic_vs_Nitritation"
15.9184144405633,-14.9589963517353,1.19161475283143,1.71114386496968,1.45164076520078,-0.688981750751198,-0.688981750751198,-0.688981750751198,"Nitritation_1_k97_488607_2","Aerobic_vs_Nitritation"
-7.06544220055332,32.3855296342862,0.787585276588257,0.572091170604838,0.882594201450732,-0.656198814735531,-0.656198814735531,-0.656198814735531,"Nitritation_1_k97_492622_5","Aerobic_vs_Nitritation"
-7.21247851531951,25.4793524660614,1.03973839927597,0.947322399689773,1.15464982284613,-0.676869715715961,-0.676869715715961,-0.676869715715961,"Nitritation_1_k97_501832_3","Aerobic_vs_Nitritation"
14.5976150752521,-11.9448170819069,1.15171488183583,1.57841719096828,1.60161551621195,-0.677531345185149,-0.677531345185149,-0.677531345185149,"Nitritation_1_k97_502815_2","Aerobic_vs_Nitritation"
-7.79201419857197,-12.52729560598,1.40607347432222,1.3781681991789,1.43814540146721,-0.688105131502479,-0.688105131502479,-0.688105131502479,"Nitritation_1_k97_506188_1","Aerobic_vs_Nitritation"
-8.47339168708124,1.65175310692248,1.57157130598627,1.48492068096139,1.15210340754106,-0.68803505814487,-0.68803505814487,-0.681973502479923,"Nitritation_1_k97_506702_1","Aerobic_vs_Nitritation"
-7.18698409075255,-16.2217237829391,1.32119166449517,1.32177828059345,1.62251203288566,-0.685641982451972,-0.685641982451972,-0.67634325340813,"Nitritation_1_k97_508068_1","Aerobic_vs_Nitritation"
16.7647446933807,-15.5875263488712,1.22717848909396,1.69046219395247,1.39041130686714,-0.67915216872109,-0.67915216872109,-0.67915216872109,"Nitritation_1_k97_516765_1","Aerobic_vs_Nitritation"
-5.8771706427841,11.2431647868108,1.69885416662573,0.899468077492314,1.41406222575272,-0.685753339504689,-0.685753339504689,-0.685753339504689,"Nitritation_1_k97_520876_1","Aerobic_vs_Nitritation"
-3.1995235068316,-11.6105283972272,1.60593989670974,1.32304227263844,1.58790254126496,-0.686160834662321,-0.686160834662321,-0.686160834662321,"Nitritation_1_k97_528796_2","Aerobic_vs_Nitritation"
-2.44082288166077,-7.59818473770066,1.56507292180276,1.41679665963525,1.42703613034954,-0.693759863120124,-0.693759863120124,-0.693759863120124,"Nitritation_1_k97_544512_2","Aerobic_vs_Nitritation"
1.63498348891226,24.8391045109245,0.896835983039762,1.29805025214749,1.0626496673554,-0.680718447337988,-0.680718447337988,-0.66903312469017,"Nitritation_1_k97_545964_1","Aerobic_vs_Nitritation"
-2.04113842081618,31.4161902031123,1.10511220910894,0.703934368246344,0.633872296675871,-0.665871500184517,-0.665871500184517,-0.665871500184517,"Nitritation_1_k97_551422_1","Aerobic_vs_Nitritation"
18.4731009494097,-22.5101838936799,0.971818551633805,1.63493136556731,1.12634842260881,-0.692054934939949,-0.692054934939949,-0.692054934939949,"Nitritation_1_k97_551490_1","Aerobic_vs_Nitritation"
-10.4014933596542,4.10545481667491,1.45903712445711,1.48364789233629,0.961206843995417,-0.690627532733483,-0.690627532733483,-0.690627532733483,"Nitritation_1_k97_555148_1","Aerobic_vs_Nitritation"
-6.09482760329965,0.496491678085871,1.57667839430934,1.43934792632364,1.1768283471844,-0.684737819010931,-0.684737819010931,-0.684737819010931,"Nitritation_1_k97_559006_1","Aerobic_vs_Nitritation"
1.88891788696425,0.463506063242802,1.35839202475212,1.38333643518133,1.35147430637074,-0.686634404773013,-0.686634404773013,-0.686634404773013,"Nitritation_1_k97_560418_1","Aerobic_vs_Nitritation"
-0.462309049714515,-1.16663911630282,1.45507693181932,1.43429719655705,1.33201161635578,-0.689704677213699,-0.689704677213699,-0.689704677213699,"Nitritation_1_k97_591455_2","Aerobic_vs_Nitritation"
0.253242345899456,5.93137013942992,1.2216722519411,1.20233645202222,1.25512416903023,-0.685946467070688,-0.685946467070688,-0.685946467070688,"Nitritation_1_k97_59966_2","Aerobic_vs_Nitritation"
-10.1992860946186,1.58606493926926,1.59538248083701,1.55392015317289,1.08461776728014,-0.688001848632306,-0.688001848632306,-0.688001848632306,"Nitritation_1_k97_600136_1","Aerobic_vs_Nitritation"
-4.91070408137598,10.9733986442616,1.59593868839815,1.07420401048025,1.4681645465222,-0.675436723059392,-0.689227974933154,-0.689227974933154,"Nitritation_1_k97_626880_1","Aerobic_vs_Nitritation"
-3.41030222388926,2.12855312591539,1.45602637549822,1.38520633253229,1.18946332091837,-0.692602024766395,-0.692602024766395,-0.692602024766395,"Nitritation_1_k97_642316_4","Aerobic_vs_Nitritation"
-10.8894927797744,1.31451319964674,1.68106377398809,1.48017881574503,1.08009845021568,-0.687663582676209,-0.687663582676209,-0.687663582676209,"Nitritation_1_k97_6430_1","Aerobic_vs_Nitritation"
-8.15932076103472,29.9964307319817,1.06171239196037,0.676916177896156,1.03852190105348,-0.690526669571408,-0.690526669571408,-0.690526669571408,"Nitritation_1_k97_643999_2","Aerobic_vs_Nitritation"
-8.4633773004243,-14.7422257390673,1.33151797295207,1.28797476600577,1.51490696016771,-0.685184369615049,-0.685184369615049,-0.678542617776958,"Nitritation_1_k97_666996_1","Aerobic_vs_Nitritation"
-0.408394956054025,-6.43954425493035,1.52528170568498,1.4841747413419,1.41653847134451,-0.688160402255039,-0.688160402255039,-0.688160402255039,"Nitritation_1_k97_673550_1","Aerobic_vs_Nitritation"
-7.12757870161438,1.43733772575328,1.65045448305548,1.32920351558496,1.13136672839173,-0.687837790905673,-0.687837790905673,-0.687837790905673,"Nitritation_1_k97_677620_1","Aerobic_vs_Nitritation"
-0.0984276970667678,-12.0416670027832,1.69938967281006,1.45973356765584,1.56684219481628,-0.694054602655075,-0.694054602655075,-0.641772692777261,"Nitritation_1_k97_6819_1","Aerobic_vs_Nitritation"
-10.2278943465095,2.07582840927673,1.61356586886568,1.49546651347981,1.06821021779818,-0.686892596843984,-0.686892596843984,-0.686892596843984,"Nitritation_1_k97_88714_2","Aerobic_vs_Nitritation"
-1.48949169833206,-8.47294722175767,1.48745824029847,1.41621492129159,1.45714473440432,-0.688639035525751,-0.688639035525751,-0.688639035525751,"Nitritation_1_k97_90655_2","Aerobic_vs_Nitritation"
-5.22424741843382,-11.9101795789389,1.46772912402752,1.39322916103958,1.48098682213135,-0.692679212029271,-0.692679212029271,-0.692679212029271,"Nitritation_1_k97_90921_3","Aerobic_vs_Nitritation"
-8.2823601547915,9.95867756692305,2.00123385641829,1.14050945759475,1.54685691845894,-0.683918915731822,-0.683918915731822,-0.683918915731822,"Nitritation_1_k97_95495_1","Aerobic_vs_Nitritation"
15.6670162142087,-21.3426647248441,1.31580296197082,1.71731406588555,1.21656797000508,-0.682832604463149,-0.682832604463149,-0.682832604463149,"Nitritation_2_k97_100403_1","Aerobic_vs_Nitritation"
-5.86347304856244,21.235035685241,1.31695244432895,0.954006445735429,1.07140428870499,-0.679465947029634,-0.679465947029634,-0.666969698566004,"Nitritation_2_k97_101365_1","Aerobic_vs_Nitritation"
1.10670214186027,25.9672419263311,0.777829683419937,1.16538112584209,1.10240781827635,-0.673358489424325,-0.673358489424325,-0.673358489424325,"Nitritation_2_k97_101365_28","Aerobic_vs_Nitritation"
-4.34145933945242,26.1656383680421,0.972281494101956,1.00459607521218,0.966103786316228,-0.679455774048135,-0.679455774048135,-0.679455774048135,"Nitritation_2_k97_101365_49","Aerobic_vs_Nitritation"
-7.42824572923248,-16.8969693013197,1.27003776296779,1.38967366061209,1.64337507865745,-0.725797620319519,-0.725797620319519,-0.705355185087054,"Nitritation_2_k97_103169_20","Aerobic_vs_Nitritation"
17.8536357824432,-17.4631155838466,1.12468735516876,1.84637396443702,1.4184400700288,-0.70748193856488,-0.70748193856488,-0.70748193856488,"Nitritation_2_k97_103169_3","Aerobic_vs_Nitritation"
-5.93963023185413,-8.13031719623816,1.64321412916904,1.22384301568481,1.4675949102115,-0.721333647212389,-0.721333647212389,-0.721333647212389,"Nitritation_2_k97_103169_32","Aerobic_vs_Nitritation"
15.7717855201055,-23.5266319717028,1.36111023177606,1.66165225163246,1.03773202382548,-0.715342574342745,-0.715342574342745,-0.715342574342745,"Nitritation_2_k97_103169_57","Aerobic_vs_Nitritation"
-4.90497624988104,-7.69223636247888,1.66108133725613,1.31319780822257,1.4562196594786,-0.71290872710819,-0.71290872710819,-0.71290872710819,"Nitritation_2_k97_103169_8","Aerobic_vs_Nitritation"
10.128051765766,-14.058545065442,1.23538225807172,1.9825966931891,1.86561380752673,-0.667740103308403,-0.667740103308403,-0.667740103308403,"Nitritation_2_k97_103439_1","Aerobic_vs_Nitritation"
-3.37110565788923,8.77233649022459,1.46708459836998,1.10580757558598,1.29071699232855,-0.687833722397964,-0.687833722397964,-0.687833722397964,"Nitritation_2_k97_106554_2","Aerobic_vs_Nitritation"
2.5400885157067,4.42977892821962,1.20007831613995,1.49457716413995,1.03999610709062,-0.746157511948604,-0.746157511948604,-0.746157511948604,"Nitritation_2_k97_107090_6","Aerobic_vs_Nitritation"
12.8329076557313,-9.66383017175114,1.02992370460327,1.95371121638045,1.77150511049012,-0.667396020181631,-0.683264589551983,-0.683264589551983,"Nitritation_2_k97_107410_140","Aerobic_vs_Nitritation"
10.0928371341722,-16.8375175593088,1.42748847310412,1.89970606113526,1.61802431469596,-0.675929757076181,-0.675929757076181,-0.675929757076181,"Nitritation_2_k97_107410_92","Aerobic_vs_Nitritation"
-2.5577248485469,-1.59839079784646,1.49564977064838,1.31002609578957,1.32156597409179,-0.679321712147302,-0.679321712147302,-0.679321712147302,"Nitritation_2_k97_111035_2","Aerobic_vs_Nitritation"
-1.47100968401935,31.4053310255233,1.20348950297336,0.736265344409529,0.604403939901061,-0.66841685469814,-0.66841685469814,-0.66841685469814,"Nitritation_2_k97_112487_3","Aerobic_vs_Nitritation"
16.8346431581274,-23.8356448624453,1.20527447850132,1.63377996824277,0.895216482543987,-0.691120772651066,-0.691120772651066,-0.691120772651066,"Nitritation_2_k97_113246_2","Aerobic_vs_Nitritation"
-2.49145474921024,29.4520965835762,1.01443775175656,0.874978539575392,0.735354180929229,-0.681224732900646,-0.681224732900646,-0.681224732900646,"Nitritation_2_k97_113307_3","Aerobic_vs_Nitritation"
15.9615317057667,-9.89580409040315,0.929740191290314,1.66051493286914,1.51505733198898,-0.688232469783511,-0.688232469783511,-0.688232469783511,"Nitritation_2_k97_113803_2","Aerobic_vs_Nitritation"
-3.75841049598537,-11.1632841298395,1.61125529372366,1.27764771125349,1.56380507070268,-0.691438536910439,-0.691438536910439,-0.691438536910439,"Nitritation_2_k97_113989_1","Aerobic_vs_Nitritation"
-3.56850909232729,-19.0997524721232,1.36772540665763,1.07032181770725,2.05148291880587,-0.680403659877175,-0.680403659877175,-0.680403659877175,"Nitritation_2_k97_114709_1","Aerobic_vs_Nitritation"
-4.82879308014976,25.0795384786935,0.983801615583424,1.09576944996924,1.02626817739285,-0.673305457114606,-0.673305457114606,-0.660545183764637,"Nitritation_2_k97_114806_4","Aerobic_vs_Nitritation"
-6.39323794273468,-10.6539462609111,1.49631535968928,1.27385237107055,1.47243353051394,-0.688164446136677,-0.688164446136677,-0.688164446136677,"Nitritation_2_k97_116113_1","Aerobic_vs_Nitritation"
16.6873095464457,-16.1379764422077,1.22036121572305,1.72463394393531,1.37169350176719,-0.687404416983198,-0.687404416983198,-0.687404416983198,"Nitritation_2_k97_116174_1","Aerobic_vs_Nitritation"
-3.70630763468791,10.5769300823338,1.46698454297306,1.09942921782859,1.4390198065348,-0.69606831316154,-0.69606831316154,-0.69606831316154,"Nitritation_2_k97_117973_2","Aerobic_vs_Nitritation"
15.9965474295199,-19.6762882643239,1.2701844134393,1.80835175838483,1.29231032818268,-0.708871700477611,-0.708871700477611,-0.708871700477611,"Nitritation_2_k97_120286_103","Aerobic_vs_Nitritation"
-6.79669761170969,-3.18728137584126,1.6695103806223,1.39727299845467,1.29484130382969,-0.705287112694017,-0.705287112694017,-0.705287112694017,"Nitritation_2_k97_120286_14","Aerobic_vs_Nitritation"
15.4569757632381,-20.7328116530229,1.32586148309936,1.84660572421986,1.20477913276569,-0.706481953985768,-0.695683972344327,-0.706481953985768,"Nitritation_2_k97_120286_17","Aerobic_vs_Nitritation"
14.0692858140445,-10.8852690537508,1.06703817368296,1.59322719217983,1.66138484321418,-0.709297116975208,-0.709297116975208,-0.709297116975208,"Nitritation_2_k97_120286_2","Aerobic_vs_Nitritation"
6.8049882005083,-7.29714929345878,1.3174335025986,1.43062619827447,1.49956382327114,-0.695185775915022,-0.712209179162356,-0.712209179162356,"Nitritation_2_k97_120286_21","Aerobic_vs_Nitritation"
13.5269699301834,-20.9493581524816,1.52530380553577,1.97047190003419,1.24579475115561,-0.691952285283519,-0.691952285283519,-0.691952285283519,"Nitritation_2_k97_120286_25","Aerobic_vs_Nitritation"
1.94323203148265,-7.41629373017345,1.45862230751225,1.55393542612779,1.45572132568853,-0.713358985836835,-0.713358985836835,-0.692224699063879,"Nitritation_2_k97_120286_43","Aerobic_vs_Nitritation"
16.6335387273422,-22.286140404022,1.22175133901428,1.69496519558912,1.14869092573808,-0.710620520145911,-0.720864437523158,-0.720864437523158,"Nitritation_2_k97_120286_53","Aerobic_vs_Nitritation"
-1.60735218803049,-4.73909285237281,1.56241998413192,1.45201692547996,1.34663933126248,-0.71992932028474,-0.71992932028474,-0.71992932028474,"Nitritation_2_k97_120286_55","Aerobic_vs_Nitritation"
1.72122694580768,-5.83098632964294,1.56142279225901,1.58809082927538,1.41689628458833,-0.705582828440166,-0.705582828440166,-0.705582828440166,"Nitritation_2_k97_120286_57","Aerobic_vs_Nitritation"
16.9604774662876,-20.2708109335195,1.1970620324124,1.86204528107823,1.23976934416719,-0.69797681540893,-0.69797681540893,-0.69797681540893,"Nitritation_2_k97_120286_59","Aerobic_vs_Nitritation"
3.1430303452172,-12.3106884614833,1.83231071690822,1.61361453381926,1.45856452986224,-0.707350717302065,-0.707350717302065,-0.707350717302065,"Nitritation_2_k97_120286_6","Aerobic_vs_Nitritation"
-7.66595912903011,-16.464995269274,1.2872440199941,1.36655816164895,1.59341849267794,-0.71770134401676,-0.71770134401676,-0.71770134401676,"Nitritation_2_k97_120286_85","Aerobic_vs_Nitritation"
20.7925278719515,-17.4080883423853,0.749458976321028,1.903311460325,1.28231870186747,-0.693407639110974,-0.693407639110974,-0.693407639110974,"Nitritation_2_k97_120286_89","Aerobic_vs_Nitritation"
-9.52567599345752,-11.9868048921891,1.36668864040608,1.2518813925687,1.40544174702327,-0.706961409473553,-0.706961409473553,-0.706961409473553,"Nitritation_2_k97_120758_23","Aerobic_vs_Nitritation"
17.6699381172808,-19.443178165294,1.1618234430018,1.89979823028607,1.31730273971891,-0.697880491542217,-0.697880491542217,-0.697880491542217,"Nitritation_2_k97_120758_24","Aerobic_vs_Nitritation"
7.48741175011296,-8.04667067660642,1.30095256732547,1.52036521897586,1.50202903609295,-0.715608154139296,-0.715608154139296,-0.715608154139296,"Nitritation_2_k97_120758_31","Aerobic_vs_Nitritation"
-0.263530561143097,1.12676625039357,1.40840161725975,1.4162597214663,1.28279221271753,-0.71488991520059,-0.71488991520059,-0.69633761589701,"Nitritation_2_k97_120758_32","Aerobic_vs_Nitritation"
13.2461821574166,-14.1221387221056,1.29554300056379,1.65976817141167,1.5717569677569,-0.715871910960847,-0.715871910960847,-0.715871910960847,"Nitritation_2_k97_120758_34","Aerobic_vs_Nitritation"
-3.54787278082097,-16.3106446582061,1.44589251673286,1.34656932198075,1.73109883664349,-0.710892300162237,-0.710892300162237,-0.710892300162237,"Nitritation_2_k97_120758_39","Aerobic_vs_Nitritation"
-6.14830592644031,-5.72615196312711,1.67530376944657,1.25920546663749,1.33315276222869,-0.705681886551298,-0.705681886551298,-0.705681886551298,"Nitritation_2_k97_120758_42","Aerobic_vs_Nitritation"
-2.0086573613355,-18.8168532741874,1.57990458001495,1.18658879375748,2.00304589360122,-0.700176078307644,-0.700176078307644,-0.700176078307644,"Nitritation_2_k97_120758_45","Aerobic_vs_Nitritation"
-1.5924920047821,-18.8435399395906,1.67385002786489,1.19569613838191,2.05725956393635,-0.682481187501063,-0.682481187501063,-0.682481187501063,"Nitritation_2_k97_120758_47","Aerobic_vs_Nitritation"
-2.99157389174829,-16.6737097044518,1.48217005346276,1.32780534367206,1.77686011070143,-0.707036161186188,-0.707036161186188,-0.707036161186188,"Nitritation_2_k97_120758_48","Aerobic_vs_Nitritation"
-9.29239056631763,23.2596629621619,1.21807549516729,0.649556257352584,1.02600959237436,-0.69823740934539,-0.69823740934539,-0.69823740934539,"Nitritation_2_k97_128787_2","Aerobic_vs_Nitritation"
15.2792887630624,-19.5538921934824,1.33930722784332,1.79805508970052,1.30380993618839,-0.686542010716437,-0.686542010716437,-0.686542010716437,"Nitritation_2_k97_129740_3","Aerobic_vs_Nitritation"
-11.093794467701,1.82715899630914,1.67930111052321,1.48949715143056,1.03383162264592,-0.691776145923653,-0.691776145923653,-0.691776145923653,"Nitritation_2_k97_129860_1","Aerobic_vs_Nitritation"
-10.2593211845033,-14.3943120099569,1.23957674875117,1.34132891262397,1.43251708281297,-0.693053210993195,-0.693053210993195,-0.659842019144506,"Nitritation_2_k97_130156_1","Aerobic_vs_Nitritation"
-4.25696117954943,22.2221000899658,1.27502472735854,1.05467310335911,0.942367257901566,-0.678643766296531,-0.678643766296531,-0.663154126758989,"Nitritation_2_k97_130305_2","Aerobic_vs_Nitritation"
-6.66585254357713,27.6165707549162,0.97118504151823,0.831591061632424,1.0441152068659,-0.670968211009357,-0.670968211009357,-0.670968211009357,"Nitritation_2_k97_130673_11","Aerobic_vs_Nitritation"
-10.5747517194495,29.5889187378992,0.611829523510472,0.849153587615451,1.22098674598594,-0.659492256731975,-0.659492256731975,-0.64470145006801,"Nitritation_2_k97_130673_9","Aerobic_vs_Nitritation"
-5.20540356223523,1.7775139279801,1.54013204305341,1.33704203749934,1.19606680496986,-0.693823153639915,-0.693823153639915,-0.693823153639915,"Nitritation_2_k97_130734_1","Aerobic_vs_Nitritation"
-8.04761757438099,-3.42000550035008,1.74879502171011,1.44467264876006,1.29722145628385,-0.685528289393789,-0.685528289393789,-0.685528289393789,"Nitritation_2_k97_134853_2","Aerobic_vs_Nitritation"
-8.21772288097451,19.5012634490597,1.35492674654805,0.707459739819138,1.38746633073714,-0.673327747787606,-0.673327747787606,-0.673327747787606,"Nitritation_2_k97_1356_1","Aerobic_vs_Nitritation"
10.1869586648812,-7.04867041241644,1.14145701642477,1.3680545014257,1.45780679114722,-0.714813945600931,-0.722509660372332,-0.722509660372332,"Nitritation_2_k97_136041_14","Aerobic_vs_Nitritation"
