"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anammox2_3","Anammox2_2","Anammox2_1"
15.6066969923957,13.8130781117035,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295
30.3737699594528,16.402904439966,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534
-17.1118526369384,14.9858118489477,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635
-27.1345646675096,20.9460983463781,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018
-22.8020002755763,19.0136357947391,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308
-9.21664845432759,34.9927992939569,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615
-18.2507607779108,15.6291031609039,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912
-29.7991771810924,-4.8837634318844,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521
42.9818618561046,-13.3881922113596,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394
-35.2156918835957,-0.249089096636726,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675
13.7171841515164,30.9601360412835,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725
3.52711201575212,-1.71369145592455,-0.69361860725004,-0.69361860725004,-0.69361860725004,-0.668596908610729,-0.69361860725004,-0.685568032366447
20.1808588185644,14.6579142606246,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639
-30.1365098120347,-9.91955958251834,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745
7.48392595007405,21.3385245243974,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593
-13.3329018430398,14.304172794184,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799
-15.317134453298,14.4529844511273,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165
-11.0215948405232,-17.3902197346652,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194
-10.2255866905059,-26.7865758077915,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924
3.95086208869376,-18.7671935320291,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.665757228324262,-0.688121296244499
-8.40181577064319,16.5751378357763,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468
-13.3792349022086,14.2733655660176,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797
-1.07098429438013,-17.0768088810089,-0.692864317152004,-0.692864317152004,-0.692864317152004,-0.692864317152004,-0.676095726615532,-0.685574468354134
9.8345145520095,-17.8132451275637,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.667677215554422,-0.678901893738868
-11.7753332706546,-1.26757404900693,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.662099463194832
46.4126241712185,-5.08940059584334,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455
-30.3983584956409,-10.6262132327933,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611
-19.1505250939161,-39.2554174250731,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098
7.48577087583845,18.5549018405672,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946
14.2256999383226,31.9971484722376,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199
5.58197092960152,47.1424861088388,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302
13.4491561534335,40.4814330166978,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248
-42.5930857331168,12.2786252046623,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653
-14.7245895855108,14.3503762412059,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262
-11.0761922961042,-17.5367827820521,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695
2.21985693209741,47.7286384250622,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782
-29.4383112631893,21.065703661674,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329
37.940394370913,12.4656280501808,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881
-2.46664272751909,-19.370300696955,-0.688164548378221,-0.688164548378221,-0.688164548378221,-0.688164548378221,-0.67800638521841,-0.688164548378221
9.04719913376922,24.9689186067239,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181
-32.373813142816,-1.0989852063463,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348
10.0738302543774,-26.2529021261506,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.564556861344559,-0.667290525536213
37.6267116036779,-20.2788310371192,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488
40.3744446733856,-17.0977640949025,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925
7.0831910149571,-9.89718591779803,-0.695178416561199,-0.695178416561199,-0.695178416561199,-0.642751135300485,-0.651527034295584,-0.695178416561199
5.58288699535215,-5.47569870919997,-0.698517459904106,-0.698517459904106,-0.698517459904106,-0.650627422813018,-0.683327503413024,-0.678706763605903
-4.37664993448079,45.0146254306955,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684
-34.9544035934094,18.7616976596319,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757
26.0430717943004,16.3537992608736,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768
-29.5661436916901,-7.34318740625031,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344
10.8701468723519,43.7073454844219,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926
5.71271779539934,-5.4235343478336,-0.699074005426983,-0.699074005426983,-0.699074005426983,-0.649537009015341,-0.688075363493851,-0.679948143495511
-33.8728884787933,-0.530569714731405,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303
-32.88958015375,-0.871080500338606,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877
34.6907547674664,-22.6369404653548,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303
-26.657544629232,20.8520914560731,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048
-21.2177271906746,-37.6779288667771,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161
-14.0052294032942,-29.2784504640943,-0.687280995087136,-0.687280995087136,-0.687280995087136,-0.68236464139283,-0.687280995087136,-0.687280995087136
-6.00810047036886,-17.1744570238232,-0.69248471295893,-0.69248471295893,-0.69248471295893,-0.69248471295893,-0.681222248079371,-0.69248471295893
3.93278477813331,0.00806760150055247,-0.688624440831498,-0.688624440831498,-0.688624440831498,-0.671891146250232,-0.688624440831498,-0.688624440831498
6.29247683352541,46.8394093712995,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574
-16.5042153016981,14.7650745516633,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058
46.3248686541536,-1.55698039858846,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085
-31.2515835926979,20.6689859432498,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438
-23.0875881729507,19.1508083056309,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334
1.89310985384889,-3.9264080884582,-0.70088077483207,-0.70088077483207,-0.70088077483207,-0.671557043472812,-0.692742382126613,-0.70088077483207
-22.6285265462878,-36.5686122062992,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254
9.60814201857766,-26.8261950032281,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.545595400338937,-0.692449649850287
41.43698080876,8.12507409818445,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228
-7.98096964758222,-32.4576264054812,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273
3.61333263241585,-21.4911641637692,-0.691896370604888,-0.691896370604888,-0.691896370604888,-0.684010243060583,-0.656877414904258,-0.676672497804757
20.6832296082551,-9.67553017398197,-0.67317783843192,-0.642907318260802,-0.67317783843192,-0.67317783843192,-0.641313998826713,-0.67317783843192
-11.5418071651512,-18.9319013683172,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622
4.63001928525345,-7.19876239066915,-0.716202312350255,-0.716202312350255,-0.716202312350255,-0.615105667279391,-0.688144348365894,-0.691806903108278
34.6018782324759,-22.6745432303417,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725
25.1168561334931,-21.8476928636206,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826
-6.21445877200415,-13.899713974409,-0.696716482488122,-0.696716482488122,-0.696716482488122,-0.686397891683601,-0.685261358577026,-0.696716482488122
5.66816414207626,-13.2395508194408,-0.689982792525451,-0.689982792525451,-0.689982792525451,-0.670648949777123,-0.668519438896209,-0.689982792525451
-38.7512070038433,15.7892058753411,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176
-19.3137537698423,-39.1276982063759,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323
28.3608088747001,16.5484104720194,-0.678399781481516,-0.678399781481516,-0.678399781481516,-0.678399781481516,-0.678399781481516,-0.678399781481516
34.2232634151548,15.266039494108,-0.67798754476012,-0.67798754476012,-0.67798754476012,-0.67798754476012,-0.67798754476012,-0.67798754476012
-12.8515964311263,-41.2708064129033,-0.685787577832521,-0.685787577832521,-0.685787577832521,-0.685787577832521,-0.685787577832521,-0.685787577832521
-25.4465210213342,20.4985247954209,-0.683248902052485,-0.683248902052485,-0.683248902052485,-0.683248902052485,-0.683248902052485,-0.683248902052485
18.9741955997936,-12.2577220414266,-0.671595018143324,-0.671595018143324,-0.671595018143324,-0.65829383613474,-0.656828787839783,-0.658756302003901
-31.4845531350037,-23.1851363761248,-0.685041802647105,-0.685041802647105,-0.685041802647105,-0.685041802647105,-0.685041802647105,-0.685041802647105
-10.8337924159365,-16.9605502359295,-0.690059698355954,-0.690059698355954,-0.690059698355954,-0.690059698355954,-0.690059698355954,-0.690059698355954
-14.4204685778614,14.3196374424828,-0.68289579379614,-0.68289579379614,-0.68289579379614,-0.68289579379614,-0.68289579379614,-0.68289579379614
7.5853822458841,21.8356315944225,-0.679854948713698,-0.679854948713698,-0.679854948713698,-0.679854948713698,-0.679854948713698,-0.679854948713698
3.88526498914759,-18.935572242316,-0.688549931711192,-0.688549931711192,-0.688549931711192,-0.688549931711192,-0.664688958168786,-0.688549931711192
-44.3081952850859,9.73062958925778,-0.683921442867928,-0.683921442867928,-0.683921442867928,-0.683921442867928,-0.683921442867928,-0.683921442867928
-17.4423834929325,-40.2589678274281,-0.685651787101959,-0.685651787101959,-0.685651787101959,-0.685651787101959,-0.685651787101959,-0.685651787101959
-11.043283440473,-24.9036266352375,-0.68676509255722,-0.68676509255722,-0.68676509255722,-0.68676509255722,-0.68676509255722,-0.68676509255722
6.45136329489719,-11.8387602203166,-0.688817415580438,-0.688817415580438,-0.688817415580438,-0.664287046829641,-0.672478067459602,-0.688817415580438
4.03600873791209,-21.5220777423129,-0.693315037967969,-0.693315037967969,-0.693315037967969,-0.682852889512744,-0.658471556944881,-0.68321664566295
7.64641594486078,17.9388320497132,-0.679658253717135,-0.679658253717135,-0.679658253717135,-0.679658253717135,-0.679658253717135,-0.679658253717135
13.3411824636625,13.7920567164236,-0.679288605315571,-0.679288605315571,-0.679288605315571,-0.679288605315571,-0.679288605315571,-0.679288605315571
36.4943833342802,13.7073244506909,-0.677774858734634,-0.677774858734634,-0.677774858734634,-0.677774858734634,-0.677774858734634,-0.677774858734634
-34.386043102598,19.1466506349082,-0.683539523955495,-0.683539523955495,-0.683539523955495,-0.683539523955495,-0.683539523955495,-0.683539523955495
-23.1535917621208,-35.9244485789512,-0.685464459899825,-0.685464459899825,-0.685464459899825,-0.685464459899825,-0.685464459899825,-0.685464459899825
-44.4712722582852,9.34185468242342,-0.683933161473359,-0.683933161473359,-0.683933161473359,-0.683933161473359,-0.683933161473359,-0.683933161473359
-30.7262842031916,-11.4504769676461,-0.684722945701885,-0.684722945701885,-0.684722945701885,-0.684722945701885,-0.684722945701885,-0.684722945701885
-14.880621574177,-41.1690128203815,-0.685724796465929,-0.685724796465929,-0.685724796465929,-0.685724796465929,-0.685724796465929,-0.685724796465929
38.700738061909,-19.1625065778806,-0.673691343057876,-0.673691343057876,-0.673691343057876,-0.673691343057876,-0.673691343057876,-0.673691343057876
13.9383558281482,39.6088711670551,-0.680859065358161,-0.680859065358161,-0.680859065358161,-0.680859065358161,-0.680859065358161,-0.680859065358161
42.2821541424904,-14.4672188435388,-0.674544292089691,-0.674544292089691,-0.674544292089691,-0.674544292089691,-0.674544292089691,-0.674544292089691
11.3592805059968,43.2049134283738,-0.681030503577416,-0.681030503577416,-0.681030503577416,-0.681030503577416,-0.681030503577416,-0.681030503577416
16.6394736408399,3.90748889825788,-0.684870352245439,-0.659081926182221,-0.684870352245439,-0.684870352245439,-0.684870352245439,-0.684870352245439
-30.9183341744644,-24.6042755671446,-0.685080032114987,-0.685080032114987,-0.685080032114987,-0.685080032114987,-0.685080032114987,-0.685080032114987
-31.721918585547,-22.3824325637564,-0.685019265130412,-0.685019265130412,-0.685019265130412,-0.685019265130412,-0.685019265130412,-0.685019265130412
-12.6554782121657,-7.34952001288075,-0.688212232631789,-0.688212232631789,-0.688212232631789,-0.688212232631789,-0.688212232631789,-0.681189319054521
27.4584920444283,-23.7425416608195,-0.671614388193822,-0.671614388193822,-0.671614388193822,-0.671614388193822,-0.671614388193822,-0.671614388193822
-22.4681922826573,18.8288362696752,-0.683155298055769,-0.683155298055769,-0.683155298055769,-0.683155298055769,-0.683155298055769,-0.683155298055769
-7.24269383761681,-10.9889002287692,-0.709113963688975,-0.709113963688975,-0.709113963688975,-0.695590890439759,-0.694101402274487,-0.683008179331832
-7.82215045166867,40.762595586196,-0.681853844715185,-0.681853844715185,-0.681853844715185,-0.681853844715185,-0.681853844715185,-0.681853844715185
-1.73816404695051,46.6916420377153,-0.681575037285745,-0.681575037285745,-0.681575037285745,-0.681575037285745,-0.681575037285745,-0.681575037285745
4.85307357934532,-22.4032894524603,-0.692077965717801,-0.692077965717801,-0.692077965717801,-0.681014514280696,-0.655231886086517,-0.692077965717801
24.0121425915335,-6.75008338584935,-0.659037983923685,-0.659037983923685,-0.659037983923685,-0.659037983923685,-0.659037983923685,-0.659037983923685
41.4193330095005,8.14017582118355,-0.677117384923197,-0.677117384923197,-0.677117384923197,-0.677117384923197,-0.677117384923197,-0.677117384923197
0.700440414405956,-11.8212311945428,-0.681908366644785,-0.681908366644785,-0.681908366644785,-0.681908366644785,-0.667693262451052,-0.66954883510354
-10.1451103044892,-26.9694926672893,-0.686573985197812,-0.686573985197812,-0.686573985197812,-0.686573985197812,-0.686573985197812,-0.686573985197812
6.67392124045382,-18.664274319605,-0.683769935821345,-0.683769935821345,-0.683769935821345,-0.683769935821345,-0.664572143538301,-0.683769935821345
-25.1209949838067,20.3651379140241,-0.683239802625541,-0.683239802625541,-0.683239802625541,-0.683239802625541,-0.683239802625541,-0.683239802625541
6.25048095310539,-4.03446243088176,-0.69740436660778,-0.69740436660778,-0.689660381582039,-0.646959903794901,-0.688070928539037,-0.69740436660778
6.07317295767423,-26.9347106118063,-0.727733581074146,-0.727733581074146,-0.727733581074146,-0.691946861689312,-0.62841253192191,-0.693191122759289
-31.6684132927614,-1.54707299421257,-0.684440682915478,-0.684440682915478,-0.684440682915478,-0.684440682915478,-0.684440682915478,-0.684440682915478
-34.8528515929299,18.8448635250617,-0.683552486830244,-0.683552486830244,-0.683552486830244,-0.683552486830244,-0.683552486830244,-0.683552486830244
-34.187551855367,19.2374659511556,-0.68353280274374,-0.68353280274374,-0.68353280274374,-0.68353280274374,-0.68353280274374,-0.68353280274374
-7.91668933547175,-37.2753225880176,-0.686028961341855,-0.686028961341855,-0.686028961341855,-0.686028961341855,-0.686028961341855,-0.686028961341855
-4.31233130311034,0.0633228307216193,-0.68759112106411,-0.68759112106411,-0.68759112106411,-0.67149080225304,-0.68759112106411,-0.656510061036298
11.0014173211769,27.3500622117026,-0.680193722716314,-0.680193722716314,-0.680193722716314,-0.680193722716314,-0.680193722716314,-0.680193722716314
10.8252878280584,27.1539129497747,-0.680178345164134,-0.680178345164134,-0.680178345164134,-0.680178345164134,-0.680178345164134,-0.680178345164134
10.3380222431675,-17.7313834709496,-0.677581606963425,-0.677581606963425,-0.677581606963425,-0.677581606963425,-0.671022681678007,-0.677581606963425
35.6364653328223,-22.0424137753992,-0.673143799763501,-0.673143799763501,-0.673143799763501,-0.673143799763501,-0.673143799763501,-0.673143799763501
37.0896436006529,13.217689513933,-0.677712116940268,-0.677712116940268,-0.677712116940268,-0.677712116940268,-0.677712116940268,-0.677712116940268
-28.4818485660085,-29.1740072718477,-0.685215094479512,-0.685215094479512,-0.685215094479512,-0.685215094479512,-0.685215094479512,-0.685215094479512
-7.59558918605793,-34.5450019198061,-0.686134625545279,-0.686134625545279,-0.686134625545279,-0.686134625545279,-0.686134625545279,-0.686134625545279
-30.5999480000677,-11.1716354970342,-0.684715572292054,-0.684715572292054,-0.684715572292054,-0.684715572292054,-0.684715572292054,-0.684715572292054
23.9004531628608,-7.5622201895287,-0.660636305158615,-0.660636305158615,-0.660636305158615,-0.660636305158615,-0.660636305158615,-0.660636305158615
-11.9128990518737,14.5645850205874,-0.682821585888198,-0.682821585888198,-0.682821585888198,-0.682821585888198,-0.682821585888198,-0.682821585888198
-26.63397618852,-19.6861456447479,-0.686863627046633,-0.686863627046633,-0.675741965843759,-0.686863627046633,-0.686863627046633,-0.686863627046633
37.1076874803509,-20.7969151936975,-0.673402034091277,-0.673402034091277,-0.673402034091277,-0.673402034091277,-0.673402034091277,-0.673402034091277
6.25020992203366,-26.407573571679,-0.713524122255647,-0.713524122255647,-0.713524122255647,-0.679571686173596,-0.625575887757432,-0.713524122255647
23.4628783248519,-9.8743449669394,-0.664086196886953,-0.664086196886953,-0.664086196886953,-0.664086196886953,-0.664086196886953,-0.664086196886953
7.70457245690729,17.7868658477532,-0.679649297518693,-0.679649297518693,-0.679649297518693,-0.679649297518693,-0.679649297518693,-0.679649297518693
1.40369738141431,-13.8472643744692,-0.694481055989694,-0.694481055989694,-0.694481055989694,-0.67619466328149,-0.674180523077578,-0.676830459168807
-6.54561992176851,42.8005055645501,-0.681771185250116,-0.681771185250116,-0.681771185250116,-0.681771185250116,-0.681771185250116,-0.681771185250116
-7.73921721459103,-36.5328357601697,-0.686058309457362,-0.686058309457362,-0.686058309457362,-0.686058309457362,-0.686058309457362,-0.686058309457362
-23.6146871594992,19.6175643778984,-0.683193287422905,-0.683193287422905,-0.683193287422905,-0.683193287422905,-0.683193287422905,-0.683193287422905
-10.0189275929353,-6.63653374547009,-0.69392637045958,-0.69392637045958,-0.69392637045958,-0.69392637045958,-0.69392637045958,-0.67564157705416
-14.6839657922606,-4.88321376149058,-0.685789057479749,-0.685789057479749,-0.685789057479749,-0.685789057479749,-0.685789057479749,-0.678189766680191
-14.129926753175,-1.9494709660146,-0.686195921416985,-0.677561026312947,-0.686195921416985,-0.686195921416985,-0.686195921416985,-0.670390093902782
