"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anammox1_3","Anammox1_2","Anammox1_1","id","degs"
4.73768319172675,51.3515257195908,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,"Aerobic_2_k97_1006909_4","Anammox1_vs_Nitritation"
8.20605221937908,15.6947377580038,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,"Aerobic_2_k97_1007525_1","Anammox1_vs_Nitritation"
-1.62164166321253,-45.6846591147694,-0.695686001493651,-0.695686001493651,-0.695686001493651,1.51378466585956,1.52792434624381,1.04788888796769,"Aerobic_2_k97_1007643_1","Anammox1_vs_Nitritation"
-4.56929719442651,-32.093611356467,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,"Aerobic_2_k97_1007655_1","Anammox1_vs_Nitritation"
2.60362953039869,10.8661684577198,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,"Aerobic_2_k97_1007655_2","Anammox1_vs_Nitritation"
-21.1014332959106,-5.23325251092042,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,"Aerobic_2_k97_1007671_2","Anammox1_vs_Nitritation"
-16.7385045162559,38.2682931038983,-0.72978136622254,-0.72978136622254,-0.72978136622254,-0.693412035836879,-0.562182374644372,-0.609653996560626,"Aerobic_2_k97_1008855_3","Anammox1_vs_Nitritation"
-15.3002291499699,39.6427504477987,-0.712251952750294,-0.712251952750294,-0.712251952750294,-0.66649196229385,-0.524808834061654,-0.669067785938915,"Aerobic_2_k97_1008855_6","Anammox1_vs_Nitritation"
-42.1101309076256,-23.8725486917922,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,"Aerobic_2_k97_1009270_1","Anammox1_vs_Nitritation"
68.4612148843195,-4.83317143587741,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,"Aerobic_2_k97_1009590_4","Anammox1_vs_Nitritation"
-57.3158448179313,3.41085658510326,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,"Aerobic_2_k97_1010118_1","Anammox1_vs_Nitritation"
-20.4441539852477,17.1627504050201,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.67717902596388,-0.648543334381342,"Aerobic_2_k97_1011633_1","Anammox1_vs_Nitritation"
-32.018782315297,53.8103589528126,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,"Aerobic_2_k97_101278_1","Anammox1_vs_Nitritation"
-70.3296634872946,3.42335236155618,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,"Aerobic_2_k97_1013_1","Anammox1_vs_Nitritation"
48.159592979126,21.741351840349,-0.541076557395426,-0.534291985771773,-0.570438501576414,0.19294311877047,0.404702016545941,0.274587415835699,"Aerobic_2_k97_1013002_1","Anammox1_vs_Nitritation"
60.8101702676773,-10.4109643505545,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,"Aerobic_2_k97_1013082_1","Anammox1_vs_Nitritation"
-21.7663240414176,-19.5134719055712,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,"Aerobic_2_k97_1013096_1","Anammox1_vs_Nitritation"
-38.88894360367,11.5768712535708,-0.685778465456974,-0.685778465456974,-0.685778465456974,-0.657357109773606,-0.685778465456974,-0.685778465456974,"Aerobic_2_k97_1013564_1","Anammox1_vs_Nitritation"
-22.5008660197693,-40.9157800476251,-0.694107869180034,-0.697713580700376,-0.706398468909119,1.3364840006876,1.63962566822557,1.43853752266758,"Aerobic_2_k97_1013830_6","Anammox1_vs_Nitritation"
-2.44770888345735,54.1174379086912,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,"Aerobic_2_k97_1014912_3","Anammox1_vs_Nitritation"
-49.5294857916964,6.20605314168495,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,"Aerobic_2_k97_1015055_1","Anammox1_vs_Nitritation"
5.3606112345079,-3.92860851094731,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,"Aerobic_2_k97_1015146_2","Anammox1_vs_Nitritation"
-70.1507020206742,0.349254722709551,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,"Aerobic_2_k97_1015801_1","Anammox1_vs_Nitritation"
27.4211604201624,-0.717762152305082,-0.520850635327239,-0.527211479351576,-0.563223932680737,0.825186149802593,0.59326932002821,0.195233705252084,"Aerobic_2_k97_1018077_1","Anammox1_vs_Nitritation"
-5.14400174425251,2.68494675717242,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,"Aerobic_2_k97_1018276_2","Anammox1_vs_Nitritation"
-46.2449766820659,-13.8472273136993,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,"Aerobic_2_k97_1019815_1","Anammox1_vs_Nitritation"
-68.2892065381483,-3.80838005327493,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,"Aerobic_2_k97_1020904_2","Anammox1_vs_Nitritation"
-30.7173696485539,-29.406087204391,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,"Aerobic_2_k97_1021179_18","Anammox1_vs_Nitritation"
-4.85805837768727,-20.4834162452762,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,"Aerobic_2_k97_1021179_2","Anammox1_vs_Nitritation"
-11.9877739994578,-21.9080416338679,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,"Aerobic_2_k97_1021179_6","Anammox1_vs_Nitritation"
-45.7917747748049,40.889202564651,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119,-0.676301572364119,"Aerobic_2_k97_1021702_1","Anammox1_vs_Nitritation"
-43.1537325506279,-24.2418717449222,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,"Aerobic_2_k97_1026099_1","Anammox1_vs_Nitritation"
-21.8490234647337,-19.5197728164213,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,"Aerobic_2_k97_1026688_8","Anammox1_vs_Nitritation"
8.98329173144797,36.9343084653642,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,"Aerobic_2_k97_1026739_2","Anammox1_vs_Nitritation"
-14.4157787572318,52.6903839960299,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,"Aerobic_2_k97_1027086_2","Anammox1_vs_Nitritation"
15.9989670297042,25.7476327574493,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,"Aerobic_2_k97_1027265_60","Anammox1_vs_Nitritation"
-43.6396833045633,16.0341647224321,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.622661525389453,-0.680429116198725,-0.680429116198725,"Aerobic_2_k97_1027454_1","Anammox1_vs_Nitritation"
-17.4893907248345,-41.6248283275601,-0.798401933353148,-0.788468622838663,-0.781050910482864,1.50203226786284,1.68413889153013,1.50883353474964,"Aerobic_2_k97_1027984_1","Anammox1_vs_Nitritation"
-25.7616105130349,18.1667890303778,-0.69361860725004,-0.69361860725004,-0.69361860725004,-0.666213663819924,-0.68426387759218,-0.65913550977788,"Aerobic_2_k97_1028540_1","Anammox1_vs_Nitritation"
-53.9399096155363,-13.9359798527659,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,"Aerobic_2_k97_1028550_2","Anammox1_vs_Nitritation"
1.01962545653007,41.3127680650952,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,"Aerobic_2_k97_1029547_2","Anammox1_vs_Nitritation"
0.797642719826523,3.49447475239653,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,"Aerobic_2_k97_1029547_4","Anammox1_vs_Nitritation"
-35.3308977897198,-32.9516172154122,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,"Aerobic_2_k97_1029723_11","Anammox1_vs_Nitritation"
-32.7423294659035,-31.0234015366659,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,"Aerobic_2_k97_1029723_14","Anammox1_vs_Nitritation"
-35.7240130822563,8.03172117818312,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.668726555688093,-0.689599957788194,-0.689599957788194,"Aerobic_2_k97_1030307_3","Anammox1_vs_Nitritation"
-22.743901014793,-7.31231674298448,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,"Aerobic_2_k97_1030413_1","Anammox1_vs_Nitritation"
-29.2043916238284,24.3457277115657,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.655025351530549,-0.688121296244499,-0.636066331936038,"Aerobic_2_k97_1030977_1","Anammox1_vs_Nitritation"
-42.3489102547962,-37.6195488286557,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,"Aerobic_2_k97_1031060_3","Anammox1_vs_Nitritation"
-35.2681657007293,-32.9028578068539,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,"Aerobic_2_k97_1031295_1","Anammox1_vs_Nitritation"
-26.3948088584826,18.6629787707709,-0.692864317152004,-0.692864317152004,-0.692864317152004,-0.663913066451973,-0.688628932345254,-0.649930391977722,"Aerobic_2_k97_1031732_1","Anammox1_vs_Nitritation"
-3.29240713411299,26.1778326582965,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.66756144590313,-0.678901893738868,"Aerobic_2_k97_1031763_4","Anammox1_vs_Nitritation"
-13.5199326477205,7.59964731154367,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.679936372274958,-0.687000038091786,-0.67366793195892,"Aerobic_2_k97_1031772_1","Anammox1_vs_Nitritation"
-39.8123495241784,47.3218069291155,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,"Aerobic_2_k97_1031989_1","Anammox1_vs_Nitritation"
6.79550549459984,-62.143867440596,-0.744842505022497,-0.761002383007162,-0.761002383007162,1.23127343107791,1.24276687520075,1.50522680718295,"Aerobic_2_k97_1032207_2","Anammox1_vs_Nitritation"
0.00482218568323206,41.8580545214961,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,"Aerobic_2_k97_1032347_1","Anammox1_vs_Nitritation"
-2.06936111424353,10.2445322475117,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,"Aerobic_2_k97_1032820_3","Anammox1_vs_Nitritation"
-3.44134352731305,2.97267200762924,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,"Aerobic_2_k97_1032820_5","Anammox1_vs_Nitritation"
1.32475613177789,-9.70196099463867,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,"Aerobic_2_k97_1033447_1","Anammox1_vs_Nitritation"
-9.14715478366925,-31.6731801145253,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,"Aerobic_2_k97_103363_1","Anammox1_vs_Nitritation"
1.85753505398528,-22.8043786549825,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,"Aerobic_2_k97_1033709_1","Anammox1_vs_Nitritation"
69.2614472593046,-3.63653508495397,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,"Aerobic_2_k97_1034084_2","Anammox1_vs_Nitritation"
-33.6024634687551,-31.6663528123322,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,"Aerobic_2_k97_1034095_2","Anammox1_vs_Nitritation"
-25.170108412732,11.6945826746002,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.618199949246342,"Aerobic_2_k97_1035093_1","Anammox1_vs_Nitritation"
-14.6021513756943,-29.5739830456508,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,"Aerobic_2_k97_1035254_1","Anammox1_vs_Nitritation"
9.04501185255875,-10.8044215045612,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,"Aerobic_2_k97_1035400_1","Anammox1_vs_Nitritation"
-15.5466430738559,-41.5254151184622,-0.699335173578672,-0.703472859205686,-0.703472859205686,1.61482179670821,1.68225045126725,1.52730759272247,"Aerobic_2_k97_1035483_2","Anammox1_vs_Nitritation"
-68.0993931193061,10.1764551494989,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,"Aerobic_2_k97_1035801_1","Anammox1_vs_Nitritation"
-32.8303687669781,10.5051017154016,-0.688164548378221,-0.688164548378221,-0.688164548378221,-0.668120847779479,-0.67790161542236,-0.688164548378221,"Aerobic_2_k97_1036275_2","Anammox1_vs_Nitritation"
6.2176021339238,2.05450695086607,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,"Aerobic_2_k97_1036327_1","Anammox1_vs_Nitritation"
14.6955927629194,30.6497465784998,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,"Aerobic_2_k97_1036723_1","Anammox1_vs_Nitritation"
-55.4156343104848,-1.92648167927414,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.667290525536213,"Aerobic_2_k97_1037399_1","Anammox1_vs_Nitritation"
-26.3344960397491,5.86884569539212,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.652066546387782,"Aerobic_2_k97_1037956_1","Anammox1_vs_Nitritation"
-6.23702785120047,53.9394512898289,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,"Aerobic_2_k97_1038411_1","Anammox1_vs_Nitritation"
-12.4050562624145,8.97500263153844,-0.695178416561199,-0.695178416561199,-0.695178416561199,-0.680823209326492,-0.695178416561199,-0.681631261991971,"Aerobic_2_k97_1040054_1","Anammox1_vs_Nitritation"
-30.1382406858446,17.787658733623,-0.698517459904106,-0.698517459904106,-0.698517459904106,-0.661052156341815,-0.683170836553232,-0.670232350471758,"Aerobic_2_k97_10403_1","Anammox1_vs_Nitritation"
-26.2262796674312,-23.2411811524424,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,"Aerobic_2_k97_1042023_1","Anammox1_vs_Nitritation"
-19.73339667142,-43.6468592414334,-0.711289806704403,-0.711289806704403,-0.711289806704403,1.4503762946572,1.6129021432932,1.5382242363925,"Aerobic_2_k97_1043708_3","Anammox1_vs_Nitritation"
-14.2324884043372,-49.7146138188934,-0.703821757473127,-0.692384214172456,-0.714034893487627,1.46321036080645,1.46185975108137,1.5634510654982,"Aerobic_2_k97_1043708_4","Anammox1_vs_Nitritation"
14.5266936043686,-4.14737915515737,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,"Aerobic_2_k97_1044897_1","Anammox1_vs_Nitritation"
-62.9500937356461,-9.73406415856101,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,"Aerobic_2_k97_1045678_1","Anammox1_vs_Nitritation"
4.82226564938182,39.5041069940477,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,"Aerobic_2_k97_1049699_6","Anammox1_vs_Nitritation"
-0.227153547119003,-29.4112922868597,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,"Aerobic_2_k97_1050072_1","Anammox1_vs_Nitritation"
-20.3144596160552,35.3180383355897,-0.699074005426983,-0.699074005426983,-0.699074005426983,-0.633967702082349,-0.621289443346215,-0.647872773375823,"Aerobic_2_k97_1050301_1","Anammox1_vs_Nitritation"
30.4850923223163,26.338937545532,-0.506765590300804,-0.612078763457512,-0.538961519969919,0.441794202800923,0.333910530416785,0.266453572555307,"Aerobic_2_k97_1051235_1","Anammox1_vs_Nitritation"
15.656867394271,27.8187208938255,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,"Aerobic_2_k97_1051559_3","Anammox1_vs_Nitritation"
15.0957134831921,29.6372104045294,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,"Aerobic_2_k97_1051707_1","Anammox1_vs_Nitritation"
6.40802210527273,50.346081284425,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,"Aerobic_2_k97_1051946_1","Anammox1_vs_Nitritation"
-5.25938051063795,-20.6824602353206,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,"Aerobic_2_k97_1052165_4","Anammox1_vs_Nitritation"
1.41841971823704,10.9067505971076,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,"Aerobic_2_k97_1052165_5","Anammox1_vs_Nitritation"
-13.1792309994003,7.33110812584729,-0.687280995087136,-0.687280995087136,-0.687280995087136,-0.681896372720596,-0.687280995087136,-0.677117949759221,"Aerobic_2_k97_1052460_1","Anammox1_vs_Nitritation"
-36.10594484868,21.3177148599505,-0.69248471295893,-0.69248471295893,-0.69248471295893,-0.648039380470881,-0.669727464856961,-0.671512957597883,"Aerobic_2_k97_1052769_2","Anammox1_vs_Nitritation"
-23.9428976497472,-37.4535196297082,-0.766746899508826,-0.766746899508826,-0.721990019134597,1.13141039330993,1.79473397185239,1.2254579923557,"Aerobic_2_k97_1053090_2","Anammox1_vs_Nitritation"
-14.7540356338834,9.54148362703325,-0.688624440831498,-0.688624440831498,-0.688624440831498,-0.670297347945563,-0.688624440831498,-0.67132897767748,"Aerobic_2_k97_1053608_1","Anammox1_vs_Nitritation"
-8.39183790329662,-31.8800321147404,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,"Aerobic_2_k97_1053746_1","Anammox1_vs_Nitritation"
-31.235176430738,-29.8736305070067,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,"Aerobic_2_k97_1053826_2","Anammox1_vs_Nitritation"
-43.9552674920673,42.8561173086777,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,"Aerobic_2_k97_1055053_1","Anammox1_vs_Nitritation"
10.7871095952335,-8.78165129855757,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,"Aerobic_2_k97_1055508_1","Anammox1_vs_Nitritation"
-11.3396665800628,-22.010649390958,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,"Aerobic_2_k97_1055508_6","Anammox1_vs_Nitritation"
-44.386516074796,22.0804290775959,-0.70088077483207,-0.70088077483207,-0.70088077483207,-0.580443028247636,-0.676213782442404,-0.693303553253036,"Aerobic_2_k97_1055518_1","Anammox1_vs_Nitritation"
4.09510752449262,10.8765848453311,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,"Aerobic_2_k97_1056172_6","Anammox1_vs_Nitritation"
-23.7973929685673,29.4286199576167,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.655357429536515,-0.624085587148989,"Aerobic_2_k97_1056340_1","Anammox1_vs_Nitritation"
-25.9241591313319,7.04018543010522,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.639017577501866,"Aerobic_2_k97_1056655_1","Anammox1_vs_Nitritation"
-16.4915588548727,-12.8274825416718,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,"Aerobic_2_k97_1056676_2","Anammox1_vs_Nitritation"
-27.979208788793,42.7562603669437,-1.00235130518973,-0.817715426686418,-1.76414929168568,-0.0831159798538223,-0.0989741161196208,0.0399685367728504,"Aerobic_2_k97_1056720_1","Anammox1_vs_Nitritation"
-12.3018537927448,-45.7304158334597,-0.708345381421614,-0.71026050640968,-0.712419867312097,1.61980016081503,1.54500488773952,1.49063610569467,"Aerobic_2_k97_1057268_4","Anammox1_vs_Nitritation"
-32.55395818705,12.9590802112907,-0.691896370604888,-0.691896370604888,-0.691896370604888,-0.657347336458486,-0.674206302804448,-0.683745302105252,"Aerobic_2_k97_1057419_1","Anammox1_vs_Nitritation"
