"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1","id","degs"
-30.1386090107697,28.1883316072262,-0.56074343681662,-0.68321408528632,-0.52589113379148,-0.686333119869062,-0.667107722139868,-0.63418308796714,"Nitritation_1_k97_230032_2","Denitrification_vs_Nitritation"
-21.9368273392077,-31.0399170250756,0.670464940139439,0.530373210830574,0.989910723094555,2.05678731326084,1.5707713771426,1.90338013395612,"Nitritation_1_k97_245000_128","Denitrification_vs_Nitritation"
-26.3090735846443,21.3097010931811,-0.657860311005514,-0.687249006328746,-0.619165793733213,-0.682079562895007,-0.632086061624281,-0.649620037300765,"Nitritation_1_k97_248131_2","Denitrification_vs_Nitritation"
-22.0493043623228,40.822296705768,-0.613447134293122,-0.622517322873695,-0.581473706360174,-0.686135985074446,-0.627843025746955,-0.69825659962894,"Nitritation_1_k97_24843_1","Denitrification_vs_Nitritation"
-27.5413034178254,21.3647445147722,-0.608214133519711,-0.669073084197558,-0.604027972195848,-0.673838528085531,-0.612086636375058,-0.670867712061511,"Nitritation_1_k97_279847_1","Denitrification_vs_Nitritation"
-22.1812400234149,14.9207022297191,-0.653512134513985,-0.677151280895579,-0.658906207163547,-0.624374753836146,-0.59350954529772,-0.686026326589247,"Nitritation_1_k97_282332_1","Denitrification_vs_Nitritation"
-25.4965619837372,33.9847336064536,-0.611351797612379,-0.644207824038445,-0.684896717530184,-0.651020913477662,-0.686176868847624,-0.701607091750897,"Nitritation_1_k97_282555_1","Denitrification_vs_Nitritation"
-28.5587234675521,19.5533125834009,-0.668682325992736,-0.645452577559564,-0.607811669776771,-0.637379020447984,-0.624789451421376,-0.663233000556611,"Nitritation_1_k97_282662_1","Denitrification_vs_Nitritation"
-8.74422808504845,35.2801978415632,-0.658369451348399,-0.595026646181974,-0.662570402424069,-0.63567700510768,-0.690756491866345,-0.629022627072751,"Nitritation_1_k97_283821_1","Denitrification_vs_Nitritation"
-25.0356825368088,21.2479201444789,-0.649522943912186,-0.660805485116041,-0.641077388145541,-0.67376149444806,-0.628339003172431,-0.670401925651474,"Nitritation_1_k97_290782_2","Denitrification_vs_Nitritation"
-17.0642075917285,32.6060194493651,-0.671098737424436,-0.590519147428218,-0.652119753239105,-0.628692485883169,-0.6573152686859,-0.695212117346858,"Nitritation_1_k97_304157_2","Denitrification_vs_Nitritation"
-29.108960848806,25.7654590635749,-0.659918297167389,-0.68734936379381,-0.59762297261161,-0.675920280141811,-0.678163381287455,-0.659385392949683,"Nitritation_1_k97_31237_1","Denitrification_vs_Nitritation"
-19.9214074153202,-25.8577791105374,0.816006806688028,0.887333064702333,1.38840285336785,1.55147320405634,1.97850140990473,1.39098382500827,"Nitritation_1_k97_314895_3","Denitrification_vs_Nitritation"
-38.8761726469045,-9.38730710767385,1.59098176749935,1.3193944660423,1.6000012678628,1.60577660081899,1.26018498239943,0.72605173269484,"Nitritation_1_k97_315747_1","Denitrification_vs_Nitritation"
-13.8897204912009,38.7433502287689,-0.626198900589293,-0.534150732473653,-0.620518140623128,-0.697193994424663,-0.656735790558239,-0.649269315375935,"Nitritation_1_k97_322547_2","Denitrification_vs_Nitritation"
-27.0363973619775,26.17215660661,-0.628976787323606,-0.672282309685678,-0.63456055697137,-0.647974446443243,-0.672024605572454,-0.673707112475432,"Nitritation_1_k97_325833_2","Denitrification_vs_Nitritation"
-29.3271843050306,24.2839064295744,-0.653005951619642,-0.657447223193809,-0.60088265587318,-0.635594069398076,-0.681517222185334,-0.675481517079921,"Nitritation_1_k97_335656_3","Denitrification_vs_Nitritation"
-1.77249766253853,5.63745845448548,-0.53998491413863,-0.618210126179348,-0.518649211415685,-0.640574551641079,-0.493225595657431,-0.514135700583298,"Nitritation_1_k97_337748_1","Denitrification_vs_Nitritation"
39.3610562191499,-23.0800889325253,-0.359261326501947,-0.321978990359168,-0.340695611574955,-0.443458311496795,-0.481521294935754,-0.399188623974774,"Nitritation_1_k97_346055_16","Denitrification_vs_Nitritation"
-36.5155333698895,-17.4521807667441,1.212429503659,1.64263979136679,1.62470138714888,1.21267536910817,1.25422881273454,1.24666880559377,"Nitritation_1_k97_361330_2","Denitrification_vs_Nitritation"
1.07326420250963,4.68823240235483,-0.469250676140817,-0.548822435634286,-0.626797771729791,-0.676938472950643,-0.652868530310344,-0.502690081114086,"Nitritation_1_k97_376411_1","Denitrification_vs_Nitritation"
-15.9746171636301,19.7665125010261,-0.609615918513008,-0.674068980251169,-0.681044900006674,-0.632055846058927,-0.618086705943176,-0.608114058307795,"Nitritation_1_k97_386741_2","Denitrification_vs_Nitritation"
2.85832983869544,7.81747971516987,-0.490047474184163,-0.562505936488253,-0.5601086476001,-0.540344616647354,-0.564318242450932,-0.581600515152473,"Nitritation_1_k97_387117_2","Denitrification_vs_Nitritation"
-24.8439984610338,12.8487153660536,-0.631119228776134,-0.684557123653754,-0.647969332809019,-0.688741475838714,-0.530276011175282,-0.6412305786613,"Nitritation_1_k97_393741_1","Denitrification_vs_Nitritation"
-29.300583612245,19.9411220308045,-0.671998941883456,-0.651745758718878,-0.606490663399976,-0.64796220520325,-0.611459028667786,-0.696543420950809,"Nitritation_1_k97_400460_2","Denitrification_vs_Nitritation"
-31.1318109579134,-13.6840439541546,1.6818337549109,1.29579360481238,1.02354973016103,1.36612347206211,1.61110058630845,1.19155874120469,"Nitritation_1_k97_402478_2","Denitrification_vs_Nitritation"
-11.6985371169573,41.1766257203318,-0.704324509233079,-0.552999825065846,-0.66027007782179,-0.659870182195735,-0.582286003690955,-0.704324509233079,"Nitritation_1_k97_419890_1","Denitrification_vs_Nitritation"
-29.33710153642,24.2217944401388,-0.638426605203209,-0.669841557299853,-0.599187629109781,-0.625583172758455,-0.675714250270262,-0.682106635500739,"Nitritation_1_k97_421364_2","Denitrification_vs_Nitritation"
10.8244195285383,-18.0438054223054,-0.405588651493535,-0.594335753843531,-0.458404321615364,-0.500994591637002,-0.432575274246938,-0.519171508316861,"Nitritation_1_k97_456934_3","Denitrification_vs_Nitritation"
-11.8584483894235,16.300596527371,-0.6552447374333,-0.674230968550725,-0.61926249989546,-0.596471058935358,-0.648900745346238,-0.560321753134077,"Nitritation_1_k97_462481_1","Denitrification_vs_Nitritation"
-4.23152698746879,9.89006819932662,-0.613895336551057,-0.612670908710293,-0.539774494127584,-0.596159672290196,-0.564478471103174,-0.572272242048866,"Nitritation_1_k97_46734_1","Denitrification_vs_Nitritation"
-33.9337049105295,-12.1184899452189,1.61378045189745,1.48934697858259,1.15996536432749,1.26511110128585,1.41672161217524,1.2668110258648,"Nitritation_1_k97_476089_1","Denitrification_vs_Nitritation"
-34.8728425593552,24.7264169380758,-0.699826106252229,-0.693521058492508,-0.663760780930597,-0.694937716157541,-0.671767639794952,-0.665550489946087,"Nitritation_1_k97_477840_1","Denitrification_vs_Nitritation"
-24.0776852910648,32.9416831394306,-0.58379408399671,-0.650556091170615,-0.675136583894917,-0.625404128309217,-0.633088717330184,-0.671312724035896,"Nitritation_1_k97_491620_2","Denitrification_vs_Nitritation"
-28.1889013177509,30.3112718001741,-0.638856531311052,-0.616908000131078,-0.626100476329135,-0.669124614889791,-0.678568545217108,-0.643033058749993,"Nitritation_1_k97_492599_2","Denitrification_vs_Nitritation"
-29.9950703483764,28.2358238894769,-0.594938819543922,-0.668143220693328,-0.560114711176606,-0.683004003667677,-0.702273210962839,-0.660769194397172,"Nitritation_1_k97_513003_1","Denitrification_vs_Nitritation"
-34.3825958318029,-10.9220994764613,1.62085712751289,1.58815489242531,1.22331531033139,1.04552643964143,1.45986919601699,1.24498391895062,"Nitritation_1_k97_520398_1","Denitrification_vs_Nitritation"
-16.06041654739,22.5747793773231,-0.659688581387885,-0.672651646709347,-0.635121299002356,-0.693381344614298,-0.628336084212577,-0.618884641216502,"Nitritation_1_k97_522586_1","Denitrification_vs_Nitritation"
-12.1023771940908,15.7896371696692,-0.626344394364336,-0.674356293937909,-0.58150137558161,-0.580108608040601,-0.690965787512547,-0.590257452978634,"Nitritation_1_k97_52270_1","Denitrification_vs_Nitritation"
-16.2365039839016,22.2498079653546,-0.648163178981152,-0.693580587685846,-0.653001718823634,-0.669841510777675,-0.641710999298342,-0.628497635205408,"Nitritation_1_k97_525919_1","Denitrification_vs_Nitritation"
-22.5739234108508,-22.8705787213327,0.896835983039762,1.29805025214749,1.0626496673554,1.51189917067892,1.68500508151506,1.66283304749928,"Nitritation_1_k97_545964_1","Denitrification_vs_Nitritation"
-34.6835051591979,-18.1364288182987,0.971818551633805,1.63493136556731,1.12634842260881,1.45586861686456,1.43151119167894,1.54261461395409,"Nitritation_1_k97_551490_1","Denitrification_vs_Nitritation"
-14.8401370431823,15.5026524347078,-0.66125255357152,-0.636454538058998,-0.684225828497444,-0.534413021456778,-0.601572931084824,-0.579485154148878,"Nitritation_1_k97_561394_1","Denitrification_vs_Nitritation"
-23.1313524142927,-31.5852999807782,0.8365789795562,0.773487622754772,0.975594579056162,2.13405320463631,1.40450721461581,1.74863285360691,"Nitritation_1_k97_568233_1","Denitrification_vs_Nitritation"
-21.6440829891292,22.739852325288,-0.629065689494078,-0.669961660380743,-0.644948897461436,-0.635158311231286,-0.62168818676098,-0.667338813421783,"Nitritation_1_k97_583627_1","Denitrification_vs_Nitritation"
45.6341187543874,-5.77462003206563,-0.213419136854673,-0.293127112473077,-0.553904391841987,-0.790026474419202,-0.507166484515085,-0.233652326659681,"Nitritation_1_k97_588334_1","Denitrification_vs_Nitritation"
-25.8102460419892,14.6516278002002,-0.677267193115621,-0.674673885797292,-0.640430587069686,-0.690220217413797,-0.572603502460331,-0.643868737691966,"Nitritation_1_k97_604080_1","Denitrification_vs_Nitritation"
-16.0934124217372,16.978281529777,-0.657508465145822,-0.68437236322209,-0.651519726141172,-0.591400657557074,-0.651908347585747,-0.644984554367788,"Nitritation_1_k97_609391_1","Denitrification_vs_Nitritation"
-12.1400329080195,40.5188031088633,-0.65852181372579,-0.572660940859356,-0.662387022611677,-0.674103089087287,-0.621592206877585,-0.710563219116886,"Nitritation_1_k97_618197_1","Denitrification_vs_Nitritation"
-7.29900323736612,28.1971286854108,-0.670390115832116,-0.612201414457361,-0.674249241995945,-0.609096614904691,-0.618713458541535,-0.643431196312544,"Nitritation_1_k97_619041_2","Denitrification_vs_Nitritation"
-28.2122011162781,24.703506533655,-0.66416407720229,-0.684765331247993,-0.630802442379792,-0.63005631309437,-0.671254520114978,-0.668045919258159,"Nitritation_1_k97_622555_2","Denitrification_vs_Nitritation"
-11.4599877866213,37.7899637226894,-0.65903101436172,-0.499980108734208,-0.680295806111673,-0.640567590134497,-0.680295806111673,-0.658763860875717,"Nitritation_1_k97_623904_4","Denitrification_vs_Nitritation"
-38.2981917139752,-14.1769203458183,1.30912400647177,1.24260566406221,1.4638794731047,1.26715540238727,1.5243186634838,1.42310568272382,"Nitritation_1_k97_625018_1","Denitrification_vs_Nitritation"
-15.5492421038284,16.8397780441617,-0.668392984356067,-0.65609008882933,-0.657320662139747,-0.579015595745597,-0.648411984722402,-0.633982486501943,"Nitritation_1_k97_626319_1","Denitrification_vs_Nitritation"
-26.0880135022844,21.6435204730563,-0.646839787375333,-0.679634404221731,-0.626186054573259,-0.684023433008689,-0.645041647673082,-0.674222468740476,"Nitritation_1_k97_631534_1","Denitrification_vs_Nitritation"
-32.5892514033038,-11.7990427061378,1.68106377398809,1.48017881574503,1.08009845021568,1.38857260463625,1.17659016386416,1.383275977756,"Nitritation_1_k97_6430_1","Denitrification_vs_Nitritation"
-17.9533072215034,25.6478873359932,-0.65935326882064,-0.656367124581908,-0.647681029406826,-0.662634621699641,-0.652391576227328,-0.658727413581716,"Nitritation_1_k97_645522_1","Denitrification_vs_Nitritation"
-28.9155079177286,24.6665926401043,-0.666331020604144,-0.679457975156958,-0.586810608517098,-0.627480468310881,-0.67282757718554,-0.650666444214889,"Nitritation_1_k97_667369_2","Denitrification_vs_Nitritation"
-27.0022715592036,35.1472822907601,-0.585917097437112,-0.633112392730348,-0.674769585999483,-0.680435747341758,-0.661716511094212,-0.656992739072991,"Nitritation_1_k97_671596_2","Denitrification_vs_Nitritation"
-37.357327040071,-8.94711628853045,1.69938967281006,1.45973356765584,1.56684219481628,1.13108112230065,1.24332508042217,1.06670219155325,"Nitritation_1_k97_6819_1","Denitrification_vs_Nitritation"
-25.3321855736671,13.7003818049173,-0.651390733804223,-0.660910831549289,-0.632855958685537,-0.678910634489503,-0.553436538336496,-0.663284107640932,"Nitritation_1_k97_685242_1","Denitrification_vs_Nitritation"
-20.1300974981587,36.0710977590254,-0.590824259380918,-0.583188946178502,-0.666612631823822,-0.621524379867242,-0.677369900414293,-0.685956734208617,"Nitritation_1_k97_68698_2","Denitrification_vs_Nitritation"
-23.3908807021683,28.2462763611857,-0.586140786777413,-0.661607669294375,-0.63892437413126,-0.5505153536338,-0.698009255077017,-0.679686227593828,"Nitritation_1_k97_6908_1","Denitrification_vs_Nitritation"
-29.4239955425566,-17.2525666827731,1.34116944016875,0.945070016400775,1.39192661712946,1.41071772750896,1.91685573314136,1.10580148698168,"Nitritation_1_k97_70538_2","Denitrification_vs_Nitritation"
-30.1625685381952,27.9638582954181,-0.576481183883613,-0.676650764039329,-0.544275257471045,-0.647560535312368,-0.654243569955277,-0.697826461622628,"Nitritation_1_k97_73204_1","Denitrification_vs_Nitritation"
-24.1759131198899,23.8926472568975,-0.62146060610855,-0.684259288662651,-0.642134256932797,-0.65648719477092,-0.646655590966299,-0.701153208176935,"Nitritation_1_k97_78532_1","Denitrification_vs_Nitritation"
-26.6729587249048,13.5463108008654,-0.662259603690393,-0.70725914284864,-0.64477312937811,-0.665223663984984,-0.572627969656608,-0.70725914284864,"Nitritation_1_k97_79888_2","Denitrification_vs_Nitritation"
-31.5146833378288,-18.9206235910948,1.45907607524688,1.07372664067334,1.15524219492403,1.55166995202386,1.54902998073054,1.40682812356654,"Nitritation_2_k97_101365_32","Denitrification_vs_Nitritation"
-35.4934168472623,-14.1883320739995,1.52733739069648,1.47073264096744,1.3737370604519,1.41472844244536,1.18513157210867,1.25350912879045,"Nitritation_2_k97_101868_1","Denitrification_vs_Nitritation"
-26.5189247548337,26.7365765247556,-0.618040196083149,-0.681844064180275,-0.642309139469732,-0.659158153764295,-0.671607440664723,-0.645282991803539,"Nitritation_2_k97_101968_1","Denitrification_vs_Nitritation"
23.5049410598246,-14.3416089025619,-0.39482089879886,-0.513786477191294,-0.458255669639457,-0.409228074940966,-0.54896481442622,-0.466901062713733,"Nitritation_2_k97_102218_7","Denitrification_vs_Nitritation"
40.2516876110996,-22.4456284507063,-0.395119725211085,-0.391374635083091,-0.368790351252317,-0.444567879307756,-0.427805296380259,-0.431326656388594,"Nitritation_2_k97_102218_8","Denitrification_vs_Nitritation"
-21.5158104196915,8.48799182329973,-0.662547341009922,-0.415892424012573,-0.629832541377741,-0.700969507716619,-0.47106398104576,-0.506445149973973,"Nitritation_2_k97_103493_3","Denitrification_vs_Nitritation"
8.15162139055952,7.05384500019987,-0.557867089205291,-0.50176324223523,-0.457028162410044,-0.541650501128323,-0.540468470513711,-0.579897196934905,"Nitritation_2_k97_10361_4","Denitrification_vs_Nitritation"
9.07285499415356,6.27440764606518,-0.494097893892709,-0.453148258140701,-0.448436068193206,-0.60606590831292,-0.534444352933452,-0.580531732571777,"Nitritation_2_k97_10361_5","Denitrification_vs_Nitritation"
2.85572372496788,7.45374581400327,-0.506549855267648,-0.559016144283204,-0.547523758428349,-0.550442759330787,-0.559813877023966,-0.565673598880924,"Nitritation_2_k97_10397_1","Denitrification_vs_Nitritation"
-21.5372460166083,31.4775323852261,-0.622777183408245,-0.632168021591504,-0.664926370424781,-0.642307016199403,-0.636542713840926,-0.688787101344764,"Nitritation_2_k97_104974_2","Denitrification_vs_Nitritation"
-24.7240609607527,39.789081060727,-0.583755343814557,-0.633935911286028,-0.629203542246526,-0.662985309715162,-0.58151244298532,-0.71360585718126,"Nitritation_2_k97_104974_3","Denitrification_vs_Nitritation"
-4.36831728486645,-1.36809570392235,-0.564835959674174,-0.527403722855422,-0.421386319766627,-0.560273153510954,-0.450722460324835,-0.583872371625324,"Nitritation_2_k97_105620_2","Denitrification_vs_Nitritation"
8.61182757130088,-8.85032344662742,-0.498629706743493,-0.566403274511647,-0.537046503343895,-0.469354139909142,-0.518872954826399,-0.430975670334504,"Nitritation_2_k97_105620_7","Denitrification_vs_Nitritation"
13.6726522991771,6.26908604242487,-0.522089927829618,-0.564813797868221,-0.545194202898033,-0.528251600608847,-0.418751978122089,-0.61003523630688,"Nitritation_2_k97_105870_2","Denitrification_vs_Nitritation"
-8.67055730602251,23.6483736731806,-0.711056741456795,-0.646171498269502,-0.682722145830411,-0.672934344841687,-0.641286250798824,-0.597417823441537,"Nitritation_2_k97_106404_2","Denitrification_vs_Nitritation"
-12.9794515982009,22.5967319854109,-0.645200159314537,-0.64164662164191,-0.677042744583543,-0.676793666921696,-0.653807347219865,-0.614441911253265,"Nitritation_2_k97_107175_1","Denitrification_vs_Nitritation"
-25.0286436591054,19.2892377872082,-0.647557263082064,-0.65213249325865,-0.637157681404648,-0.652768596223362,-0.617714827351109,-0.659915130552304,"Nitritation_2_k97_107175_2","Denitrification_vs_Nitritation"
-7.64487279624972,34.504861211339,-0.674919677552295,-0.600126526388497,-0.688778184922242,-0.656732169163338,-0.671813800945116,-0.605496186154972,"Nitritation_2_k97_109731_2","Denitrification_vs_Nitritation"
-11.924505983915,22.3256220201546,-0.656635400395847,-0.665595643665399,-0.682834044027264,-0.693546819565346,-0.645041638319515,-0.584289138830829,"Nitritation_2_k97_110214_2","Denitrification_vs_Nitritation"
-20.6706935925124,24.0695306627108,-0.639328901084205,-0.664744619217889,-0.636852326570344,-0.613563780198465,-0.660135517776725,-0.647987357710975,"Nitritation_2_k97_112558_2","Denitrification_vs_Nitritation"
-20.0099838360658,32.8829323238818,-0.626031849912564,-0.625606102246955,-0.643621518998032,-0.632779051002566,-0.650121298394627,-0.673875966084413,"Nitritation_2_k97_112558_3","Denitrification_vs_Nitritation"
-29.6806876909486,21.0504200853341,-0.672831880346832,-0.649833421549932,-0.630614270617556,-0.648086233167032,-0.645166567325533,-0.701949016380294,"Nitritation_2_k97_112592_1","Denitrification_vs_Nitritation"
-34.9227667556607,-16.7326698001585,0.929740191290314,1.66051493286914,1.51505733198898,1.57886593914418,1.37633382494843,1.08065618060609,"Nitritation_2_k97_113803_2","Denitrification_vs_Nitritation"
4.77666829600202,5.06359174413266,-0.510302736675226,-0.538850504788472,-0.52273996946427,-0.575741713260767,-0.534615647333935,-0.552431854545054,"Nitritation_2_k97_114257_5","Denitrification_vs_Nitritation"
-21.0947243371857,-28.2583443644812,0.95577484496446,0.827884778004579,0.745356872669221,1.5042917128608,1.8641470646791,1.98298292239607,"Nitritation_2_k97_114268_2","Denitrification_vs_Nitritation"
16.718760637577,-13.9554535381167,-0.474835949296109,-0.508197407577195,-0.498924107576164,-0.409181623062411,-0.465814809170851,-0.501331586765034,"Nitritation_2_k97_114565_12","Denitrification_vs_Nitritation"
-8.85013494883165,-6.728914638991,-0.625753077527601,-0.518611043215416,-0.532493277501874,-0.50367523480996,-0.474284924209511,-0.521326285106423,"Nitritation_2_k97_114565_22","Denitrification_vs_Nitritation"
11.7869965500832,11.0037911283645,-0.55710865275783,-0.562297769490167,-0.549287472084749,-0.477956948697513,-0.505085958713065,-0.591528239730946,"Nitritation_2_k97_114565_27","Denitrification_vs_Nitritation"
14.7721432143497,-11.4549190987789,-0.530788450665357,-0.617928232293647,-0.396389111502446,-0.359634862704608,-0.50995583402326,-0.538810317858911,"Nitritation_2_k97_114565_29","Denitrification_vs_Nitritation"
5.53577880938485,-14.6155601471309,-0.499038982885613,-0.655142919701575,-0.549007827738299,-0.492304608424015,-0.411481239844303,-0.504958411442723,"Nitritation_2_k97_114565_3","Denitrification_vs_Nitritation"
