"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anammox2_3","Anammox2_2","Anammox2_1","id","degs","Cluster"
-31.1435095621696,-42.544432459524,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,"Aerobic_2_k97_1007525_1","Anammox2_vs_Nitritation","Cluster 4"
-3.26237407294613,64.4340283531171,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,"Aerobic_2_k97_1007655_1","Anammox2_vs_Nitritation","Cluster 1"
-39.6891002091332,-35.5494374593466,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,"Aerobic_2_k97_1007655_2","Anammox2_vs_Nitritation","Cluster 1"
-28.3951794901672,-2.81457122139616,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,"Aerobic_2_k97_1007671_2","Anammox2_vs_Nitritation","Cluster 4"
18.6879449959118,-31.3633493472937,-0.72978136622254,-0.72978136622254,-0.72978136622254,-0.713178113244712,-0.545461313329255,-0.633625498206142,"Aerobic_2_k97_1008855_3","Anammox2_vs_Nitritation","Cluster 1"
35.6672526656452,33.9893596363396,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,"Aerobic_2_k97_1009270_1","Anammox2_vs_Nitritation","Cluster 1"
-63.562234966371,-4.49393663220222,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,"Aerobic_2_k97_1009590_4","Anammox2_vs_Nitritation","Cluster 1"
38.221430426021,-16.2771014797932,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,-0.66459851076953,"Aerobic_2_k97_1010118_1","Anammox2_vs_Nitritation","Cluster 4"
21.6764015028183,2.04250708970671,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.687839453933324,-0.678665209853464,"Aerobic_2_k97_1011633_1","Anammox2_vs_Nitritation","Cluster 1"
-8.35495233830953,-45.3188543163491,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,-0.675218048308767,"Aerobic_2_k97_101278_1","Anammox2_vs_Nitritation","Cluster 1"
1.60657438296232,49.5046834237686,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,-0.677978779534394,"Aerobic_2_k97_1013_1","Anammox2_vs_Nitritation","Cluster 1"
-63.2975065243192,-14.3170566553128,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,-0.683653057147437,"Aerobic_2_k97_1013082_1","Anammox2_vs_Nitritation","Cluster 1"
-1.86423085675192,36.9419848828078,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,-0.683008940868475,"Aerobic_2_k97_1013096_1","Anammox2_vs_Nitritation","Cluster 4"
24.6362141553391,0.17526522209298,-0.685778465456974,-0.685778465456974,-0.685778465456974,-0.685778465456974,-0.685778465456974,-0.673254725904087,"Aerobic_2_k97_1013564_1","Anammox2_vs_Nitritation","Cluster 1"
7.88738261729976,-58.3194461689575,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,-0.673713536572964,"Aerobic_2_k97_1014912_3","Anammox2_vs_Nitritation","Cluster 1"
45.3260049808584,-8.09121198012872,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,-0.655634454776995,"Aerobic_2_k97_1015055_1","Anammox2_vs_Nitritation","Cluster 4"
-35.2642506798673,34.8067486654854,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,-0.680244323463405,"Aerobic_2_k97_1015146_2","Anammox2_vs_Nitritation","Cluster 4"
5.36215684307642,48.5127280034758,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,-0.678081109461341,"Aerobic_2_k97_1015801_1","Anammox2_vs_Nitritation","Cluster 4"
-14.2738899627809,29.6656795389257,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,-0.679649367552048,"Aerobic_2_k97_1018276_2","Anammox2_vs_Nitritation","Cluster 1"
2.24706707106895,24.3938851190528,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,-0.679160267704295,"Aerobic_2_k97_1019815_1","Anammox2_vs_Nitritation","Cluster 1"
9.73558570913256,45.3450067152677,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,-0.678270758020534,"Aerobic_2_k97_1020904_2","Anammox2_vs_Nitritation","Cluster 4"
1.2982157746896,37.1398060762083,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,-0.682968177423635,"Aerobic_2_k97_1021179_18","Anammox2_vs_Nitritation","Cluster 4"
-39.3967575699339,-24.8169082232983,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,-0.683300573879018,"Aerobic_2_k97_1021179_2","Anammox2_vs_Nitritation","Cluster 1"
-33.7885126282033,-17.3420392907766,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,-0.683166435538308,"Aerobic_2_k97_1021179_6","Anammox2_vs_Nitritation","Cluster 1"
36.9028495876058,33.090315755677,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,-0.682057730863615,"Aerobic_2_k97_1026099_1","Anammox2_vs_Nitritation","Cluster 1"
-1.73118776233603,36.9638623271158,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,-0.683006614288912,"Aerobic_2_k97_1026688_8","Anammox2_vs_Nitritation","Cluster 1"
34.6078023631176,9.20657038663276,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,-0.684532027067521,"Aerobic_2_k97_1026739_2","Anammox2_vs_Nitritation","Cluster 1"
-3.92407924828289,-50.2194966626793,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,-0.674747470032394,"Aerobic_2_k97_1027086_2","Anammox2_vs_Nitritation","Cluster 4"
-10.6614819287256,9.47204226564694,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,-0.684361679168675,"Aerobic_2_k97_1027265_60","Anammox2_vs_Nitritation","Cluster 1"
-32.3776053136088,41.3747223588138,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725,-0.680429116198725,"Aerobic_2_k97_1027454_1","Anammox2_vs_Nitritation","Cluster 4"
6.55472119802797,-5.0102503684119,-0.69361860725004,-0.69361860725004,-0.69361860725004,-0.668596908610729,-0.69361860725004,-0.685568032366447,"Aerobic_2_k97_1028540_1","Anammox2_vs_Nitritation","Cluster 4"
12.5223895874604,24.6745064827503,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,-0.678898611457639,"Aerobic_2_k97_1028550_2","Anammox2_vs_Nitritation","Cluster 1"
44.7002393833244,4.90446215997402,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,-0.684679876845745,"Aerobic_2_k97_1029547_2","Anammox2_vs_Nitritation","Cluster 4"
-20.9025907363478,30.8079958339668,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,-0.679829821130593,"Aerobic_2_k97_1029547_4","Anammox2_vs_Nitritation","Cluster 1"
7.92301157495557,33.4047187130288,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,-0.68286591134799,"Aerobic_2_k97_1029723_11","Anammox2_vs_Nitritation","Cluster 1"
4.69476708762218,35.9545941800523,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,-0.68291888826165,"Aerobic_2_k97_1029723_14","Anammox2_vs_Nitritation","Cluster 4"
-16.9197989918509,-12.2885918802421,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194,-0.689599957788194,"Aerobic_2_k97_1030307_3","Anammox2_vs_Nitritation","Cluster 1"
-29.8493471365699,0.65532007533084,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,-0.686587644631924,"Aerobic_2_k97_1030413_1","Anammox2_vs_Nitritation","Cluster 4"
1.49348728687419,-30.2038272626655,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.688121296244499,-0.665757228324262,-0.688121296244499,"Aerobic_2_k97_1030977_1","Anammox2_vs_Nitritation","Cluster 4"
27.7861539716505,22.2552387492496,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,-0.682689772992468,"Aerobic_2_k97_1031060_3","Anammox2_vs_Nitritation","Cluster 4"
7.84591967510669,33.4698780241229,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,-0.682867154306797,"Aerobic_2_k97_1031295_1","Anammox2_vs_Nitritation","Cluster 1"
-4.72392484315243,-20.619145782732,-0.692864317152004,-0.692864317152004,-0.692864317152004,-0.692864317152004,-0.676095726615532,-0.685574468354134,"Aerobic_2_k97_1031732_1","Anammox2_vs_Nitritation","Cluster 1"
1.37718727377854,-37.062267618117,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.678901893738868,-0.667677215554422,-0.678901893738868,"Aerobic_2_k97_1031763_4","Anammox2_vs_Nitritation","Cluster 4"
25.2373107214342,-5.16749223250016,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.687000038091786,-0.662099463194832,"Aerobic_2_k97_1031772_1","Anammox2_vs_Nitritation","Cluster 1"
-16.6177987480563,-36.2747757619589,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,-0.67587542498455,"Aerobic_2_k97_1031989_1","Anammox2_vs_Nitritation","Cluster 4"
46.2505646214162,4.49622637070787,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,-0.684699287833611,"Aerobic_2_k97_1032347_1","Anammox2_vs_Nitritation","Cluster 1"
-47.7563167194648,-11.7436607483722,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,-0.685596626292098,"Aerobic_2_k97_1032820_3","Anammox2_vs_Nitritation","Cluster 1"
-15.8857197186714,30.678778745657,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,-0.679690736493946,"Aerobic_2_k97_1032820_5","Anammox2_vs_Nitritation","Cluster 4"
-30.4043897054068,42.9589878282334,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,-0.680486604831199,"Aerobic_2_k97_1033447_1","Anammox2_vs_Nitritation","Cluster 1"
2.71611713394852,66.0834431321905,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,-0.681310397336302,"Aerobic_2_k97_103363_1","Anammox2_vs_Nitritation","Cluster 4"
-16.3204868373203,55.4812490934582,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,-0.680896105668248,"Aerobic_2_k97_1033709_1","Anammox2_vs_Nitritation","Cluster 4"
-62.5759423804608,-3.28455579976324,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,-0.683820922786653,"Aerobic_2_k97_1034084_2","Anammox2_vs_Nitritation","Cluster 1"
5.72823298668136,35.2535705863904,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,-0.682903917214262,"Aerobic_2_k97_1034095_2","Anammox2_vs_Nitritation","Cluster 1"
-17.164196503557,-12.2981437359527,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,-0.689484725806695,"Aerobic_2_k97_1035093_1","Anammox2_vs_Nitritation","Cluster 4"
9.54934631086513,63.703407062896,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,-0.681443181152782,"Aerobic_2_k97_1035254_1","Anammox2_vs_Nitritation","Cluster 4"
-43.6374449324656,-26.8535201656165,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,-0.68337433101329,"Aerobic_2_k97_1035400_1","Anammox2_vs_Nitritation","Cluster 4"
-6.13191484702765,47.1758237851042,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,-0.677612120810881,"Aerobic_2_k97_1035801_1","Anammox2_vs_Nitritation","Cluster 4"
-7.08799134850487,-26.4477620715304,-0.688164548378221,-0.688164548378221,-0.688164548378221,-0.688164548378221,-0.67800638521841,-0.688164548378221,"Aerobic_2_k97_1036275_2","Anammox2_vs_Nitritation","Cluster 1"
-28.8752559780627,29.4020343421289,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,-0.680040485610181,"Aerobic_2_k97_1036327_1","Anammox2_vs_Nitritation","Cluster 1"
-7.55548849400461,14.1523900265118,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,-0.68442199280348,"Aerobic_2_k97_1036723_1","Anammox2_vs_Nitritation","Cluster 1"
17.2957439853638,-35.2852889569428,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.667290525536213,-0.564556861344559,-0.667290525536213,"Aerobic_2_k97_1037399_1","Anammox2_vs_Nitritation","Cluster 4"
11.6823893380384,-58.1524632750573,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,-0.673489145897488,"Aerobic_2_k97_1037956_1","Anammox2_vs_Nitritation","Cluster 4"
2.88056277513393,-56.2572811099757,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,-0.674046202222925,"Aerobic_2_k97_1038411_1","Anammox2_vs_Nitritation","Cluster 4"
10.5249430562412,-19.937399778721,-0.695178416561199,-0.695178416561199,-0.695178416561199,-0.642751135300485,-0.651527034295584,-0.695178416561199,"Aerobic_2_k97_1040054_1","Anammox2_vs_Nitritation","Cluster 1"
7.30331062914877,-11.4334263219034,-0.698517459904106,-0.698517459904106,-0.698517459904106,-0.650627422813018,-0.683327503413024,-0.678706763605903,"Aerobic_2_k97_10403_1","Anammox2_vs_Nitritation","Cluster 1"
21.1632826523789,51.4573788118494,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,-0.681673898095684,"Aerobic_2_k97_1042023_1","Anammox2_vs_Nitritation","Cluster 1"
-54.7467182320641,-22.3174718197997,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,-0.68355602580757,"Aerobic_2_k97_1044897_1","Anammox2_vs_Nitritation","Cluster 1"
16.982362143228,35.5526224282922,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,-0.678555806278768,"Aerobic_2_k97_1045678_1","Anammox2_vs_Nitritation","Cluster 1"
39.9067515696601,6.86346224503804,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,-0.684610418850344,"Aerobic_2_k97_1049699_6","Anammox2_vs_Nitritation","Cluster 4"
-9.25347611430725,60.8058277392874,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,-0.681058295512926,"Aerobic_2_k97_1050072_1","Anammox2_vs_Nitritation","Cluster 1"
7.43869567995598,-11.3120257412777,-0.699074005426983,-0.699074005426983,-0.699074005426983,-0.649537009015341,-0.688075363493851,-0.679948143495511,"Aerobic_2_k97_1050301_1","Anammox2_vs_Nitritation","Cluster 1"
-9.60359077300176,11.6504090714176,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,-0.684389260144303,"Aerobic_2_k97_1051559_3","Anammox2_vs_Nitritation","Cluster 1"
-8.32367876156876,13.378254807426,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,-0.684409929243877,"Aerobic_2_k97_1051707_1","Anammox2_vs_Nitritation","Cluster 1"
18.8596740641034,-53.5365462217374,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,-0.672979331435303,"Aerobic_2_k97_1051946_1","Anammox2_vs_Nitritation","Cluster 4"
-38.830048915781,-24.3542335446664,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,-0.68328708223048,"Aerobic_2_k97_1052165_4","Anammox2_vs_Nitritation","Cluster 1"
-40.4578849863518,-34.6683212322981,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,-0.685534551777161,"Aerobic_2_k97_1052165_5","Anammox2_vs_Nitritation","Cluster 1"
-5.56761197828357,-2.040390562459,-0.687280995087136,-0.687280995087136,-0.687280995087136,-0.68236464139283,-0.687280995087136,-0.687280995087136,"Aerobic_2_k97_1052460_1","Anammox2_vs_Nitritation","Cluster 4"
-10.166854317081,-17.8389813074931,-0.69248471295893,-0.69248471295893,-0.69248471295893,-0.69248471295893,-0.681222248079371,-0.69248471295893,"Aerobic_2_k97_1052769_2","Anammox2_vs_Nitritation","Cluster 1"
-0.450113980478318,-4.27584706115073,-0.688624440831498,-0.688624440831498,-0.688624440831498,-0.671891146250232,-0.688624440831498,-0.688624440831498,"Aerobic_2_k97_1053608_1","Anammox2_vs_Nitritation","Cluster 1"
1.683912007364,65.9879415126777,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,-0.681281376575574,"Aerobic_2_k97_1053746_1","Anammox2_vs_Nitritation","Cluster 1"
2.46375071355384,36.9942198623366,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,-0.682951525979058,"Aerobic_2_k97_1053826_2","Anammox2_vs_Nitritation","Cluster 1"
-21.1084495527892,-30.4260852998309,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,-0.67620609140085,"Aerobic_2_k97_1055053_1","Anammox2_vs_Nitritation","Cluster 4"
-47.2617009672034,-26.8973277393891,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,-0.683434099285438,"Aerobic_2_k97_1055508_1","Anammox2_vs_Nitritation","Cluster 1"
-34.0526252515535,-18.068024983918,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,-0.683175165149334,"Aerobic_2_k97_1055508_6","Anammox2_vs_Nitritation","Cluster 1"
-1.58558148895007,-10.8920751578987,-0.70088077483207,-0.70088077483207,-0.70088077483207,-0.671557043472812,-0.692742382126613,-0.70088077483207,"Aerobic_2_k97_1055518_1","Anammox2_vs_Nitritation","Cluster 1"
-38.3327228634513,-36.7445810352571,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,-0.685488566226254,"Aerobic_2_k97_1056172_6","Anammox2_vs_Nitritation","Cluster 4"
17.6088271943654,-34.5338887986903,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.692449649850287,-0.545595400338937,-0.692449649850287,"Aerobic_2_k97_1056340_1","Anammox2_vs_Nitritation","Cluster 4"
-19.3734492688777,19.1980928136589,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,-0.677115733358228,"Aerobic_2_k97_1056655_1","Anammox2_vs_Nitritation","Cluster 1"
-34.2623665828689,10.9348055143457,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,-0.68623174364273,"Aerobic_2_k97_1056676_2","Anammox2_vs_Nitritation","Cluster 4"
7.20628992193307,-27.0522961951884,-0.691896370604888,-0.691896370604888,-0.691896370604888,-0.684010243060583,-0.656877414904258,-0.676672497804757,"Aerobic_2_k97_1057419_1","Anammox2_vs_Nitritation","Cluster 4"
33.8146820855814,-20.5474782575683,-0.67317783843192,-0.642907318260802,-0.67317783843192,-0.67317783843192,-0.641313998826713,-0.67317783843192,"Aerobic_2_k97_1058657_1","Anammox2_vs_Nitritation","Cluster 1"
-20.1946808020416,-11.810078861805,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622,-0.688474787387622,"Aerobic_2_k97_1059040_1","Anammox2_vs_Nitritation","Cluster 4"
10.0439792466007,-13.9548947963536,-0.716202312350255,-0.716202312350255,-0.716202312350255,-0.615105667279391,-0.688144348365894,-0.691806903108278,"Aerobic_2_k97_1059106_12","Anammox2_vs_Nitritation","Cluster 4"
18.9542031044069,-53.4285658756998,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725,-0.672966070821725,"Aerobic_2_k97_1059204_1","Anammox2_vs_Nitritation","Cluster 4"
34.069566824483,-38.3036725651653,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826,-0.670785372378826,"Aerobic_2_k97_1060788_2","Anammox2_vs_Nitritation","Cluster 4"
-6.95110776375375,-13.5087980425017,-0.696716482488122,-0.696716482488122,-0.696716482488122,-0.686397891683601,-0.685261358577026,-0.696716482488122,"Aerobic_2_k97_1060881_1","Anammox2_vs_Nitritation","Cluster 4"
5.16231692522992,-22.3419184805966,-0.689982792525451,-0.689982792525451,-0.689982792525451,-0.670648949777123,-0.668519438896209,-0.689982792525451,"Aerobic_2_k97_1060932_1","Anammox2_vs_Nitritation","Cluster 1"
-64.5182172812108,-11.8290165174307,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176,-0.683680616056176,"Aerobic_2_k97_1061278_2","Anammox2_vs_Nitritation","Cluster 1"
-47.683861011264,-12.1611053687211,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323,-0.68558972782323,"Aerobic_2_k97_1061645_1","Anammox2_vs_Nitritation","Cluster 1"
