"umap1","umap2","W_1","W_2","W_3","R_1","R_2","R_3","Signalp","tmhmm"
-3.92002971746374,3.30413336199672,-0.652093459480686,-1.05249338503423,-0.938485738275314,0.402283622002461,0.214336488463523,0.416367333770085,1,1
-1.03105741852157,-6.02903958575275,-0.529307692945309,-0.476235194518116,-0.428439575405215,-0.539064225202668,-0.539064225202668,-0.539064225202668,1,0
6.12843970019971,8.38706430267633,1.02898866559521,1.98639870461105,1.54474910696449,-0.681939607640623,-0.773099424801914,-0.698292704612305,0,0
-6.75419841700657,-6.89823260436671,-0.523441571746342,-0.534466829054331,-0.522380512691259,-0.550175381501997,-0.546675106228332,-0.550175381501997,0,1
-4.05893935692861,-7.69316699505403,-0.504221990369982,-0.501637823008526,-0.512858433595062,-0.553969785949872,-0.556715739543404,-0.558318894024899,0,0
0.543063473696756,-4.78043333770833,-0.406597027798007,-0.53469205222227,-0.42856193235319,-0.549335321925725,-0.40283545392923,-0.502114135680179,0,0
4.47201652128415,7.13801468322506,1.93621821759942,1.55163983008561,0.800982388425207,-0.532552444677355,-0.332868463919378,-0.189721215885298,0,0
-4.80963534434758,7.55827192387722,-0.377640514245889,-0.281714584852786,-0.374284359013859,1.66330260178157,1.67264473537521,1.46516421341895,0,0
-0.885557103897731,-5.36193183619561,-0.450274350546977,-0.455030177938551,-0.469571555931635,-0.530114981599758,-0.530114981599758,-0.530114981599758,0,0
1.47177060048414,-1.2626680044839,-0.406796960310147,-0.399961895810823,-0.423752815906955,-0.442535121246006,-0.412229236089912,-0.433854777625652,0,1
-0.988766230819731,7.65636214146415,0.459293099055173,0.394016247113402,0.759416556258716,1.28413240060291,1.18209042515371,-0.0699245971470755,1,0
0.37087229586177,-4.78343280203584,-0.435215688748141,-0.431612853858776,-0.436839501656023,-0.522800097467063,-0.522241911779978,-0.525134328522144,0,0
-2.88973353874676,-7.2236730556964,-0.466546437307904,-0.512346771650872,-0.564733572184308,-0.564733572184308,-0.564733572184308,-0.564733572184308,0,0
0.129849848252216,-6.93340963086355,-0.470440337766654,-0.494372048975793,-0.437131210305737,-0.577837865299128,-0.56554277837337,-0.588339209164619,1,0
0.343815848129938,-3.34071130788857,-0.461026914813807,-0.375167651326216,-0.471052717009874,-0.471052717009874,-0.471052717009874,-0.471052717009874,0,0
6.18349060515484,8.35326620389539,1.00701446314893,2.05236485877801,1.39058007996376,-0.812343566554674,-0.739453721839055,-0.558329334121189,0,0
-1.44426866442175,-2.00303674754779,-0.470399228919752,-0.470399228919752,-0.470399228919752,-0.470399228919752,-0.470399228919752,-0.470399228919752,1,1
-7.57905304715954,7.37537389858671,-0.743754139260445,-0.723160199556447,-0.740262455227865,1.45659828872428,1.73646725806794,1.58456946253038,1,0
0.883680295517115,-1.60631348676367,-0.429456759021768,-0.439022307335646,-0.390691115854998,-0.450545716415523,-0.450545716415523,-0.450545716415523,0,0
-7.7518570377686,-5.29345484416018,-0.531396521000366,-0.538026207507879,-0.541355338879109,-0.54321279415061,-0.540769526062712,-0.545956112705443,0,0
-6.9663073644768,-5.86092905115278,-0.52662401547126,-0.520923654853068,-0.537853725889099,-0.537853725889099,-0.537853725889099,-0.537853725889099,0,0
-3.20202085610167,-3.70605455312514,-0.498796444742298,-0.488048972094748,-0.50371733811744,-0.50371733811744,-0.50371733811744,-0.50371733811744,1,0
0.0410388604834009,-2.50264168965173,-0.42287601025726,-0.430501283013735,-0.443649533701302,-0.479602338426925,-0.479602338426925,-0.479602338426925,0,0
-2.85224040266703,-7.25181119678906,-0.462904762984531,-0.492562348156282,-0.567518262264712,-0.567518262264712,-0.567518262264712,-0.567518262264712,0,1
-2.88174729409903,-4.09060593430341,-0.482260584104802,-0.488148792016545,-0.507312232311125,-0.507312232311125,-0.502191275733337,-0.507312232311125,0,0
-7.34612803810274,-3.85967856564125,-0.530358591134315,-0.558338944110472,-0.548635815856167,-0.559157083086383,-0.539129040956081,-0.562446001769545,0,1
2.88654983158348,-6.62268098850206,-0.406608687362256,-0.406133361007917,-0.431246436728818,-0.591114533904776,-0.591114533904776,-0.591114533904776,0,0
-5.98213815312836,-7.44166939730253,-0.545525166458447,-0.540993092126882,-0.503277542038853,-0.553223484501106,-0.553223484501106,-0.553223484501106,0,0
-8.78526242450093,7.69702214843738,-0.563850862578887,-0.610914171343912,-0.516984060322276,1.65745870852693,1.51273166508041,1.78656348455457,0,0
2.91600011306332,7.55803583294841,2.28334210517088,0.644949293910074,1.41355258069139,-0.104783247577049,-0.368106061222461,0.178169479276691,0,0
-4.62960260686378,-7.80910263490943,-0.552834894114676,-0.522341484444869,-0.464614055687537,-0.552834894114676,-0.552834894114676,-0.552834894114676,0,0
-1.06431387401843,-1.78907413909192,-0.460824246481311,-0.457889657375319,-0.46309316202013,-0.466571540800716,-0.459783545552349,-0.466777805849699,0,0
-4.73801844414151,-1.92615964848574,-0.571565783917779,-0.605379172962626,-0.524661218958681,-0.451837441385439,-0.456902871261807,-0.506965106793186,0,0
1.66501182669271,6.40526218416205,0.18824765650115,0.830449478558752,0.56990916886581,0.173636643326546,0.337498473322107,-0.17347733321405,0,0
0.253068829525273,-7.63900369331704,-0.473253329279434,-0.482699324378481,-0.451713768008449,-0.599274720743358,-0.595557650621247,-0.599274720743358,0,0
7.53603206316988,1.81152748379642,0.0775767331662861,0.0842008796498065,-0.0594178722451047,-0.783813933630218,-0.783813933630218,-0.782602627691977,0,1
2.55698481882146,0.317364371461198,-0.347236679807836,-0.328946849134548,-0.347236679807836,-0.347236679807836,-0.347236679807836,-0.347236679807836,1,0
2.30202739860118,-6.1004532935327,-0.430813415526131,-0.459925662320144,-0.379149428257884,-0.582443117841986,-0.582443117841986,-0.582443117841986,0,0
-3.45727726423266,0.338536362422084,-0.474175275708781,-0.594426314011355,-0.483489759963724,-0.181658607252997,-0.340632782345783,-0.270617164744023,1,0
5.58738097318766,8.32073917045852,1.32022004417686,2.03138083894643,1.49258433869211,-0.642210861499621,-0.659855588734953,-0.516806834213426,0,0
-2.82297174040417,-3.78416681648949,-0.489239280415771,-0.49965967104268,-0.47975032135328,-0.511651852434541,-0.496050373730566,-0.511651852434541,0,0
-3.43440365185084,-1.10754004732638,-0.537256807197827,-0.533573750921587,-0.523463400359359,-0.391812192681203,-0.365669714798871,-0.45543518443351,1,1
-4.41403257173824,8.15453714336704,-0.0934835101320263,-0.233768167649082,-0.31026547454238,1.88226137427203,0.947663842227835,1.77250436872948,0,0
-3.16154954402312,5.96322906013034,-0.512280940239338,-0.0297711729112693,-0.301900588797486,0.456077965074606,0.628436359377566,1.45156193380197,0,0
1.0373810388417,8.45575272996446,1.08090887540805,0.713445371827876,1.73271020638081,0.506681505787255,0.281161846383007,0.775864652142026,0,0
-6.8426008826987,6.49470306706811,-0.671503644766675,-0.766635805175299,-0.668915490402617,0.841307556084273,1.8657969835436,1.78724300108854,0,1
-2.90880982320154,-3.77372188718853,-0.487004548038804,-0.491655536037597,-0.495035861955675,-0.506751487934335,-0.507681685534094,-0.505559862250984,0,0
5.65637690474518,5.43688459277458,0.875057945502613,0.659922860649258,0.736195723477126,-0.884856009830445,-0.923055790798223,-0.883462319645883,0,1
2.26128008343631,-0.770729736048973,-0.382966323935252,-0.356284834705584,-0.404189591404334,-0.42461893570824,-0.420677674281116,-0.39062201159945,0,0
-3.6989806959376,-7.62891490182572,-0.530333078649003,-0.473317500723276,-0.547904957270057,-0.556174076621141,-0.556174076621141,-0.556174076621141,0,0
0.134568282782663,-1.98298738239981,-0.462300323495163,-0.431213825019729,-0.410905166989932,-0.462300323495163,-0.462300323495163,-0.462300323495163,0,1
-0.972277183519773,-6.88859645757989,-0.52441940337371,-0.410253113433031,-0.481067369688633,-0.548053828308798,-0.548053828308798,-0.548053828308798,0,0
1.99991085351741,-0.888311450282688,-0.411676157345254,-0.385355217650758,-0.380477983802314,-0.411676157345254,-0.411676157345254,-0.411676157345254,0,0
-3.8222176566173,2.27572257570799,-0.609596017183206,-0.689463849005058,-0.681244256557003,-0.18089438331731,0.0313896574798554,0.162047918937377,0,1
0.583088472879446,-1.52391237035121,-0.430219402438606,-0.429264151826287,-0.439657278488313,-0.443975011255992,-0.443975011255992,-0.443975011255992,0,0
2.09787631501773,-0.302206939753191,-0.396817101460131,-0.376339040710397,-0.387751086215588,-0.349180758201527,-0.452048220647277,-0.272716076994269,0,0
0.565816625080808,-6.64057225546411,-0.473920797589148,-0.445739066155051,-0.409454342173306,-0.562934553958157,-0.567283954369762,-0.567283954369762,0,0
-6.06527287531366,-6.00704005692066,-0.532323351102188,-0.490612050128313,-0.538040657989053,-0.535933183552654,-0.538040657989053,-0.535286334963264,0,0
2.12156531572236,-0.883196532950534,-0.381448363225398,-0.360957026738093,-0.351607854465761,-0.433829342121072,-0.450222411310915,-0.400530920329201,0,0
-6.12871564142117,5.02865682222824,-1.06473133001562,-1.05846526092588,-1.02774411663869,1.02134750444292,0.247052828173516,1.67301868977565,0,0
8.00352524028956,-2.33419796434745,-0.270256439740537,-0.181604700542632,-0.305498627611816,-0.712563065995715,-0.712563065995715,-0.703307699561849,0,1
2.20817060828736,8.37746735360502,1.91004032346821,0.836143693566111,1.52523235001248,0.368774307895071,0.198984968860968,0.0330245648861257,0,1
-4.64176321915642,3.50948820174908,-1.19418477944251,-1.01166762848917,-0.957579647723629,-0.562999488482474,0.721053940352421,0.647189297016215,0,0
1.620762528379,-1.22192391847724,-0.42083720184222,-0.39063654392532,-0.403294090028833,-0.430102929912671,-0.421162906222878,-0.429619988934454,0,1
-1.45128959242111,-4.40544073557537,-0.485823714625335,-0.438434664763022,-0.486568645276133,-0.503014421951446,-0.503014421951446,-0.503014421951446,0,0
1.70356574123792,7.45213772824091,0.804922482167278,0.850410044988633,0.658056808483979,0.0803851586630003,0.615017006890678,-0.193560118776821,1,0
-3.62638276468179,-7.48453329445083,-0.508316452899534,-0.471940083804662,-0.519828974107581,-0.556112070461184,-0.556112070461184,-0.556112070461184,0,0
6.61543198701553,-1.57568644568883,-0.0216675237598017,-0.592547731514882,-0.051546187702342,-0.724255518526301,-0.724255518526301,-0.411188635304831,0,0
2.22848269366203,-6.13700281083277,-0.444516616959615,-0.533004301788414,-0.351984881246366,-0.595687090497389,-0.59202818731622,-0.625150889798382,0,0
1.29561180314495,-1.35706367648607,-0.38551134448045,-0.427502881434303,-0.42631134075753,-0.408602581044115,-0.4433216111087,-0.437240644896204,1,1
8.1530938592118,-1.32254444782717,-0.24175453594982,-0.137003086680809,-0.220335677943757,-0.708607219033913,-0.708391560051701,-0.709146366489443,1,1
0.240123010321709,7.69432046573505,1.05687374338471,0.227357885233357,0.280262960147747,-0.467328161743774,1.97434149822919,-0.363750293556952,0,0
-7.40704615519548,6.22585865293112,-0.669127384041902,-0.715889461829878,-0.612768260108304,1.08675570585591,1.71893759852677,1.92499182459451,0,0
-6.46962549331438,7.09418978750826,-0.557764253290087,-0.416963913235002,-0.440310755487644,1.16693501643107,1.91091706017892,1.72396250052298,0,0
-4.47598657149705,-4.55375808842212,-0.51050391393963,-0.507669747061682,-0.507695023912322,-0.519486674735624,-0.519486674735624,-0.519486674735624,0,0
-3.95841203782215,0.0506390903841987,-0.752761682313634,-0.584045318744957,-0.585490868983611,-0.350279194436826,-0.373201491078348,-0.253324074858498,0,0
-3.82844413701649,-4.5908991342124,-0.510701480279886,-0.485361389837762,-0.514042844280622,-0.514042844280622,-0.514042844280622,-0.514042844280622,0,0
-1.03603336078526,7.77776455621806,0.852375767085691,0.578354879725221,0.84518935840919,0.950985792229321,1.27906097093912,1.07040515727969,0,0
7.78571495247448,-2.86614896698648,-0.318628638263921,-0.206205462242361,-0.300668832870589,-0.692213413407986,-0.692213413407986,-0.692213413407986,1,0
2.28684958552595,-0.605832886809928,-0.396824567264727,-0.363169896688905,-0.386184934064539,-0.396824567264727,-0.396824567264727,-0.396824567264727,0,0
-3.69012853851378,-3.94770451500506,-0.501068899484844,-0.515960907747055,-0.492035234968759,-0.508453366391726,-0.503087320439392,-0.51189945094827,0,0
0.739958633589986,-1.43952525385508,-0.429444572491757,-0.432293753321441,-0.424955768731783,-0.434927901635678,-0.442158369967612,-0.446002076181242,0,0
5.7936590624723,-5.19403609233615,-0.370801118712013,-0.368714382144267,-0.330696694873798,-0.647322953924415,-0.645880210220877,-0.646795921004536,0,0
-7.58596446668857,-6.55328064231702,-0.550716283589098,-0.523994882036333,-0.538711016224813,-0.550716283589098,-0.550716283589098,-0.550716283589098,0,0
-6.75756082146464,5.65491389897286,-1.1016722281579,-1.09653674962969,-1.02879734237662,1.63669942371201,1.24640305556802,1.70248245819242,0,0
3.23729409137488,-4.32644164068775,-0.247280070828238,-0.306336574896157,-0.346897121536762,-0.354469584107004,-0.64557419406302,-0.621159530258965,0,0
-6.66710039821518,5.97752731196198,-0.879372718641382,-0.883030680939452,-0.87600399057153,1.50349197743447,1.41568386850264,1.28654929249168,0,0
0.596351002780064,-2.086832613687,-0.53132605248734,-0.32418651142025,-0.449420204873004,-0.566081009042221,-0.570715003249538,-0.2464512585925,1,1
-4.389706990507,-6.84417212308163,-0.498869969699754,-0.502751223917774,-0.514017165364769,-0.542697229719162,-0.542697229719162,-0.542697229719162,0,0
4.66055792655901,-6.36579829353173,-0.410148241348753,-0.366778615508639,-0.376339885414408,-0.614745921594752,-0.616284128943454,-0.614767392086159,1,1
7.18463482388352,-4.6692570357814,-0.369965649430988,-0.268734340821316,-0.386790588160338,-0.657264975220831,-0.655444512155712,-0.657264975220831,0,0
-7.56318519745612,7.2994694552326,-0.657062221465297,-0.656898590993249,-0.656692935208707,1.38744061835008,1.80515478849856,1.70800836081481,0,0
1.24004173670754,-6.27753476514576,-0.370840963828748,-0.448955757174617,-0.477022977294561,-0.583627689858565,-0.583627689858565,-0.565367088816674,0,0
-5.15355728570481,-7.52167334011504,-0.522196851847012,-0.547433245063441,-0.489739534440188,-0.547433245063441,-0.547433245063441,-0.547433245063441,0,0
1.6248451975032,-7.19018339005028,-0.454772781369175,-0.448678355786485,-0.429080739063354,-0.589013314886682,-0.588833827118517,-0.588253755285948,0,0
-4.36687413508413,-5.23774736877735,-0.516269287583002,-0.491456758452441,-0.509739674653907,-0.525639282136253,-0.522978464867647,-0.525639282136253,0,0
-7.44324197204708,-3.47147135755472,-0.557635485529129,-0.557635485529129,-0.557635485529129,-0.550016603995958,-0.54574786895255,-0.55519312066885,0,0
8.36211419805611,0.0158730601275189,-0.206841641941541,0.00197450985711421,-0.117509934491622,-0.702728371064549,-0.682188461869464,-0.671148730053459,1,0
-0.939441255783759,-5.59747552489487,-0.673557992754794,-0.48219281654687,-0.353756607964207,-0.517047252333243,-0.589525380447921,-0.384313921530342,0,0
0.841902476261716,-2.05834890619886,-0.461332330643676,-0.401583446810594,-0.389897984081889,-0.461332330643676,-0.461332330643676,-0.461332330643676,1,1
0.574767974168192,8.23606642135358,1.28745624672987,0.714712211515083,1.30207023677064,0.567950439190774,0.847792801673568,0.565152015565946,0,0
-0.10411716836941,-1.68151337547584,-0.456102137911126,-0.431225085824905,-0.445782398869347,-0.45944234330146,-0.437082908710939,-0.463779624927715,0,0
-3.36081454068142,-6.834063131684,-0.503411973772348,-0.504101239635237,-0.476530605119655,-0.545965071518108,-0.545965071518108,-0.545965071518108,0,0
-7.51796864306057,7.68193841133089,-0.610874841872972,-0.610874841872972,-0.595708859442219,1.49781155312737,1.80078962556157,1.65199904117336,0,0
-5.9785683025239,-4.13913695319114,-0.52274940546225,-0.529172265051547,-0.529172265051547,-0.513489782887679,-0.529172265051547,-0.529172265051547,0,1
-4.51084950084346,-5.89499221775617,-0.516038616662576,-0.489690298820286,-0.514299453768695,-0.5316910827075,-0.5316910827075,-0.5316910827075,0,0
2.41487809540192,-3.46215312620026,-0.374633786793623,-0.321770141771576,-0.343810734983644,-0.387807474690491,-0.508397386977205,-0.508397386977205,0,0
-3.52004288448243,-3.97742138866538,-0.499280702022414,-0.509889115108876,-0.489809209919433,-0.508170911216548,-0.509889115108876,-0.509889115108876,0,0
5.45741901131437,8.36509873395826,1.35414552185094,1.92799419583219,0.844299293112765,-0.791289182828853,-0.414814646984606,-0.28853955231583,0,0
0.609387992951314,-4.72783534087481,-0.498409426559593,-0.359701912705601,-0.59434309623989,-0.500094870898705,-0.410493005627506,-0.628416403419787,0,0
-6.36707814394748,6.2005718527934,-0.810046150370589,-0.814840602997447,-0.819017429630888,1.27590189649498,1.90940297158934,1.26342899189913,0,1
0.0292322842669883,-1.72687029564569,-0.408496891352422,-0.459663551043186,-0.447609503072666,-0.452501731746894,-0.459663551043186,-0.459663551043186,0,0
-0.931795461257611,-6.47109381838594,-0.463733736044915,-0.434040750537267,-0.489693889088744,-0.550182742422895,-0.550182742422895,-0.550182742422895,0,0
1.20474140978126,-2.02942742356369,-0.368495303074064,-0.434763892722925,-0.449522913132742,-0.449522913132742,-0.449522913132742,-0.449522913132742,1,0
-6.31845637759334,-5.97307878311265,-0.511724823404621,-0.516735842115986,-0.545905674614659,-0.522765360565432,-0.545905674614659,-0.54244277550518,0,0
4.19386798642755,9.27792364286858,0.668197350090646,2.12630769319225,0.844621623400392,-0.0449318589748241,0.14458709460064,0.109726932271633,0,0
6.30647555318318,-5.15268900939978,-0.35305533718506,-0.318131291712838,-0.356883570401444,-0.643467031488434,-0.645952560348334,-0.645593997253137,0,0
-8.76966914557322,6.56316318906537,-0.583316269641974,-0.587827643907697,-0.587827643907697,1.51161998313332,1.37707488003206,2.02750889916653,0,0
0.953491122545661,7.66594368331691,0.880887305807787,1.37904919197639,0.495796582639313,0.109199788652191,0.72240231504531,0.987934185533319,0,0
-4.18588488761337,-4.20786627920012,-0.501890121269574,-0.504114733344084,-0.510580012185629,-0.514673916350526,-0.520359036096497,-0.512379785148688,0,0
-8.19200617670295,8.03926255294345,-0.612438068259385,-0.612438068259385,-0.60680546728562,1.63191202260151,1.66602949135689,1.66804113456181,0,0
-5.46973764978669,7.0797789976025,-0.421505712149777,-0.256562471103546,-0.423171279746331,1.17629410281936,2.06227196621127,1.55297262457751,1,1
-5.79491414302824,-4.83489159022077,-0.518619177380631,-0.522775937545181,-0.516242162134139,-0.52759633140799,-0.527174019054552,-0.524881466278748,1,0
-7.70581609730412,-6.47193809140148,-0.527738687184911,-0.547216471232068,-0.543650496898885,-0.554789664197236,-0.560498825124604,-0.56202967269188,0,0
-4.40013900409812,-5.32811526130218,-0.499956100927144,-0.517370852563842,-0.501416457458523,-0.527155241324083,-0.527155241324083,-0.527155241324083,0,1
-6.70379097032485,-3.42409006826941,-0.557062467847789,-0.56645939042051,-0.555533164762424,-0.530235175169588,-0.506890271444808,-0.539153038944484,0,0
-3.90830725196624,-5.71089551435109,-0.50712154369115,-0.478903827021707,-0.525283871806377,-0.525283871806377,-0.525283871806377,-0.525283871806377,0,0
-2.60952465392723,-5.53443878851962,-0.48159475766347,-0.485907529046296,-0.491415688149362,-0.529949362895915,-0.519190873413757,-0.529949362895915,0,0
7.63486953612514,0.41119688312134,-0.105546982184413,-0.132243504157668,-0.0575879111501887,-0.76985490413735,-0.76985490413735,-0.76985490413735,0,1
3.0360001722744,8.53406177191673,1.31186351548294,1.3270791231479,1.74349594711397,-0.0247539939753524,0.110026840372932,0.191994791342208,0,0
-5.86919481645608,5.17564073999722,-0.892043437671375,-0.931569794851496,-0.91718356073071,0.735050377385189,1.18714315262871,1.52731317361164,0,1
5.32357507896608,5.84052331633718,1.16851501162059,0.594373008895964,0.506995990862843,-0.502635860222467,-0.792497345194618,-1.30001655173431,0,0
-4.96109677650336,-5.5622086460077,-0.52695869998755,-0.496973038610423,-0.52695869998755,-0.52695869998755,-0.52695869998755,-0.52695869998755,0,1
0.292355441967517,-1.54878451605641,-0.429320428858842,-0.443925608115246,-0.436542770249371,-0.451102093369963,-0.451102093369963,-0.451102093369963,0,0
7.21107309973062,1.36553494180219,0.249506465172704,-0.341234321683264,0.0328747281362666,-0.658900610160895,-0.717050714817408,-0.62465331190896,0,1
1.28152242486278,-1.25774381589164,-0.41850731265534,-0.415745261458185,-0.418854541948696,-0.429650216342146,-0.432696364233865,-0.439041190412472,0,0
0.37328760462012,8.02514166524357,0.957705815358633,1.41371132899208,0.949856096386313,0.715146491558758,0.832726860609671,0.683507011256529,0,0
-2.35877265152046,-3.60763541845559,-0.480892227077762,-0.479410761935439,-0.496284649906489,-0.502077178612968,-0.502077178612968,-0.502077178612968,0,0
1.15509305296044,8.63593638710158,1.17502992672859,1.08718798347923,1.218909773848,0.818274843541238,0.376638781483726,0.204327104416869,1,1
-2.71354900502114,7.61270040653204,0.300680817901541,-0.535326623530025,0.443372956149264,1.24788033625882,1.08708351160342,1.5260436684645,0,0
-4.27072663558626,0.496037750507331,-0.714760762223759,-0.789099195702017,-0.817424104259052,-0.459489749595462,-0.348964800287196,-0.240636476540495,1,0
5.5288757244855,5.14624966058138,0.785993811260158,0.503781959452805,0.361135429592143,-0.730496344658972,-0.646428489313467,-0.748894281768474,0,1
-3.75116076952103,0.00291105928278299,-0.554629944198858,-0.563585039277317,-0.636685148732594,-0.329425886485007,-0.205248568063703,-0.401663653451247,0,0
-2.99537953095653,-4.04151875073934,-0.492960395718306,-0.482964054212788,-0.499877507027928,-0.51275225936874,-0.504741798206952,-0.510799848918443,0,0
-0.964444572805662,-5.95392215531266,-0.520824169828806,-0.492142057952819,-0.411303137449316,-0.533553406799705,-0.533553406799705,-0.533553406799705,1,0
5.77849077992339,9.20457820551772,1.13442456242759,2.32041341329191,1.1915570175372,-0.501696925636122,-0.441315521899039,-0.462525639353892,0,0
-5.31961843025538,-7.0395692752291,-0.522198573040052,-0.504271387910027,-0.514745653179855,-0.544629652058637,-0.546072023072012,-0.54604791659268,0,0
