,0
0,1.3774410486221313
1,1.2967240810394287
2,1.271827220916748
3,1.206925868988037
4,1.1485118865966797
5,1.1064411401748657
6,1.0531505346298218
7,1.04257333278656
8,1.0118823051452637
9,0.9534254670143127
10,0.9386502504348755
11,0.8528934717178345
12,0.817236065864563
13,0.8091905117034912
14,0.8082394599914551
15,0.7053072452545166
16,0.753293514251709
17,0.7634007334709167
18,0.6689190864562988
19,0.66591477394104
20,0.6577425003051758
21,0.5418312549591064
22,0.5515826940536499
23,0.5180472731590271
24,0.43136024475097656
25,0.5819891691207886
26,0.5137537717819214
27,0.42115074396133423
28,0.486189067363739
29,0.48375093936920166
30,0.4896499514579773
31,0.5099320411682129
32,0.3655455708503723
33,0.49480199813842773
34,0.35959112644195557
35,0.3979465961456299
36,0.3015167713165283
37,0.364707350730896
38,0.43853533267974854
39,0.3524114489555359
40,0.2711104154586792
41,0.3621109127998352
42,0.36953264474868774
43,0.3215036392211914
44,0.38201335072517395
45,0.4199710190296173
46,0.3719409704208374
47,0.47489818930625916
48,0.29912322759628296
49,0.3781203627586365
50,0.36810794472694397
51,0.45202502608299255
52,0.22955504059791565
53,0.3181364834308624
54,0.4747050106525421
55,0.30403098464012146
56,0.2592109441757202
57,0.22208064794540405
58,0.4346578121185303
59,0.38748401403427124
60,0.21249529719352722
61,0.29318299889564514
62,0.25149592757225037
63,0.4148446321487427
64,0.4022761583328247
65,0.20637604594230652
66,0.323986291885376
67,0.19341209530830383
68,0.43042314052581787
69,0.2511061429977417
70,0.2253589928150177
71,0.24199891090393066
72,0.2547875642776489
73,0.3019569218158722
74,0.33581283688545227
75,0.21824264526367188
76,0.23186856508255005
77,0.4618949890136719
78,0.2504875957965851
79,0.2596004605293274
80,0.3871244192123413
81,0.3947598338127136
82,0.26523369550704956
83,0.1972472071647644
84,0.2738538980484009
85,0.2754339277744293
86,0.16327832639217377
87,0.2622673809528351
88,0.3332212567329407
89,0.3032788932323456
90,0.21913379430770874
91,0.4181074798107147
92,0.2207280844449997
93,0.25550520420074463
94,0.17692771553993225
95,0.20009374618530273
96,0.3020479381084442
97,0.22277551889419556
98,0.43606802821159363
99,0.17041344940662384
100,0.16639985144138336
101,0.22587788105010986
102,0.31678617000579834
103,0.23912149667739868
104,0.1854638010263443
105,0.14440155029296875
106,0.209686741232872
107,0.32660534977912903
108,0.18439523875713348
109,0.2158082127571106
110,0.3126431107521057
111,0.34267106652259827
112,0.1991576999425888
113,0.1469074785709381
114,0.3227009177207947
115,0.28120237588882446
116,0.15932855010032654
117,0.3092241883277893
118,0.1609344631433487
119,0.2711743712425232
120,0.20491275191307068
121,0.1511366218328476
122,0.24708767235279083
123,0.177606463432312
124,0.20908915996551514
125,0.14954867959022522
126,0.13918939232826233
127,0.14222154021263123
128,0.3206563889980316
129,0.2748327851295471
130,0.19758307933807373
131,0.18934422731399536
132,0.19844572246074677
133,0.14901356399059296
134,0.2775774598121643
135,0.28899243474006653
136,0.1049857810139656
137,0.11306934058666229
138,0.31586843729019165
139,0.15580756962299347
140,0.18733900785446167
141,0.14233219623565674
142,0.19659623503684998
143,0.19887611269950867
144,0.20537155866622925
145,0.22020606696605682
146,0.10877877473831177
147,0.28422272205352783
148,0.30207231640815735
149,0.38270989060401917
150,0.19685596227645874
151,0.12721921503543854
152,0.15380147099494934
153,0.14400750398635864
154,0.2117571383714676
155,0.219442680478096
156,0.2330264151096344
157,0.3951411247253418
158,0.14607028663158417
159,0.1795581877231598
160,0.2507961690425873
161,0.17344966530799866
162,0.14272980391979218
163,0.1746077686548233
164,0.08953048288822174
165,0.13774719834327698
166,0.11366038769483566
167,0.24898900091648102
168,0.11958958208560944
169,0.1360146850347519
170,0.19090145826339722
171,0.23749291896820068
172,0.25500985980033875
173,0.28557053208351135
174,0.24457940459251404
175,0.20741242170333862
176,0.13923874497413635
177,0.2090694010257721
178,0.19920384883880615
179,0.16632848978042603
180,0.18995514512062073
181,0.195895716547966
182,0.11579451709985733
183,0.14666424691677094
184,0.25673872232437134
185,0.19401395320892334
186,0.13062511384487152
187,0.3638365864753723
188,0.17026078701019287
189,0.08987723290920258
190,0.08547285199165344
191,0.12876588106155396
192,0.14887654781341553
193,0.21938717365264893
194,0.13866813480854034
195,0.17963014543056488
196,0.2400074452161789
197,0.11736372113227844
198,0.18435969948768616
199,0.13094402849674225
