47.17253007	-21.42569541	1.377279325	0.09184275	0.255622695	0.058517505	0.085031066	0.081331463
44.60965465	-4.33481875	1.300204029	0.773937471	0.561199805	0.026672151	0.06928024	0
38.39501999	-19.1077216	1.117803295	0.573106453	0.500677546	0.01772432	0.095231439	0.153040673
-51.10157314	-1.377669445	1.405017056	1.487469855	1.459913223	2.621480319	2.555934851	2.699592322
38.5665505	24.0284608	1.704062224	0.90369958	0.943437925	0.030557221	0.183887384	0.014641906
43.98696567	8.994586991	1.384356103	0.861954762	0.798093438	0	0.052319495	0.128034295
35.77174138	13.9360409	1.2983589	0.924632162	1.015290917	0.027037946	0.06221183	0.059367241
33.40943724	11.69330959	1.230568464	0.967090931	0.995614839	0.103708645	0.017424029	0.021707661
34.78257479	-29.9268	0.974000601	0.436402477	0.395888951	0	0	0.020758514
43.83588846	-6.380333562	1.41885872	0.590674235	0.642014758	0.027794277	0	0.021054854
32.37696013	-24.90311735	1.033530466	0.546753837	0.460332291	0.029645088	0.048686462	0.056891518
18.82569304	-38.67607645	0.832695364	0.514592906	0.477275402	0.04946147	0	0.021245133
-7.308685286	-11.20222484	0.571447361	0.77239	0.686834248	0.310328734	0.307719118	0.426048092
42.77947852	10.4490354	1.372294332	0.922417867	0.829831554	0.02402609	0.08808858	0.110823291
-11.94010818	15.10192725	0.566075999	0.315658045	0.285906854	0.588123966	0.58021128	0.538728147
7.93083758	-14.53007785	0.706729045	0.86340858	0.781865047	0.029713229	0.108934558	0.222526328
33.65318627	30.08568747	1.689618954	1.155581451	0.970278565	0.055661524	0.063245891	0.221568626
30.75560279	-34.08828921	0.935577997	0.500536561	0.321901316	0.027871671	0	0.023170945
30.6637283	-6.053503364	1.012896167	0.760080115	0.791099845	0.063281556	0.045052928	0
16.46039257	-12.30803763	0.737357898	0.735725816	0.895720869	0.020542753	0.005381735	0.062098916
35.80517034	-25.48115223	1.014965987	0.594941978	0.211034796	0.03003311	0.046453801	0.060159737
14.69262681	-17.49784453	0.720207032	0.761538527	0.712364708	0	0.031789264	0
43.17209108	11.88837592	1.387336711	0.995093524	0.77718619	0.030557221	0	0.087913035
12.29218894	-41.71076716	0.722961987	0.514110183	0.461874732	0.051408005	0.046949122	0.059036038
42.3612829	18.47367544	1.455059805	0.980834557	0.763943749	0.077608427	0.211336032	0.26425949
-37.03993937	-16.28233208	0.384878623	0.348046157	0.388764575	1.711497201	1.776605418	1.529688236
8.774998064	-40.02079056	0.727897574	0.614197776	0.415047673	0	0.094579077	0
35.16397587	21.30135526	1.430810491	1.055874199	1.070496498	0.025071447	0.024462269	0.054314614
-50.13719211	-7.246415345	0.983988679	0.962237843	1.045655654	2.280253074	2.330139994	2.326829832
-16.26590856	11.00289806	0.720261289	0.391964189	0.178427548	0.755768479	0.557654188	0.722889653
18.23004926	-40.23635677	0.832438781	0.496597438	0.488122274	0	0	0
-17.89316528	20.07684705	0.485204365	0.295424584	0.239285962	0.89233952	0.599358328	0.676616984
45.17528512	-13.94771553	1.400291624	0.627422905	0.591919881	0.294733114	0.360931025	0.334048019
42.59376025	-2.97875345	1.175163862	0.763851823	0.683233781	0.056639241	0.134423521	0.106697335
20.34454067	-20.92106502	0.829458418	0.596295074	0.683916738	0.0285314	0.054747458	0.022190743
5.370646405	-12.83435997	0.565912722	0.861021856	0.770832137	0.06041678	0.18302999	0.097711849
-49.93168152	0.52343254	1.405205239	1.545907797	1.4731984	2.977882336	3.021934692	2.794996791
-31.90946624	-13.91230046	0.401276611	0.521517925	0.512942015	1.454315582	1.342485531	1.40470635
-4.130879941	-19.61411304	0.446828463	0.719827293	0.777665582	0.181791298	0.133677158	0.21979743
16.68218609	-4.087171006	0.7037703	0.88573366	0.962517406	0.080020071	0	0.092966488
45.7416801	0.999578271	1.405773204	0.812373494	0.661077737	0.050332186	0.066514514	0.078718476
37.86063051	8.284893598	1.27160642	0.850906856	0.960829101	0	0	0
-31.75752863	-35.51323569	1.184607857	1.512033828	1.434889876	1.851343266	1.834773757	1.737249734
18.56052336	-27.4472004	0.829785926	0.537904183	0.588401135	0	0	0
18.36104831	-17.36581096	0.809808841	0.613629801	0.796874143	0.077843733	0	0.045596772
0.875285581	2.168927429	0.838795776	1.073763243	1.161497193	0.465780673	0.567179225	0.356848515
-25.35149636	-20.4515614	0.968181733	0.607019438	0.690794551	1.087750086	1.035364249	1.387594466
34.94318448	-12.49337654	1.114141379	0.626539091	0.651971556	0.037056592	0	0.069257284
2.97522153	-0.436973469	0.801465454	1.063540435	0.977899984	0.421792245	0.361840738	0.342269071
34.45854105	12.41517378	1.273794345	0.978097715	0.966224922	0	0.013269617	0.021509318
26.26372456	-5.428226968	0.919846898	0.83396315	0.775527877	0.077144704	0.012290851	0.018726705
36.43458951	-6.345402891	1.104090295	0.784210049	0.691411201	0	0	0.07938604
36.89772301	-6.492622298	1.052972278	0.816365007	0.544755546	0	0.059557738	0.027327179
33.11412401	-41.54916281	0.878052435	0.274823104	0.424400708	0	0	0.0454818
-0.794643872	-2.718865904	0.772481603	0.948842206	0.819100268	0.333621159	0.541290867	0.382475963
13.91680972	-50.1533786	0.653165221	0.26811418	0.299294349	0.044507618	0.011995649	0.076039005
26.85276407	-25.40272245	0.955918687	0.544222502	0.562030781	0.013689376	0.008104282	0.025872946
28.19344928	19.60173168	1.265810255	1.025831371	1.139455348	0.210345545	0.025942091	0
37.00683921	13.86925235	1.348069969	0.934946301	0.953071715	0.088786865	0.067646556	0.052693557
-24.02096787	-16.83901914	0.918319665	0.533938222	0.505287438	0.997724469	1.000943911	1.247553344
15.1434545	-42.28839594	0.75094648	0.453123323	0.507206372	0	0	0.009405424
14.27226266	-48.2926328	0.699863644	0.377274734	0.390636294	0.011171064	0.033473214	0
-10.54738618	-43.59862283	0.542837	0.384604813	0.435478532	0.07432301	0.223995106	0.207766009
32.64755941	-25.78250927	1.094157541	0.495186348	0.559538216	0.026077077	0.067586344	0.020335174
47.98011608	-20.34661651	1.164039873	0.378564863	0.145881038	0.074492061	0.305611009	0.030834412
-39.72443912	6.356593095	1.620239909	1.977076157	1.938016187	1.297206295	1.372572329	1.541614797
-38.52749903	-16.5629187	0.376174044	0.41217165	0.358535586	1.83039515	1.742925866	1.696411795
-41.23382348	-22.98580247	0.621283803	0.647594099	0.689249883	1.708500783	1.770016974	1.768658565
4.867335147	-45.63734573	0.677100833	0.479329808	0.587218261	0	0	0
26.66814592	-30.28895966	0.967565385	0.469848662	0.497580602	0	0	0.03762567
12.03853614	-46.56766134	0.661279567	0.44843685	0.420303045	0	0.018848982	0.02934197
-17.2176586	10.75585012	0.522899287	0.304084695	0.269269578	0.763487892	0.672870123	0.786982559
44.04601895	-30.01953139	0.996974833	0.130430911	0.016482606	0.037463551	0.091867706	0
27.6245302	-21.41315542	0.966431416	0.634326803	0.56979676	0.01388333	0	0.010286809
36.67745014	2.717647187	1.167725085	0.849740317	0.836496723	0.128139713	0	0.080601237
31.11868794	-33.76438648	0.959334037	0.496033857	0.315948735	0	0.04713891	0.020758514
15.6642783	-37.60873245	0.789894405	0.514473903	0.51622167	0.026214474	0.022691837	0.035405721
16.69967527	-25.17295552	0.755157602	0.561558107	0.673938502	0.098189815	0	0
-23.9134796	39.81622085	1.996164969	1.749352375	1.692543759	0.09608929	0.091620185	0.459362629
32.58797666	-0.996064192	1.133983705	0.741188879	0.918864503	0	0.024309533	0.02084545
35.09506284	-29.67760172	1.009616678	0.409244974	0.406738208	0	0	0
27.88474192	27.57936285	1.543113111	1.269526603	1.232635801	0.007281664	0.034933919	0.029569226
13.39815014	-27.33648476	0.738795854	0.650159235	0.584163921	0	0	0
-9.70501113	-24.38765891	0.390668269	0.773334222	0.811758939	0.102920213	0.200045432	0.127299863
-5.955514075	-3.718919247	0.791724044	0.853154151	0.906993904	0.367252088	0.469655775	0.522986958
37.14297594	-36.76648983	0.912521069	0.3370955	0.201423345	0	0	0.021427889
21.79843695	-30.87188279	0.865940947	0.533990675	0.564135712	0	0.018991179	0
28.84638593	23.54153049	1.411860908	1.254927321	1.165781178	0	0	0.041327141
23.923445	-10.52010187	0.890979262	0.695972257	0.835973817	0.038089387	0	0.005325968
38.30666247	21.37943567	1.508371041	0.986200642	0.951622437	0.243666204	0.062046965	0.025545071
-43.62611232	-18.65765301	0.458591018	0.520753065	0.53132446	1.858250457	1.938929855	1.916013856
25.66948492	-3.781424209	0.899157232	0.959630202	0.748475962	0.027557122	0	0
-10.86125527	19.18822532	0.475222573	0.30772425	0.149162127	0.496004474	0.557398916	0.615622367
40.53714605	6.148647224	1.238498387	0.819206898	0.811317704	0.007350844	0.012783672	0.047562614
37.93641934	-23.28866358	1.151788496	0.583776579	0.378019773	0.045373448	0.11028425	0.146517485
-22.3327975	-28.69018069	0.963029653	1.006947778	0.877341278	1.107760665	1.133302441	1.065514174
17.84218041	-23.36003657	0.831206377	0.59538984	0.560465703	0.026267622	0	0.125498832
19.94901121	-27.0202408	0.847199956	0.515705257	0.627114426	0	0.013201795	0.036719497
33.1312249	-4.944462942	1.084230456	0.755006542	0.752812134	0	0	0
23.0104053	-9.543255535	0.934494512	0.715414726	0.817810673	0.070210072	0	0.085443999
21.05368147	-12.68377114	0.83695522	0.932862629	0.572443832	0	0.013369015	0.08407521
-36.49570142	-28.28776178	1.051974934	1.072747047	1.09358574	1.936021877	2.047135719	1.802856213
18.68970387	-45.03315406	0.8401659	0.369472832	0.536469681	0	0	0
41.70725397	7.908727015	1.312820364	0.890487024	0.804181019	0	0	0.041672912
-24.83956786	43.17462061	1.915904268	1.740616125	1.821268348	0.184278797	0.226837478	0.117805713
21.16145621	-19.19082463	0.816818892	0.642141004	0.636191311	0.040704375	0.011200269	0.005849034
10.96128998	-40.41123784	0.733114011	0.563001792	0.433931844	0.127352017	0	0.016589213
22.96403674	5.41917209	1.286672575	0.983142025	1.020069652	0.395226765	0.192496087	0.378053236
9.129246512	-26.20385444	0.688675073	0.649699669	0.643530349	0	0	0.021922844
