11.80323131	-37.88657256
6.672980587	10.39657622
11.74331389	-51.026383
30.62803089	23.37393591
17.87070507	42.47560738
-4.850509702	-29.80823695
35.54973165	18.08283427
-13.25922941	-49.95374128
32.65812283	9.877182208
6.553212971	4.399565494
25.77744695	27.52558584
-14.14561009	-21.27403658
13.00152137	-10.75696168
30.73845939	23.30050572
-21.84429182	-40.12922589
18.02598271	-6.763922541
22.54381613	10.07426834
27.85815189	4.858789665
17.90519977	11.22168857
-4.176634016	-45.03112736
30.50464544	30.97511756
3.313830301	-19.31644272
4.195013927	-30.73098741
-15.00693747	-53.26230852
-8.391749981	1.968846352
16.16203086	44.99020189
-17.17876388	-16.74972907
-3.080223395	51.43240726
44.10670312	-23.24951013
16.76720201	18.38486955
10.42109764	-18.7733411
24.25762953	20.77064668
14.32191101	-48.49535169
20.11552451	-0.018813013
-9.81764395	-29.63424705
25.05718731	13.98765068
13.64218304	-13.67768942
-9.916459171	7.594897065
6.687172195	14.49432973
-23.69038366	-38.81958458
10.35557257	-18.33336755
3.272206522	54.73242373
-9.598720425	-48.58293366
23.99147994	21.22279656
8.012834427	43.34980166
12.15059014	-2.189739537
4.858383742	-7.071813439
15.54028176	70.15849347
37.18134324	-28.91065198
14.23916709	-9.481287892
3.7697845	-14.80204049
-15.14974367	-43.07300644
29.42078113	16.51895319
-21.59156475	-38.28756966
12.77169576	-48.90052489
12.38628761	37.7362077
13.86231371	-52.49257062
-4.911945027	3.578499047
13.32502169	-37.71750291
-2.066789163	-23.68877593
12.78622553	-40.69523925
-9.926764876	13.68560605
-21.51114647	-38.14585808
-0.396187411	-0.195011357
46.69910997	-21.774675
17.61432217	17.51154043
10.20145838	-43.39656388
-23.78427708	-38.12727898
-16.52672423	-24.30676113
-2.405337089	-30.46307693
20.99532489	31.46838584
9.036606408	-11.76398961
7.421798009	-21.2306582
6.828165683	-26.3184525
-18.33324541	-14.74115121
-13.18114648	-24.87698873
-10.16178815	-18.634014
-3.445745442	-5.889910477
-51.27038341	6.555423141
16.6510466	14.47008317
4.498852479	-12.00412774
-3.16161934	-9.521041659
-10.14363941	3.539885163
-15.7381173	-22.53641179
9.028932655	-10.79219527
20.63883877	-37.03009866
0.651174	-25.38046056
25.59320374	30.9882575
-14.60559959	-52.19913031
36.31540517	-28.08348425
12.79922451	-9.412703198
-9.674798165	-47.48957047
-17.45298547	-25.42923285
50.1600522	-8.700205573
21.79858449	21.70875394
-25.11011035	-22.65580859
23.33030374	12.5436977
10.19479994	-42.5977821
17.0164384	-40.09673618
38.07385104	-8.48319719
52.37485042	-15.45541403
13.5626859	-6.935353761
4.750215778	41.20233804
-5.516535976	-4.924980119
3.395248883	15.59900422
-6.725947643	54.76170022
8.64863333	39.15692406
22.20183733	-37.35010297
-10.08766983	-35.67034806
23.62203649	5.588116033
-11.75073029	-51.70018693
-8.014165589	-19.4442066
-18.53568028	-35.02585957
-8.813925101	-5.547000766
-9.53327569	-15.14051486
-20.65710673	-43.80797
27.68689989	37.68337817
-22.14210399	-39.78898228
8.824169243	-7.104216384
-7.988872593	5.372041642
-24.92137479	-24.01940568
-16.35895935	-38.87147639
-16.73647255	-22.68593191
-11.06209403	-23.07679588
-20.35783903	-25.20065379
24.05652632	11.47026598
-1.95251292	-2.425276878
18.40099126	10.16748701
3.142510495	13.01060161
18.22516905	-0.294613254
-7.68129761	-40.18780424
13.82616852	70.24540427
25.10322431	31.54411117
8.516238671	43.8078328
-9.53665907	5.088919901
-10.27026383	-11.85567073
25.20064875	27.79737729
4.3730209	-12.20021116
-7.643223405	1.782936082
7.174783289	-23.49463371
-1.044785757	-13.21256944
12.24578525	-37.84159934
-3.609362223	-15.33178574
-19.05505674	-44.49251584
-40.11754872	-35.28632495
19.46125717	36.40160584
26.9422915	30.18660413
-21.12820169	-40.16613959
-39.56009649	-37.06876957
38.03003765	-9.714291197
-2.154647399	-10.65110385
-15.01159836	-50.64118301
24.91054829	27.05117348
-18.85835062	-45.31397915
-3.630618505	58.61785778
27.72431038	27.73949643
0.30368748	16.99510932
15.78487156	40.56936755
25.80666609	-38.82476654
15.21203369	36.210974
35.96534888	15.03177641
7.289085333	-21.38656217
14.70707701	18.69406651
0.287316406	64.68373046
20.9446595	-48.40812069
-6.384888417	-12.1016735
-8.186455478	-6.868424294
-15.63748207	-26.93027277
-25.73878051	-17.46271933
-0.209683113	64.83942042
11.75347213	-45.18222316
-5.483056001	-22.90539168
-10.11963133	3.163314647
-5.939443758	-11.4375558
32.71342292	12.25160368
32.56437976	12.96778314
21.8789667	21.84040204
-14.9639311	-42.95326102
41.31643722	-7.67782148
19.70714103	10.51871722
3.588398236	-16.87560623
49.94281064	-27.3068944
7.753085167	-26.20503965
9.862186027	-6.476653039
18.64826362	10.09846436
15.21107148	6.356242111
6.122069082	4.888954383
7.132713913	10.27095757
24.08163033	20.9555858
33.24918286	21.7640988
5.99288563	-20.69094493
-14.90604868	18.49871712
32.76259685	-35.18517034
-15.12045293	16.6438522
15.01247886	23.77582435
-9.618394971	-48.84729742
-9.316821684	-41.59508838
-5.586831404	-15.87326177
47.41160015	-19.07597885
-5.545132329	-4.915801398
-0.870710573	53.44359174
-15.10481137	-11.58618672
16.49645466	70.82561887
-24.87233555	-19.0024617
-17.40075952	-14.95783898
2.999662826	-15.28196673
-0.743759834	-19.01417278
22.75351637	-44.5301915
-8.088875783	3.37298151
-17.33924565	-15.31578323
-4.726174943	-40.68563554
10.29654478	-18.33017747
13.94181451	-41.47834076
-21.16540851	-36.27914274
1.553090182	16.11213706
-4.535736715	4.375026452
-21.71744797	-34.62281287
5.554191309	39.8596793
-23.57573695	-38.98810697
-10.18165497	7.585383493
-7.790583854	-34.25509555
-3.105550774	-1.279225121
-13.36453729	-38.65273435
-3.515227332	-7.496918393
-5.126558428	-26.31750754
17.41172491	-18.81007918
14.11080844	66.84288291
