"gene_id","tSNE1","tSNE2","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3"
"g_29679",15.0451339261249,26.2583303522329,1.43406348725248,1.3927751543909,1.56344056121813,0.0247577348642457,0.07106270028611,0.184258055589051
"g_29683",-36.3664565693621,-28.7362122673371,1.05788091625903,1.17689419277205,1.1841778650081,1.80574720112323,1.9271738028782,1.87851667700036
"g_29684",27.2680774509645,11.2683223402797,1.21994579902401,1.20761113080095,0.999389039272355,0.336164433309527,0.0884656728890465,0.287055849412828
"g_29685",-6.19614987017504,-6.39580677042512,0.836820990919271,0.83582026986252,0.795843257103412,0.361309201020204,0.263051093123703,0.410159843595362
"g_29686",2.26772398182756,-31.2906815431747,0.538312525659904,0.585442003680384,0.688802953433312,0,0,0
"g_29692",12.5367560005234,-31.8186213036023,0.806803620733396,0.353900850586689,0.857899724604478,0.0613544501726679,0,0.0319297086982764
"g_29693",28.9510995904609,16.3667840010576,1.22355556474892,1.17707749242377,1.06741714873834,0,0,0
"g_29694",29.1294770560158,-11.0648555881489,0.928154208737819,0.662713644690822,0.773947557355479,0,0,0.0746508068751951
"g_29695",-3.05688449190613,-38.9181172026834,0.545021699885587,0.567713749058824,0.625635581661632,0.143546875478295,0.079074830863166,0.00365350899866399
"g_29696",-4.15637766710172,-7.94811109782774,0.632118126630753,0.820395830109251,0.794863482837204,0.322563491784478,0.285757533357983,0.36505403526636
"g_29697",28.0443356063834,-27.5455183341346,0.945952293036741,0.562015541371923,0.494151114080768,0,0,0.0216134596218325
"g_29707",24.2631722858327,18.5605563466705,1.20352923914445,1.15397468577973,1.25117708830498,0.0508373998849041,0.18936480776185,0.0997106747447648
"g_29710",-2.1098031590856,9.45117897035245,0.881025487715693,1.29830886357736,1.28223311262261,0.70277481959735,0.600560610100637,0.424861064299944
"g_29711",-15.7819723035613,-1.74614663565413,0.754600352171913,0.329739078383121,0.458025780232064,0.758917339960096,0.842247488915047,0.759253065393257
"g_29713",-9.79199900702856,-32.1869809919126,0.318800800295671,0.831910643369819,0.6338510721225,0,0,0.0329332888488725
"g_29714",35.2009381621486,16.0269851560038,1.33922254656418,0.947622643005412,1.03637606878256,0.136711373964234,0.0639751298754595,0.072305054290587
"g_29720",-7.40889415982763,-10.9482983311629,0.630649237590462,0.728167523106138,0.67796108675735,0.324191470335901,0.313399152956813,0.428745617552155
"g_29721",51.8634540286388,-9.42767007430114,2.16278683437576,0.836817892351854,1.03910433096868,0.77796996698943,0.749419211222988,0.964331770845192
"g_29723",-41.9639056214964,8.83928347635386,1.95579511791427,2.20953406410378,2.20519481965344,1.19251011041435,1.15696728398929,1.24514864561297
"g_29726",12.2063728417658,-32.1254895432941,0.77474237539905,0.389912783117913,0.672688281714476,0,0,0
"g_29729",20.7880544532711,-2.48948540832803,0.931844749290157,0.892672386627794,0.910103739826239,0,0,0.00340538010207915
"g_29731",6.04404118612847,15.2578692729073,1.34480236056158,1.14305797760222,0.894767295028077,0.385516903399025,0.448856983134894,0.242749581368559
"g_29732",31.1286136234572,-5.5789697744135,1.06034334918446,0.790419162272104,0.762974368273702,0.0773940711927203,0.00457370725608259,0.019001987384983
"g_29736",27.8497069943015,23.8011155412133,1.39227423357541,1.12264383254398,1.24303735381457,0.0406434735268365,0.0483322449705244,0.0460348727048696
"g_29737",14.6722601824907,16.2390963058902,0.855463669034768,1.44046313487227,1.53389194929597,0,0,0.189284206526108
"g_29738",28.438042903915,28.4419684008904,1.54104399573088,1.17887261780344,1.2700108365064,0,0.0548688070268793,0.0797118467880908
"g_29739",6.15361939498058,-30.1317109482887,0.642717109212949,0.550995581006352,0.741053536540979,0,0,0
"g_29740",-11.3510357242289,-7.65148597209481,0.530741011763655,0.599941337826635,0.537475551884485,0.636200143638109,0.832694406244434,0.912533977368487
"g_29744",20.0491828643174,16.3795438345893,1.09687968082223,1.2112525990512,1.3087111098916,0.0273120896356069,0.0499165970941643,0.219229716221752
"g_29745",-50.201893747826,2.12411528292923,1.73019127358785,1.82147365401758,1.64585386341097,3.22306566940155,3.2956540889007,3.28298433351834
"g_29746",-16.6205259043234,-31.531225456522,0.107000575664611,0.742880287292267,0.89028551119887,0,0.0525931462128264,0.0873838422408988
"g_29747",33.3976966439828,2.38777446617325,1.12624147738115,0.799077411380393,0.826031889693146,0.0993093643542932,0.13305197020357,0
"g_29748",-32.8355747924775,12.6392845379524,1.66692670823955,1.7644912142009,1.85514747803073,0.925253597068585,0.886249314440771,0.81133661465516
"g_29751",-9.07173917729294,-34.611878551429,0.335332508893536,0.816561167690051,0.473432077612402,0.0831190386902054,0.0533462398873411,0.0545100218636981
"g_29754",14.4013185430342,12.9619042544518,0.563563546053086,1.37392970863596,1.31843798198602,0,0,0
"g_29755",-47.6124776757599,-16.8743144322923,0.649952364071328,0.722794696883223,0.627939995255914,2.03606073174058,2.06197423877974,2.09160740769566
"g_29756",-19.6528526481037,-27.4751296585832,0.854608849020548,0.904565436253083,0.718951942492972,0.959391597874382,1.05528247781664,1.09740899118672
"g_29758",-38.9414080679336,29.9478303789412,1.8514519641922,2.1173302264131,2.18608916857702,0.139593239170478,0.0919618963467088,0.41017859086703
"g_29761",49.4556110477366,-13.1560002733702,1.67886680380511,0.535323114245848,0.625540447164093,0.0850582024266236,0.507326303133202,0.111680807996174
"g_29762",-14.4919585115965,-32.1372849124473,0.295577215057933,0.712686227960359,0.717378295923141,0,0,0
"g_29763",30.6006404959254,-6.46512225864437,0.997376772139429,0.73573906478125,0.786527617675056,0.0764226957975567,0,0.00524230495085872
"g_29764",18.1431504938045,8.83465777674528,0.84609162307238,1.12350664803477,1.15361171940705,0.0291430225279497,0.0230189893341859,0.123080655757366
"g_29765",18.8332383904778,-9.64661385587315,0.758212448255253,0.7009349909018,0.858568896300865,0.167105749304106,0.137591452381414,0.0555446006869368
"g_29768",29.6813510970388,-36.4542401785015,0.925839062927058,0.429084503270823,0.373780091812726,0.0565149542161174,0.0393542260356774,0
"g_29769",23.4340944530322,37.2267016138969,1.85876355517075,1.46996968043916,1.44549992894856,0.00538387949015187,0.0581343722112894,0.0674863444112947
"g_29771",9.35140629151082,-4.05744598750924,0.94693306343073,1.07775365635204,0.901653464853881,0.105097153202232,0.372230030313614,0.113971747556204
"g_29772",11.6356790897284,-30.7400819041242,0.80318327358048,0.521111658958774,0.652471844748799,0,0,0
"g_29777",23.502281065652,5.02673928858774,1.29212891081675,0.867167915829598,0.86392622910811,0.385721355323278,0.229610435056605,0.160003674366239
"g_29778",42.9787707526647,-21.6912984729529,1.14061613183071,0.314219783373607,0.419172652304343,0.0543709464212245,0.162596962454416,0.135725940820154
"g_29779",22.3800980499392,-24.1421244604269,0.917099225348029,0.548318647551855,0.664872222191073,0,0,0
"g_29784",7.80706984104591,-21.0531867292751,0.849541944952814,0.596371423769183,0.629736624066739,0.174840138203229,0.166696174618418,0.212883516343652
"g_29788",17.4936586116832,-7.83149903162751,0.807143039126497,0.777246106690433,0.959759198228584,0,0,0.106298692303318
"g_29789",5.17771814645501,-41.1271377957231,0.619213267035255,0.551724395141407,0.449622163118746,0,0,0
"g_29790",-7.38370984183179,-1.26305741578023,1.02238997175169,0.910756860511225,1.02549208030988,0.414402042157416,0.616277909588348,0.333982004028847
"g_29791",-10.6591636799814,-27.6430316203317,0.323763049712689,0.606984872917172,0.761529577638664,0.169814279046672,0.100329871190052,0.155128255302273
"g_29793",40.3320158536638,2.02083128057647,1.21077141623715,0.897911763214052,0.66916136228029,0,0.0497744935766341,0.0436824766978933
"g_29796",-29.7700248672505,40.9712863377685,2.16661197912941,1.94437261390643,1.97112477521535,0.498063832030351,0.339977046781651,0.450210143272172
"g_29797",13.2948660410753,4.74922923250342,0.256723517294381,1.3021891861307,1.24461146069007,0.0644201740093595,0,0
"g_29798",-46.8544183621325,-14.7812363311655,0.749215313464772,0.836960846085428,0.76964845389904,2.48236054749257,1.92188880437328,1.701738630121
