"tSNE1","tSNE2","Dark1","Dark2","Dark3","Blue1","Blue2","Signalp","tmhmm"
41.0870655940155,19.6716005804727,0.0585175051799937,0.0850310659618251,0.08133146260861,1.37727932543303,0.0918427497380982,1,1
24.5493986979172,36.0307284085924,0.0266721511783994,0.069280240110702,0,1.3002040294964,0.7739374713109,0,0
28.5185650999386,26.1079907596261,0.0177243197621672,0.0952314388953104,0.153040673372384,1.11780329536632,0.57310645252326,1,0
-5.33600643292206,-53.6075350885726,2.62148031860952,2.55593485123666,2.69959232177259,1.40501705619589,1.48746985470657,0,0
-0.445265225984116,50.7944414297922,0.0305572213583852,0.183887384111104,0.0146419058454892,1.70406222420847,0.903699579854055,0,0
14.9606940979641,43.9773986066836,0,0.0523194948695543,0.12803429511176,1.38435610270419,0.861954762132051,0,0
3.09991752360615,42.4030580525922,0.027037945752873,0.0622118301919306,0.0593672406080069,1.29835889996076,0.924632162034145,0,0
3.75276750342216,40.0541141740486,0.103708644513377,0.0174240285486905,0.0217076612907463,1.23056846364058,0.967090931020781,0,0
31.430962504775,15.5057523731146,0,0,0.0207585135303158,0.974000601017941,0.436402476807682,0,1
25.5881854765017,34.3413698953129,0.027794277027407,0,0.0210548537793614,1.41885872004433,0.590674234744631,0,0
26.4021620740746,17.8785462930649,0.0296450875104618,0.0486864622832615,0.0568915175292714,1.03353046622358,0.546753837172161,0,0
8.1971399444424,-3.14955646693085,0.173256216252637,0.00825557995635093,0,0.652189463079529,0.50387753326883,0,1
19.2411221133644,6.74665704708521,0.049461469544698,0,0.0212451333426279,0.832695363836822,0.514592906314066,0,0
-13.8014380989481,-6.30027524058815,0.310328734258907,0.307719118119251,0.426048092337544,0.57144736139532,0.772390000029162,0,1
13.3381293281193,44.3175084342655,0.0240260904741598,0.0880885796036186,0.110823291171453,1.372294332109,0.922417866523622,0,0
21.024166879087,-9.48506492930516,0.588123965553509,0.580211280313592,0.538728147301297,0.566075999351943,0.3156580446991,0,0
-8.03278952005745,16.6055361202442,0.029713229441101,0.108934557959396,0.222526328172374,0.706729044837405,0.86340858020116,0,0
