"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm"
"g_05518",12.5597288325901,-21.7856121041145,0,0,0,0.352941387509395,0.243067579707021,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05521",54.7730363269456,6.0790175489784,1.23205854686403,1.4976060948034,1.07730760866803,0.848315074924694,0.812712933610751,0.680729101386947,"Yellow_vs_Dark","Y","Topology=i188-207o234-251i",1,1
"g_05526",-3.06929677154134,-38.9509118610749,0.0365754035932299,0,0.0117319525026318,0.3714853234945,0.390925044065873,0.0290516386680414,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05533",61.1979073831528,-3.91063763246587,2.26682494552199,2.41746098268838,1.92475383465338,1.22731400928486,1.24871689232423,1.61989802345682,"Yellow_vs_Dark","Y","Topology=o",1,0
"g_05553",6.70227554999198,-42.2295032373982,0,0,0.0321781999268127,0.338792841939664,0.343799184662834,0.067294830225038,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05557",-20.2254024488994,32.8598740041813,0.0858914657165398,0.078344060859324,0,0,0,0,"Yellow_vs_Dark","Y","Topology=o",1,0
"g_05560",-31.2590961438894,-42.9303854418369,0.768727762334381,0.622434845466176,0.832220266442504,1.10547247615323,1.19132917693569,1.64257784741098,"Yellow_vs_Dark","N","Topology=i94-116o179-201i",0,1
"g_05561",-3.77986124043322,-27.8510405132633,0,0.0368044936553746,0,0.431131273968061,0.415817730464269,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05571",-3.31209337575352,-4.44097478428458,0,0.0424451651627078,0,0.561943741779098,0.673634479219714,0.021333212822407,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05600",1.88921877744585,-52.0346017327528,0.0514951903366211,0.0791403480582684,0,0.278592196277248,0.405814728863089,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05608",-13.9648564997378,-37.7167521125793,0.055743275911626,0.00769188778657795,0.0661771586848482,0.346124224916772,0.503237319952283,0.0972531437791287,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05609",-22.1628511908814,13.3480447485949,0.0818608831456676,0.14196278441132,0.0870193149225132,0.231794679854233,0.327898758897091,0.382368120527507,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05615",-5.23385228952607,-37.9030832410127,0.0298275865086888,0.00721033680061195,0.0283145852724736,0.375335437661201,0.410256780219442,0.0654090254908943,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05621",31.9280849489809,-40.3056503772492,0.0538326151473405,0,0.0293634830763644,0.216284953937311,0.31284648385352,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05623",-31.27963402659,31.7434205588255,0,0.0480119578966987,0.0344856733821371,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05631",4.10728661928693,19.0521927119587,0.324146794271053,0.12701857911128,0.134315473055057,1.03378427129239,1.11111791524244,0.510072659241768,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05635",46.068089649385,-18.0987116414981,0,0,0.0425629125988312,0.041718678452466,0.198143326170007,0.0593096582494481,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05636",-6.56881113417699,-46.9247131247998,0,0,0.062149730781838,0.237927095157351,0.434165717205952,0,"Yellow_vs_Dark","N","Topology=i49-66o76-98i111-133o148-170i191-213o223-245i",0,1
"g_05650",22.3740958541531,-37.902692746669,0,0,0,0.267155999615335,0.300869494198446,0.0414440078370787,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05651",30.1825071843603,-31.0983442224776,0.0101213672135112,0.00673594832955981,0.00477005622541533,0.199057113277963,0.251529937457504,0.0462086618120636,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05666",14.3817454319346,9.36104191873455,0.392214917878674,0.123712513835543,0.238621851863057,1.58735437174657,1.63591788455265,0.509592405566702,"Yellow_vs_Dark","N","Topology=o112-134i",0,1
"g_05668",-5.4436481142531,20.8429243659864,0.257385026981824,0.209559782098465,0.136332699004548,0.85793658988781,0.893426732470957,0.190222970845801,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05669",24.2191948190291,-3.12720447645398,0,0,0,0.0927672990165996,0.105704637034435,0.159602681221918,"Yellow_vs_Dark","N","Topology=i",0,1
"g_05670",-31.6461629603149,43.1156083648367,0,0.0319026726680542,0.0595054828639005,0,0,0,"Yellow_vs_Dark","Y","Topology=o",1,0
"g_05675",45.3430344353827,-9.67324181829293,0,0,0,0.0590515803605325,0.152378558161993,0.039462900200153,"Yellow_vs_Dark","N","Topology=i160-182o202-224i231-253o",0,1
"g_05677",-21.5817462535685,16.7552671906829,0.098160369209701,0.0981912009850396,0.0263759421696616,0.131443179061046,0.08929419809174,0.37191843079645,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05682",11.9997839991498,39.932579064279,0.436088031066412,0.0792489183317263,0.21666564732,0.0549755812252004,0.157331025155608,0.0584146354663649,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05695",7.59963659474803,-49.3947623841373,0,0.00845580872245083,0,0.252813239048038,0.388854876228412,0.0555682936596123,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05696",14.0041427733633,-16.9017908406106,0,0,0,0.369653828492968,0.195292045153033,0.0362459247099903,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05704",-1.80523428972906,15.6810107770184,0.0930786672371055,0.10073196208154,0.209659219260126,0.868662244691224,1.03037612215725,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05709",40.3007520788321,-12.2431622819009,0,0.0343524736597204,0,0.124251464941314,0.130740206566362,0.036359772950008,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05718",8.39391524103816,13.5112023947151,0.346996114604256,0.383413727113352,0.312652027167776,1.20270576404766,1.34502083814837,0.267484073329922,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05735",21.866173060082,-49.0021595587669,0.00821552312303997,0,0,0.204789094749064,0.430235224534673,0.0418945973639561,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05736",22.0090399575355,-45.1319024099342,0,0.0539258356324608,0,0.247634286262532,0.387557104288484,0.0368232465493877,"Yellow_vs_Dark","Y","Topology=i13-35o",1,1
"g_05737",27.3224300047702,-35.459920750909,0.0441405591224172,0,0,0.193748865378559,0.310477916832749,0.0780970529496397,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05738",-6.50442868194381,-40.4363922951734,0.0219463792669588,0.00949763730776683,0.0103572084861423,0.350642581709368,0.439272520135369,0.0512791249613909,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05748",-8.37581620050322,-0.192318593626214,0.240837933184811,0.0787550665035566,0,0.658649674353564,0.711657013070841,0.117049450448182,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05749",19.9030748161183,29.2598374505919,0.258539830857301,0.52974966926851,0.404883982442279,0.167666107442338,0.145971971837664,0.150262936088014,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05753",15.6148564262069,-25.1097085743767,0,0,0.0908651467670805,0.352119589107462,0.222749757113696,0.0701099350311544,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05758",16.2692953304587,-20.9860915200903,0.010177369901641,0,0.0211289072574978,0.324926832285782,0.228683379237678,0.0516714354950516,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05760",-13.3848126502188,-12.3184743515277,0.141616247172256,0,0.145579858394373,0.508358930230136,0.588887128186138,0.0251907209931666,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05761",-13.1501757565015,-8.46790653760413,0.23034442266419,0.0427353411948648,0.0551477423773569,0.570283920408239,0.606946010712038,0.0752830199346166,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05766",17.0794434917199,-29.1207398450582,0.0250935826918538,0.082309539337847,0.0348834245095648,0.302878755317236,0.25449055405272,0.117768294926372,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05777",-6.58798821315998,-32.2192800979233,0,0,0,0.407071908109374,0.445050631052989,0.0618330739260832,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05781",38.0665247956267,-12.0109139565251,0.0109199950937367,0,0.0147854867612944,0.137141660291647,0.142058612988107,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05790",29.1201415746347,-9.91546672738967,0,0.0284276840657861,0,0.25915554109542,0.100705787543305,0.0373364422254331,"Yellow_vs_Dark","N","Topology=i61-80o100-122i129-151o217-239i",0,1
"g_05793",40.2839206418432,32.4348991955212,0.582832814602048,0.47461831039563,0.72839209565741,0.480920731670252,0.339226185807005,0.201033967894334,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05797",-19.3238354188831,41.2327820172727,0.0457554928014635,0.0298417776614007,0.0372985813715336,0.0096310354008186,0.0122705858022976,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05799",7.63978348967683,-38.2272972446078,0,0,0.0539818350269973,0.365496970201022,0.345923749891599,0,"Yellow_vs_Dark","N","Topology=o20-40i71-87o97-114i148-170o195-217i",0,1
"g_05804",-5.90326578864692,-7.49371252881804,0,0,0.045996200051598,0.626281841480258,0.619708736501215,0.135108152022679,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05806",-3.638642593675,-19.8984683704664,0,0,0,0.485757048522251,0.449159079237089,0.0737091879186304,"Yellow_vs_Dark","N","Topology=o55-77i98-115o120-137i",0,1
"g_05811",18.8999447703123,-36.0540093357723,0,0,0,0.287225571935141,0.314427436087944,0.0329980992176883,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05818",16.3588026218819,-37.6341134613855,0,0,0,0.31137299791452,0.286683438205433,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05823",-13.6173126261621,35.7914525985201,0.246152041023018,0.078396636184172,0.0340490109330868,0,0.0485260904535707,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05824",12.1578704037573,-41.2998821651288,0,0,0,0.317376690673636,0.350387202920506,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05826",-8.14039891811573,-39.9029378592425,0.0407921541389055,0,0,0.355048073025404,0.467276820470969,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05832",14.7462353010615,-36.4481817538023,0.0524068818995606,0,0.0162571799415534,0.303078717239908,0.296640623414193,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05844",-40.3078665735213,-31.1512755143466,0.472579917336093,0.393935299020755,0.59674901714604,1.00063261010034,0.650215699491311,1.36061982256186,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05859",30.9800047993597,-6.17811372796614,0,0,0,0.190634197982885,0.0241131969669286,0.041002829634476,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05866",33.1866130903121,-18.3560850287326,0,0,0,0.193219798632768,0.184196393700758,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05873",-12.4808694050118,30.9972978638532,0,0.0973503380353842,0.0442645154939811,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05875",34.5611852079767,-21.2709008081709,0.00526161328766783,0.00943559748487813,0.0107992777881338,0.179267338548455,0.218563862092459,0.017958152831873,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05879",3.70922073090766,-47.8588194399219,0.0439902734195415,0,0.02282371673982,0.293081111437423,0.434150534478685,0.140462788578142,"Yellow_vs_Dark","Y","Topology=i5-27o",1,1
"g_05880",57.6010390625805,2.48681821040427,1.40533761613272,1.70791026579441,1.1698808658642,1.03415548787772,1.0341804571982,0.94493366000402,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05904",9.5906823468116,-24.4562118638691,0.018824862132372,0,0.0169189043311644,0.368574893088333,0.30636883371572,0.0284683598831969,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05917",-1.21181980489614,20.6785157839557,0.188623667936979,0.170076220304968,0.125713477961036,0.996447048530317,1.01197304708679,0.178048117667446,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05920",-14.7743012407852,-18.8516653979404,0.0479100695329362,0,0.0719162342512822,0.434809296126552,0.557823123426808,0.134874224965908,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05943",21.6534833320618,-42.8174388593209,0,0.0306025551919129,0,0.262174999541408,0.352296384846964,0.0381653649903595,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05956",-18.4041217907676,-14.4205342203477,0,0.0729465632149291,0,0.457161460189569,0.605469680432845,0.0376627058291358,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05957",-34.8856925888971,47.049301078453,0,0,0.0793440759496397,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05958",30.0862595080162,4.93114170937072,0,0,0,0,0,0.083282191700107,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05969",5.97155712663579,54.8079944128728,0.106909591875235,0.0838275024863492,0.38992340050057,0,0.0379740012279584,0.0665119052313976,"Yellow_vs_Dark","N","Topology=o35-57i196-218o",0,1
"g_05977",-6.03973909316053,8.95255385560358,0.0913792081311307,0.0826399829546697,0.179859307524012,0.80676282661249,0.865308631383041,0.164062138154145,"Yellow_vs_Dark","N","Topology=o",0,0
"g_05978",-6.57863053521797,-36.1839491647411,0,0,0,0.419865082117381,0.440689361603424,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06003",-10.9142848214008,-41.4447718105706,0.0704767442206116,0.043370924522026,0,0.322841131289257,0.516215980626868,0.0372559341412687,"Yellow_vs_Dark","N","Topology=i19-41o",0,1
"g_06008",17.5474106410253,-37.221055604935,0.0109758948992911,0,0.0181435458905415,0.284048612249077,0.286441873254888,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06014",-11.1491063638779,-12.4442701500227,0.120985000315483,0,0.0905292699780127,0.552705561398895,0.539837955877534,0.0489127459757973,"Yellow_vs_Dark","N","Topology=i",0,1
"g_06015",-1.95409389574245,0.495113810060196,0.097860251319728,0,0.0194295344284798,0.615850457459302,0.783280262464583,0.026303595622564,"Yellow_vs_Dark","Y","Topology=i7-25o",1,1
"g_06016",61.3554800050997,-14.3769059326177,3.09380804619849,2.93475684421596,2.99509019397768,2.70451263866222,2.57582241088685,2.38663191421965,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06020",28.4997873832555,-18.9302751648352,0.039515244472859,0.00988582231949431,0.0081217586428358,0.233610798709823,0.18102623136701,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06023",15.2943154903691,10.2560199510141,0.242911216179131,0.17006565174354,0.0495482710903466,1.69895398726017,1.68046701491816,0.808012286724905,"Yellow_vs_Dark","N","Topology=i67-89o120-142i",0,1
"g_06029",40.8792436897646,-28.158112672512,0,0,0,0.126831495784685,0.267167033302155,0.0619923725238848,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06034",3.94917597811136,-38.9933158634199,0.0544027499679692,0,0,0.338733716078226,0.360305366053774,0.048636376715427,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06054",44.5622617709346,-9.19238613734185,0,0,0,0.0736901294502384,0.128844321699154,0.037418927603858,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06063",16.1661679895437,-44.6353482142218,0.0409866274549706,0.00929236212934164,0.0143209862663858,0.267491814565916,0.341745443290033,0.0218125811998374,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06078",0.476765099354388,-6.60081221421426,0,0,0.0649376944780746,0.681721861989544,0.573416102889624,0.125902018417097,"Yellow_vs_Dark","N","Topology=o36-58i79-101o111-133i168-190o",0,1
"g_06086",12.2295068402518,6.0912469620373,0.72032819043635,0.322466978753298,0.398638140207973,1.54343502712187,1.65789118067062,0.531835020216377,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06093",61.2419361079541,-2.90323530831063,1.84805237586761,2.06808168539139,1.88432314188797,1.42044325517485,1.56827497280471,1.47233518414037,"Yellow_vs_Dark","Y","Topology=i13-32o",1,1
"g_06106",20.2844891723172,46.4549366431249,0.217538951364568,0.432006205433737,0.57671086166345,0.168470376101534,0.119932873949005,0.11829945502882,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06109",28.2977647967865,-1.40164995644388,0,0.0354145276045345,0,0.0890031025942602,0.0467417018136754,0.082542312757023,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06119",30.4407100712052,-1.09488048980338,0,0,0,0.0933306138678989,0.0395564809719883,0.0377861360717732,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06121",-9.01373585995877,36.8610971157842,0.0307320543614166,0.1210395610387,0.0808893647191619,0,0,0.0464990663340875,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06122",28.704930289863,-20.1080412463258,0.0208918088866817,0.00925410136966045,0.00337909425911255,0.214087676615722,0.194427751858923,0.016378899189201,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06135",-5.68576789071516,37.3589302689245,0.14089345759132,0.160027109288765,0,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06136",0.807399761404853,-26.3037202513058,0.0354725651139129,0,0,0.471149368259116,0.391020721763074,0.102071299401701,"Yellow_vs_Dark","N","Topology=o24-46i",0,1
"g_06139",-14.1129411976425,42.4543889539391,0.050170099600088,0.0717060455942281,0.0798741165758384,0.037239990175971,0.00617498883355812,0.00968327890093529,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06148",24.4662228963016,-31.7604077442573,0.010502636645277,0.00944324670914765,0.0316487746990358,0.248385037439728,0.273035782627365,0.0376033671953536,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06150",16.9756970367486,-36.9208083060023,0,0,0,0.287202931152597,0.269710433250261,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06151",35.0182195141483,-33.6371687210023,0,0,0.033538747874578,0.176059120074863,0.28461659466732,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06179",6.07622927597624,22.6758858770288,0.35198366222916,0,0,1.09595995429358,1.26439769958899,0.409113104654616,"Yellow_vs_Dark","Y","Topology=o",1,0
"g_06184",46.7021584424423,-28.935602303263,0,0,0,0.0390975042526093,0.333075496374725,0.0479711276440322,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06186",59.6042215536164,0.190047074954493,1.47072273552522,1.8148778510128,1.470375263766,1.20130872683772,1.20549768440465,1.21334581140979,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06192",23.621859305327,-43.5435990918263,0,0.0659805892229264,0,0.200480314905614,0.363984636394972,0.0783690802559206,"Yellow_vs_Dark","N","Topology=i44-66o",0,1
"g_06194",-6.61705751315229,-40.933255290242,0,0.0206160658234754,0,0.343678540608993,0.44423253302073,0.0692146995567989,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06200",-12.3579508163237,1.29412137943088,0,0,0.0243214421415651,0.64155828408506,0.697118400361454,0.147228816808682,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06201",0.545961668724677,-6.4896186714659,0,0,0.0929706954361655,0.671084493231103,0.568746128840824,0.177567952676954,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06213",4.02594373484358,-22.3997622370822,0.143747171494763,0,0.0196263387871643,0.438408163497168,0.30668359705352,0.0616024958859547,"Yellow_vs_Dark","N","Topology=i12-29o",0,1
"g_06215",-15.677810555341,35.4756200063492,0.217962983102889,0,0.0125862733634764,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06237",61.8569132869075,-4.46163550634728,1.91763088020163,2.1279029491899,2.06273066797263,1.76428803289518,1.53221588947281,1.73502351761028,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06240",-2.88091049470948,-18.896198980776,0,0,0,0.518053475311893,0.410351669335556,0.0705502165665346,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06249",-19.9532884847364,-13.9168670860061,0,0.0634568356791368,0.0641864703172284,0.448080237500099,0.627622465194793,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06267",-33.7472395713872,2.89541535845932,0.319121889419649,0.169349032080489,0.288390761933067,0.5457319233201,0.368949074130696,0.635855050570628,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06269",-6.92814696654842,57.0010739901683,0.0208077796237183,0.0216535391450009,0.175759621009865,0.0180660653843608,0.0195756930232928,0.0136868513080369,"Yellow_vs_Dark","N","Topology=i19-41o84-106i162-179o184-203i267-289o",0,1
"g_06271",32.0098356466439,-18.1291751094916,0,0,0.0262598548586476,0.20329566994589,0.188368740665058,0,"Yellow_vs_Dark","N","Topology=i27-45o",0,1
"g_06274",28.4365379698098,36.7987974657708,0.440693297403144,0.501143235965475,0.549953620792742,0.281810309108281,0.225493300871652,0.182404665258705,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06276",-32.4364210650694,9.68045873723347,0.200169259433261,0.225265591571505,0.34168137901588,0.379579064307568,0.483656036993317,0.581279106123344,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06285",4.27573145234113,39.1410528340395,0.153967526306531,0.217817301761532,0.135432258924777,0.132062995429617,0.0595997653516682,0.0760696249045271,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06312",32.1098155182768,-28.9990099859748,0,0,0,0.181513455838165,0.263081663982771,0.11930670799925,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06315",38.2734660510755,-27.2043545397935,0,0,0,0.159557568872532,0.22409569928942,0.0496152979125303,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06321",12.0967555174189,-23.6597760402961,0.0110224725749652,0,0.00428826294116714,0.340758913797692,0.281556706351328,0.0355181891587416,"Yellow_vs_Dark","N","Topology=i167-189o193-212i419-441o456-478i930-952o962-979i999-1021o1036-1055i1068-1090o1110-1129i",0,1
"g_06324",55.2354256859611,6.0654183750738,1.21516685358768,1.39802416678797,0.976333560802281,0.97653663506712,0.914036609500281,0.820326013837502,"Yellow_vs_Dark","Y","Topology=o",1,0
"g_06328",42.0581733051252,20.8951837114705,0.804115569345597,0.711821902043775,0.638277748973533,0.468585683799981,0.516385427178247,0.400055075644848,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06336",-19.4750880399,35.2648995809991,0.0998252667773913,0.056610650534402,0,0,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06337",-17.3734905161961,-6.30100344020513,0.0875702511069955,0.00196464069849663,0.0374715187964225,0.492691538817319,0.652326615192013,0.197475739969423,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06339",29.1288805715841,-18.1740013789891,0.0205837601349949,0,0,0.226933037209017,0.166102270983487,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06352",54.9067097709457,21.9001617917939,0.944372554669445,0.995618305039288,1.45296926558887,0.971030978683145,0.91543017671944,0.625079495505463,"Yellow_vs_Dark","N","Topology=i5-27o42-59i64-81o91-110i",0,1
"g_06353",0.214843661005002,21.3115721147157,0.33728391069792,0.130204104195107,0,0.935652443029834,1.05782134974644,0.269933025967809,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06374",-8.1351971435716,-23.2927092452751,0.152669255405292,0,0.0510818714652227,0.509057554035824,0.481448505054546,0.0860781598976829,"Yellow_vs_Dark","N","Topology=o37-59i80-102o112-131i138-160o",0,1
"g_06376",-1.68912222732016,-29.8288922798869,0.083356038625118,0.0403697048169488,0,0.470702666683424,0.39267796345015,0.0766415357757967,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06392",-10.6467966090198,-1.63248768251598,0.16484963051259,0,0.0339964052216183,0.557601268804832,0.752993028829125,0.0980626630592895,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06397",3.73402177571569,50.4393049526531,0.170774349719357,0.135241768076088,0.248762865944529,0.0587098934404228,0.0173873120455084,0.0675409941357394,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06398",30.838413824759,-5.71163063389808,0,0,0,0.162113450072732,0,0.0471985183250942,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06421",40.9447680073544,31.6020536082604,0.66654250252512,0.537814815048594,0.781657090946112,0.492927790548714,0.409910140602743,0.284031902275092,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06435",13.8887272597855,48.2050519056081,0.170059193051611,0.337835486834109,0.476250345455239,0.0629428063337897,0.0159608957208561,0.181548052876847,"Yellow_vs_Dark","N","Topology=o10-29i41-63o68-90i126-148o",0,1
"g_06437",11.1476377802623,50.3544416879428,0.292200673119026,0.113242905495413,0.449620158155098,0.0850874793423574,0,0.0260034535770654,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06438",46.0422511102342,-28.1651543520916,0,0,0,0.0619475639311849,0.285645959040109,0.0422284894823236,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06440",7.62757475431166,-38.2110037074129,0,0.0145012176838855,0.0440687580812399,0.369891087013413,0.350363943976999,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06452",37.7016298437579,-8.64064499706965,0,0,0.0294247699025908,0.146734073855082,0.0838328733655238,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06467",3.63481868330714,-19.8215110538987,0.0797197990590455,0,0.0366197144075056,0.55025600021814,0.278107164190933,0.163314067070321,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06472",32.7387148364107,-15.0665345531143,0,0,0,0.208802938778601,0.134169454743139,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06482",11.6158180645039,-34.1466407214471,0.0210519575767177,0,0.0127883111159079,0.306938371094573,0.301980060637505,0.0682226081861491,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06502",-16.0370114856793,-19.3265344171139,0,0,0,0.477830457288951,0.546237069299962,0.132552643395069,"Yellow_vs_Dark","N","Topology=o5-27i34-51o66-85i92-114o",0,1
"g_06504",19.0887340311848,29.6855635323769,0.359951721157267,0.656456131714379,0.152316480860571,0.0919689246241426,0.23963827186213,0.155189628215489,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06505",13.7926124976288,-25.4564939623365,0,0,0.0663490374147509,0.347834089835128,0.261486026914044,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06523",-16.7492577315447,-28.4333293112881,0.0542348929135958,0,0,0.383707496807021,0.53745552027249,0.0294848307182743,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06534",14.7647170405407,1.20809160222567,0.664545047508699,0.54135692312306,0.535418566198265,1.71988769758304,1.87692089757605,0.797817229889854,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06537",-6.39175420093528,-31.6715363123332,0,0.0203252280786993,0,0.434649528429909,0.420541568191111,0.0835513498104342,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06543",10.8994287558005,-33.2045729707692,0.0297436464942499,0.00298073368158245,0.0177022220704776,0.339856527588975,0.305137179357808,0.0587815903395737,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06545",33.7359905562866,-0.278898197804182,0,0,0,0.077573192642454,0,0,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06554",-11.1245588977248,4.03921848544687,0.019823883835881,0.0274743730548397,0.0619859715793995,0.715606200244876,0.701868002202911,0.201081531613873,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06558",-16.1256619338492,-19.2049289267478,0,0,0.0114016829661139,0.48344693084934,0.550154700252777,0.0980491487761889,"Yellow_vs_Dark","N","Topology=i54-73o88-110i",0,1
"g_06570",-13.3979989671526,-8.84466641550866,0.192840822279644,0.0392824227097351,0.0610734370293348,0.524970516880765,0.583043511454459,0.104498719657555,"Yellow_vs_Dark","N","Topology=i31-50o",0,1
"g_06575",-7.10619495593568,-27.0686224390525,0.0760517633317616,0.0145583383734104,0.0165403023415783,0.446390668942676,0.447893692166357,0.02378152369495,"Yellow_vs_Dark","N","Topology=o",0,0
"g_06583",38.0300766925805,-23.6918839094812,0.0594986664690179,0,0,0.176504221471473,0.193255423780143,0.109884503672051,"Yellow_vs_Dark","N","Topology=o",0,0
