,0
0,1.372060775756836
1,1.3451602458953857
2,1.317742109298706
3,1.2892802953720093
4,1.2617323398590088
5,1.2344226837158203
6,1.2103636264801025
7,1.188549518585205
8,1.167558193206787
9,1.151132583618164
10,1.132021427154541
11,1.117779016494751
12,1.1037046909332275
13,1.090614676475525
14,1.0761747360229492
15,1.0669784545898438
16,1.0569498538970947
17,1.0480799674987793
18,1.0373775959014893
19,1.0311970710754395
20,1.0180633068084717
21,1.0096697807312012
22,1.0005388259887695
23,0.9911853075027466
24,0.9802213311195374
25,0.9720267057418823
26,0.9535952210426331
27,0.9478175640106201
28,0.932868480682373
29,0.9233474135398865
30,0.9159687757492065
31,0.9162904024124146
32,0.9018738865852356
33,0.8974461555480957
34,0.8842315077781677
35,0.880024790763855
36,0.8791588544845581
37,0.8632822632789612
38,0.8649388551712036
39,0.8534388542175293
40,0.8502023220062256
41,0.8394683003425598
42,0.8385419249534607
43,0.8305501937866211
44,0.8341847658157349
45,0.8260470628738403
46,0.8195687532424927
47,0.8195536732673645
48,0.8098008632659912
49,0.8055100440979004
50,0.805115818977356
51,0.8019396066665649
52,0.8058136701583862
53,0.8029090166091919
54,0.7964763641357422
55,0.7919166088104248
56,0.7905548810958862
57,0.7901461124420166
58,0.7880950570106506
59,0.783033013343811
60,0.7794697284698486
61,0.7802475690841675
62,0.7766710519790649
63,0.7775475978851318
64,0.7736029624938965
65,0.7725963592529297
66,0.7658973336219788
67,0.7710264921188354
68,0.7674374580383301
69,0.7710037231445312
70,0.767812967300415
71,0.7604016065597534
72,0.7616382241249084
73,0.7562798261642456
74,0.7654274702072144
75,0.756261944770813
76,0.7558131814002991
77,0.7562093138694763
78,0.7502584457397461
79,0.7413349151611328
80,0.7465131282806396
81,0.74906325340271
82,0.7395608425140381
83,0.7418947219848633
84,0.7450278997421265
85,0.7400708794593811
86,0.7380765080451965
87,0.7386903166770935
88,0.738011360168457
89,0.7333648800849915
90,0.731115460395813
91,0.73273766040802
92,0.7296188473701477
93,0.7396748065948486
94,0.7248694896697998
95,0.7303123474121094
96,0.7187396287918091
97,0.7258538603782654
98,0.7250049114227295
99,0.7165102958679199
100,0.7107445597648621
101,0.7201082706451416
102,0.7133648991584778
103,0.7170437574386597
104,0.708223819732666
105,0.7129710912704468
106,0.7085884809494019
107,0.7013891935348511
108,0.6998288035392761
109,0.6944428086280823
110,0.7037831544876099
111,0.7000089883804321
112,0.6946728229522705
113,0.6966969966888428
114,0.6912679672241211
115,0.6911728382110596
116,0.6882385015487671
117,0.692119300365448
118,0.6885894536972046
119,0.6808732748031616
120,0.6832630634307861
121,0.6825385093688965
122,0.6772797107696533
123,0.6677325367927551
124,0.6793664693832397
125,0.6697579622268677
126,0.6695506572723389
127,0.668904185295105
128,0.6644394397735596
129,0.6635407209396362
130,0.6532890796661377
131,0.6595285534858704
132,0.6595772504806519
133,0.6540826559066772
134,0.6590499877929688
135,0.6571991443634033
136,0.6469806432723999
137,0.6471161842346191
138,0.6552785634994507
139,0.6491668224334717
140,0.6514766216278076
141,0.648788332939148
142,0.6482213735580444
143,0.6328598260879517
144,0.638251781463623
145,0.6424366235733032
146,0.6334365606307983
147,0.6309171319007874
148,0.6297558546066284
149,0.6306291818618774
150,0.6297109127044678
151,0.6268494725227356
152,0.6334125995635986
153,0.6284134387969971
154,0.6243342757225037
155,0.6232199668884277
156,0.6169800758361816
157,0.6236563920974731
158,0.6321516633033752
159,0.617599368095398
160,0.6162029504776001
161,0.6166203022003174
162,0.6206669807434082
163,0.6202448606491089
164,0.6168221235275269
165,0.6173536777496338
166,0.6097580194473267
167,0.6149223446846008
168,0.608433723449707
169,0.604958176612854
170,0.6135693788528442
171,0.6101735830307007
172,0.6027106046676636
173,0.6141873002052307
174,0.6053580045700073
175,0.6057883501052856
176,0.600222110748291
177,0.5968068838119507
178,0.6045354604721069
179,0.6001381874084473
180,0.6011273860931396
181,0.6042527556419373
182,0.6043673157691956
183,0.5965623259544373
184,0.5930467844009399
185,0.6055392026901245
186,0.595420241355896
187,0.5949357748031616
188,0.5992439985275269
189,0.5942068696022034
190,0.5946541428565979
191,0.6026832461357117
192,0.5815427899360657
193,0.595079779624939
194,0.5918499827384949
195,0.5979825258255005
196,0.5908551216125488
197,0.5881377458572388
198,0.5984746217727661
199,0.5822038650512695
