"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anammox1_3","Anammox1_2","Anammox1_1","id","degs"
-37.4074333481092,8.6022635788212,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514,-0.676758413971514,"Aerobic_2_k97_100119_3","Anammox1_vs_Nitritation"
-8.50556015020748,-4.33132173029965,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637,-0.683125296195637,"Aerobic_2_k97_10013_1","Anammox1_vs_Nitritation"
-5.84468146162571,27.1432708437703,-0.711002148994013,-0.677672454990057,-0.623674119886606,-0.641775666214382,-0.498326823989491,-0.711002148994013,"Aerobic_2_k97_1001555_1","Anammox1_vs_Nitritation"
-7.28399193509171,26.420915112292,-0.703547596033948,-0.703547596033948,-0.703547596033948,-0.667413603873569,-0.574036322568352,-0.652397574039616,"Aerobic_2_k97_100250_1","Anammox1_vs_Nitritation"
-23.6931360725898,-17.4200402572773,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986,-0.681640906391986,"Aerobic_2_k97_1002857_2","Anammox1_vs_Nitritation"
-10.3100109849709,-31.816137153942,-0.761248868153567,-0.751801914576787,-0.752998128966974,1.37749717271511,1.4791800639571,1.79410133801253,"Aerobic_2_k97_1003161_2","Anammox1_vs_Nitritation"
7.77568694541752,10.752319681261,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552,-0.684933692866552,"Aerobic_2_k97_1003183_6","Anammox1_vs_Nitritation"
6.07370557080889,-2.30333542249462,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697,-0.684138508091697,"Aerobic_2_k97_1003205_1","Anammox1_vs_Nitritation"
-14.3440926108532,19.1443262271756,-0.693003697821956,-0.693003697821956,-0.693003697821956,-0.678235948471777,-0.68695449860922,-0.648406978635512,"Aerobic_2_k97_1003295_2","Anammox1_vs_Nitritation"
-12.3303968277527,-37.2843828534374,-0.695309297788963,-0.695309297788963,-0.695309297788963,1.57560302439182,1.88778317825199,1.63625329389117,"Aerobic_2_k97_1004070_1","Anammox1_vs_Nitritation"
-12.4840988517095,22.2810433733918,-0.696868250207862,-0.696868250207862,-0.696868250207862,-0.683166988440085,-0.661791111860945,-0.63221815200897,"Aerobic_2_k97_1004121_2","Anammox1_vs_Nitritation"
-13.2325201711625,22.1728982513574,-0.701823363044646,-0.701823363044646,-0.701823363044646,-0.67211327313145,-0.671398575688303,-0.635233794661047,"Aerobic_2_k97_1004121_3","Anammox1_vs_Nitritation"
-9.15882465167439,20.4509423967202,-0.693118159491326,-0.693118159491326,-0.693118159491326,-0.693118159491326,-0.649651085739414,-0.658783823705793,"Aerobic_2_k97_1004133_1","Anammox1_vs_Nitritation"
9.1902031645333,12.1998478477287,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086,-0.685053845658086,"Aerobic_2_k97_1004161_1","Anammox1_vs_Nitritation"
-13.4255762960655,17.9219584305545,-0.694201181158371,-0.694201181158371,-0.694201181158371,-0.676472043160905,-0.685123368641113,-0.66073884653368,"Aerobic_2_k97_1004235_2","Anammox1_vs_Nitritation"
-10.5774096350607,-34.9726382691456,-0.702965695209569,-0.710005615431617,-0.705660913653147,1.5114533401302,1.61250625459157,1.59848674606257,"Aerobic_2_k97_1004337_4","Anammox1_vs_Nitritation"
-36.5389086804465,-10.0885294059542,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172,-0.680111463030172,"Aerobic_2_k97_1004702_6","Anammox1_vs_Nitritation"
-7.71067443753774,8.96020129118062,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.68079662688942,-0.663500253469647,"Aerobic_2_k97_1005108_2","Anammox1_vs_Nitritation"
-32.9574898261726,-3.33701736257066,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325,-0.679204927062325,"Aerobic_2_k97_1005862_1","Anammox1_vs_Nitritation"
-41.0038508498784,15.6954871632604,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941,-0.674884114304941,"Aerobic_2_k97_1005862_2","Anammox1_vs_Nitritation"
-38.8154925775207,20.2320916475053,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101,-0.673311409393101,"Aerobic_2_k97_1006149_2","Anammox1_vs_Nitritation"
11.8944843201623,17.3753100018561,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164,-0.685446226205164,"Aerobic_2_k97_1006545_4","Anammox1_vs_Nitritation"
7.38532530927158,1.74991610228385,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078,-0.684375683147078,"Aerobic_2_k97_1006622_1","Anammox1_vs_Nitritation"
-7.56958525612701,-4.34675485482162,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726,-0.683183457717726,"Aerobic_2_k97_1006783_2","Anammox1_vs_Nitritation"
7.62137280283031,10.5753758755163,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714,-0.684920123631714,"Aerobic_2_k97_1006872_12","Anammox1_vs_Nitritation"
8.00453379381702,24.7180023968688,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328,-0.686146207359328,"Aerobic_2_k97_1006909_3","Anammox1_vs_Nitritation"
-38.4950173756733,20.6015152511143,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,-0.673147518182241,"Aerobic_2_k97_1006909_4","Anammox1_vs_Nitritation"
11.6066365296591,15.8612770253865,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,-0.68534601072527,"Aerobic_2_k97_1007525_1","Anammox1_vs_Nitritation"
-7.26976906012423,-26.2945585644254,-0.695686001493651,-0.695686001493651,-0.695686001493651,1.51378466585956,1.52792434624381,1.04788888796769,"Aerobic_2_k97_1007643_1","Anammox1_vs_Nitritation"
-29.4603084689859,-17.6639003161237,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,-0.681193614158282,"Aerobic_2_k97_1007655_1","Anammox1_vs_Nitritation"
11.8744085059794,18.3749680949544,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,-0.685511708795291,"Aerobic_2_k97_1007655_2","Anammox1_vs_Nitritation"
5.51822022428321,27.0994083435886,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,-0.686714281775818,"Aerobic_2_k97_1007671_2","Anammox1_vs_Nitritation"
-8.01990756965157,26.8427649986361,-0.72978136622254,-0.72978136622254,-0.72978136622254,-0.693412035836879,-0.562182374644372,-0.609653996560626,"Aerobic_2_k97_1008855_3","Anammox1_vs_Nitritation"
-6.89916227298107,27.3515600524377,-0.712251952750294,-0.712251952750294,-0.712251952750294,-0.66649196229385,-0.524808834061654,-0.669067785938915,"Aerobic_2_k97_1008855_6","Anammox1_vs_Nitritation"
-19.5863774439235,-14.1368447494907,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,-0.682032227768487,"Aerobic_2_k97_1009270_1","Anammox1_vs_Nitritation"
1.50815301234463,-5.26634702165152,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,-0.683784834250502,"Aerobic_2_k97_1009590_4","Anammox1_vs_Nitritation"
