"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1"
-6.76916643132758,15.4477245571331,-0.640364728997765,-0.668201034550099,-0.636272066431346,-0.645014627792203,-0.676475917216347,-0.619054892956925
-9.1410531320183,15.6509812273818,-0.654257361848566,-0.609087966932372,-0.671095394679231,-0.622153655757398,-0.652584587707329,-0.719164457775568
-6.79276742345848,20.1175981177237,-0.677015757658276,-0.676060217645747,-0.6560643425184,-0.655729459829181,-0.692956629863905,-0.652603778930591
-25.8872478649985,-9.54750202319487,1.92386492586759,1.25161258126108,1.36861070256199,1.08301616901265,1.34518451329384,1.16520846504615
-24.877012417068,-9.58769531243788,1.56423119413321,1.36726409800921,1.2796289436371,1.40196951179465,1.3902522168237,1.22633037592356
-6.49747857405733,17.254629503812,-0.641408245636927,-0.666140476714221,-0.646850357305253,-0.64195672800514,-0.644217449871938,-0.691495708292839
-5.23937499780301,19.78133688294,-0.70816524905861,-0.674105830441235,-0.650553483362774,-0.551730718288523,-0.655772390301427,-0.654808249911965
19.0867484508319,-8.33532599224942,-0.324956039160415,-0.00411587564873557,-0.692306868386581,-0.434519038299012,-0.490691130343265,-0.541288250301693
-25.4754794483892,-9.05053614028572,1.49178063541683,1.73607757522336,1.10957277279045,1.53644275649459,1.10341954204352,1.18250253089845
-24.9822801817621,-9.00263030207451,1.46641801212801,1.44448376304253,1.21888986130007,1.26570130380638,1.73538017147239,1.04515992630055
-24.3450494918344,-10.3891578234489,1.20073295663129,1.38956415337028,1.51142770362867,1.43149444787249,1.24130079739573,1.45308824388878
11.0040941045825,-5.50046153705276,-0.467884068086016,-0.518631958392909,-0.394258741264241,-0.411368872537621,-0.538863038786457,-0.441526898983049
-6.77779287371415,20.2043822768434,-0.698285016590287,-0.65284366767643,-0.658597649173074,-0.658237394718022,-0.698285016590287,-0.654874901996383
-8.27320632172382,18.2074136715874,-0.638093466388082,-0.633825537201017,-0.623608050223327,-0.702642513144236,-0.666689770505283,-0.658827336946191
-24.6553464060783,-8.43160864743212,1.85330998708336,1.02904002335585,1.1092632951142,1.56495305127046,1.51985664960465,1.0236332200935
-24.2090060828809,-9.88858880847296,1.37227624302978,1.23021402867375,1.42797458814022,1.5759349650446,1.36220366083225,1.25861476061351
-8.48108095182936,19.9108766625708,-0.56074343681662,-0.68321408528632,-0.52589113379148,-0.686333119869062,-0.667107722139868,-0.63418308796714
-19.8417968776572,-9.21607415430412,0.670464940139439,0.530373210830574,0.989910723094555,2.05678731326084,1.5707713771426,1.90338013395612
-4.71173484651902,17.2590069286677,-0.657860311005514,-0.687249006328746,-0.619165793733213,-0.682079562895007,-0.632086061624281,-0.649620037300765
-8.79919187999228,19.0911382222604,-0.613447134293122,-0.622517322873695,-0.581473706360174,-0.686135985074446,-0.627843025746955,-0.69825659962894
-8.59984152529024,19.2115428891698,-0.608214133519711,-0.669073084197558,-0.604027972195848,-0.673838528085531,-0.612086636375058,-0.670867712061511
-3.92560846499485,16.0978383135548,-0.653512134513985,-0.677151280895579,-0.658906207163547,-0.624374753836146,-0.59350954529772,-0.686026326589247
-9.81960318136773,16.9442306533701,-0.611351797612379,-0.644207824038445,-0.684896717530184,-0.651020913477662,-0.686176868847624,-0.701607091750897
-4.89831127232971,17.3991809347016,-0.668682325992736,-0.645452577559564,-0.607811669776771,-0.637379020447984,-0.624789451421376,-0.663233000556611
-9.18444811754399,13.0196633509285,-0.658369451348399,-0.595026646181974,-0.662570402424069,-0.63567700510768,-0.690756491866345,-0.629022627072751
-5.82565296792059,16.7706419598996,-0.649522943912186,-0.660805485116041,-0.641077388145541,-0.67376149444806,-0.628339003172431,-0.670401925651474
-9.29952986161757,15.2292690444224,-0.671098737424436,-0.590519147428218,-0.652119753239105,-0.628692485883169,-0.6573152686859,-0.695212117346858
-6.64384136867291,18.8130041622272,-0.659918297167389,-0.68734936379381,-0.59762297261161,-0.675920280141811,-0.678163381287455,-0.659385392949683
-21.2864905315182,-7.670961929585,0.816006806688028,0.887333064702333,1.38840285336785,1.55147320405634,1.97850140990473,1.39098382500827
-26.2238403552992,-9.45692739192271,1.59098176749935,1.3193944660423,1.6000012678628,1.60577660081899,1.26018498239943,0.72605173269484
-10.8363699284451,13.7979379396852,-0.626198900589293,-0.534150732473653,-0.620518140623128,-0.697193994424663,-0.656735790558239,-0.649269315375935
-7.12744663207038,18.0354626972233,-0.628976787323606,-0.672282309685678,-0.63456055697137,-0.647974446443243,-0.672024605572454,-0.673707112475432
-6.40523681332581,18.6243724139959,-0.653005951619642,-0.657447223193809,-0.60088265587318,-0.635594069398076,-0.681517222185334,-0.675481517079921
1.97347110471695,-0.0524785911199415,-0.53998491413863,-0.618210126179348,-0.518649211415685,-0.640574551641079,-0.493225595657431,-0.514135700583298
17.3077983707111,-7.24304294786734,-0.359261326501947,-0.321978990359168,-0.340695611574955,-0.443458311496795,-0.481521294935754,-0.399188623974774
-25.3807250651585,-10.6555450252125,1.212429503659,1.64263979136679,1.62470138714888,1.21267536910817,1.25422881273454,1.24666880559377
5.90677591458409,2.49541036637374,-0.469250676140817,-0.548822435634286,-0.626797771729791,-0.676938472950643,-0.652868530310344,-0.502690081114086
-5.45329090983441,12.3298654917066,-0.609615918513008,-0.674068980251169,-0.681044900006674,-0.632055846058927,-0.618086705943176,-0.608114058307795
4.37534321088678,1.01412471368081,-0.490047474184163,-0.562505936488253,-0.5601086476001,-0.540344616647354,-0.564318242450932,-0.581600515152473
-2.34078570315561,16.0771571581617,-0.631119228776134,-0.684557123653754,-0.647969332809019,-0.688741475838714,-0.530276011175282,-0.6412305786613
-4.57483408540967,17.6085304824919,-0.671998941883456,-0.651745758718878,-0.606490663399976,-0.64796220520325,-0.611459028667786,-0.696543420950809
-24.6932877242301,-8.90264400581308,1.6818337549109,1.29579360481238,1.02354973016103,1.36612347206211,1.61110058630845,1.19155874120469
-2.53684450324147,18.020385099433,-0.704324509233079,-0.552999825065846,-0.66027007782179,-0.659870182195735,-0.582286003690955,-0.704324509233079
-6.48210228488244,18.5722216413452,-0.638426605203209,-0.669841557299853,-0.599187629109781,-0.625583172758455,-0.675714250270262,-0.682106635500739
8.4944321856439,-6.98863082329919,-0.405588651493535,-0.594335753843531,-0.458404321615364,-0.500994591637002,-0.432575274246938,-0.519171508316861
-4.60318338423554,12.1605638206373,-0.6552447374333,-0.674230968550725,-0.61926249989546,-0.596471058935358,-0.648900745346238,-0.560321753134077
1.39779595214994,1.33362768323974,-0.613895336551057,-0.612670908710293,-0.539774494127584,-0.596159672290196,-0.564478471103174,-0.572272242048866
-25.0758256858086,-9.43942977061098,1.61378045189745,1.48934697858259,1.15996536432749,1.26511110128585,1.41672161217524,1.2668110258648
-6.86764948009268,20.8638470184133,-0.699826106252229,-0.693521058492508,-0.663760780930597,-0.694937716157541,-0.671767639794952,-0.665550489946087
-9.60554296566609,17.5907976104201,-0.58379408399671,-0.650556091170615,-0.675136583894917,-0.625404128309217,-0.633088717330184,-0.671312724035896
-8.53123025377122,17.4792188434138,-0.638856531311052,-0.616908000131078,-0.626100476329135,-0.669124614889791,-0.678568545217108,-0.643033058749993
-8.35701803585895,19.7635100110858,-0.594938819543922,-0.668143220693328,-0.560114711176606,-0.683004003667677,-0.702273210962839,-0.660769194397172
-25.5167760579262,-9.55739945392411,1.62085712751289,1.58815489242531,1.22331531033139,1.04552643964143,1.45986919601699,1.24498391895062
-6.11495680005272,13.0332419382225,-0.659688581387885,-0.672651646709347,-0.635121299002356,-0.693381344614298,-0.628336084212577,-0.618884641216502
-6.7185458393109,19.2733032662585,-0.626344394364336,-0.674356293937909,-0.58150137558161,-0.580108608040601,-0.690965787512547,-0.590257452978634
-6.10084100109099,13.3335307461672,-0.648163178981152,-0.693580587685846,-0.653001718823634,-0.669841510777675,-0.641710999298342,-0.628497635205408
-21.5349692393296,-8.03973416742632,0.896835983039762,1.29805025214749,1.0626496673554,1.51189917067892,1.68500508151506,1.66283304749928
-23.5490099259665,-10.0880591687394,0.971818551633805,1.63493136556731,1.12634842260881,1.45586861686456,1.43151119167894,1.54261461395409
-3.84648555702811,12.6633479609138,-0.66125255357152,-0.636454538058998,-0.684225828497444,-0.534413021456778,-0.601572931084824,-0.579485154148878
-20.2201522881739,-9.6871785670331,0.8365789795562,0.773487622754772,0.975594579056162,2.13405320463631,1.40450721461581,1.74863285360691
-6.17840576414919,16.8399373179424,-0.629065689494078,-0.669961660380743,-0.644948897461436,-0.635158311231286,-0.62168818676098,-0.667338813421783
17.5188157280109,-2.1604534239698,-0.213419136854673,-0.293127112473077,-0.553904391841987,-0.790026474419202,-0.507166484515085,-0.233652326659681
-3.07691064638898,16.5380034680475,-0.677267193115621,-0.674673885797292,-0.640430587069686,-0.690220217413797,-0.572603502460331,-0.643868737691966
-6.11156144864981,17.8537924084657,-0.657508465145822,-0.68437236322209,-0.651519726141172,-0.591400657557074,-0.651908347585747,-0.644984554367788
-10.7275059157218,14.4406053272121,-0.65852181372579,-0.572660940859356,-0.662387022611677,-0.674103089087287,-0.621592206877585,-0.710563219116886
-4.94379476412048,14.1507389936334,-0.670390115832116,-0.612201414457361,-0.674249241995945,-0.609096614904691,-0.618713458541535,-0.643431196312544
-6.35987403545858,18.4194906149393,-0.66416407720229,-0.684765331247993,-0.630802442379792,-0.63005631309437,-0.671254520114978,-0.668045919258159
-10.628494080462,13.3292615664872,-0.65903101436172,-0.499980108734208,-0.680295806111673,-0.640567590134497,-0.680295806111673,-0.658763860875717
-24.2919618986323,-10.0283634045315,1.30912400647177,1.24260566406221,1.4638794731047,1.26715540238727,1.5243186634838,1.42310568272382
-4.42371502425466,13.4504368985813,-0.668392984356067,-0.65609008882933,-0.657320662139747,-0.579015595745597,-0.648411984722402,-0.633982486501943
-6.61005698202585,17.924757971066,-0.646839787375333,-0.679634404221731,-0.626186054573259,-0.684023433008689,-0.645041647673082,-0.674222468740476
-25.0356772657773,-9.33575008719317,1.68106377398809,1.48017881574503,1.08009845021568,1.38857260463625,1.17659016386416,1.383275977756
-6.65688043045411,15.9858294730785,-0.65935326882064,-0.656367124581908,-0.647681029406826,-0.662634621699641,-0.652391576227328,-0.658727413581716
-6.2988473628868,18.7570000694704,-0.666331020604144,-0.679457975156958,-0.586810608517098,-0.627480468310881,-0.67282757718554,-0.650666444214889
-10.5088686246315,17.3739483141918,-0.585917097437112,-0.633112392730348,-0.674769585999483,-0.680435747341758,-0.661716511094212,-0.656992739072991
-25.9063887546734,-10.0521995413,1.69938967281006,1.45973356765584,1.56684219481628,1.13108112230065,1.24332508042217,1.06670219155325
-2.82291408241046,16.3690225515087,-0.651390733804223,-0.660910831549289,-0.632855958685537,-0.678910634489503,-0.553436538336496,-0.663284107640932
-10.620915234626,15.9651729945977,-0.590824259380918,-0.583188946178502,-0.666612631823822,-0.621524379867242,-0.677369900414293,-0.685956734208617
-7.55886178819859,19.4989726108384,-0.586140786777413,-0.661607669294375,-0.63892437413126,-0.5505153536338,-0.698009255077017,-0.679686227593828
-23.5815961486028,-8.41086142954335,1.34116944016875,0.945070016400775,1.39192661712946,1.41071772750896,1.91685573314136,1.10580148698168
-8.44661983613724,19.8271491404979,-0.576481183883613,-0.676650764039329,-0.544275257471045,-0.647560535312368,-0.654243569955277,-0.697826461622628
-7.07745276483602,17.9559861882476,-0.62146060610855,-0.684259288662651,-0.642134256932797,-0.65648719477092,-0.646655590966299,-0.701153208176935
-2.95249328580706,16.5939297982378,-0.662259603690393,-0.70725914284864,-0.64477312937811,-0.665223663984984,-0.572627969656608,-0.70725914284864
-23.2004381486245,-9.32389406709516,1.45907607524688,1.07372664067334,1.15524219492403,1.55166995202386,1.54902998073054,1.40682812356654
-25.1170288195393,-9.95836877265425,1.52733739069648,1.47073264096744,1.3737370604519,1.41472844244536,1.18513157210867,1.25350912879045
-7.43810275371387,17.9921059161774,-0.618040196083149,-0.681844064180275,-0.642309139469732,-0.659158153764295,-0.671607440664723,-0.645282991803539
12.3006997788338,-9.87189268749151,-0.39482089879886,-0.513786477191294,-0.458255669639457,-0.409228074940966,-0.54896481442622,-0.466901062713733
15.3517136457062,-6.19221239533879,-0.395119725211085,-0.391374635083091,-0.368790351252317,-0.444567879307756,-0.427805296380259,-0.431326656388594
-0.396285987895344,0.842825296786902,-0.662547341009922,-0.415892424012573,-0.629832541377741,-0.700969507716619,-0.47106398104576,-0.506445149973973
6.31304636203632,-0.182372029195606,-0.557867089205291,-0.50176324223523,-0.457028162410044,-0.541650501128323,-0.540468470513711,-0.579897196934905
7.09866202691679,-0.109089114802783,-0.494097893892709,-0.453148258140701,-0.448436068193206,-0.60606590831292,-0.534444352933452,-0.580531732571777
4.31185267718231,0.677056573470931,-0.506549855267648,-0.559016144283204,-0.547523758428349,-0.550442759330787,-0.559813877023966,-0.565673598880924
-8.51053839675265,16.5336435879867,-0.622777183408245,-0.632168021591504,-0.664926370424781,-0.642307016199403,-0.636542713840926,-0.688787101344764
-9.75768830454172,19.2586854954835,-0.583755343814557,-0.633935911286028,-0.629203542246526,-0.662985309715162,-0.58151244298532,-0.71360585718126
1.99536946208096,-2.31032104933653,-0.564835959674174,-0.527403722855422,-0.421386319766627,-0.560273153510954,-0.450722460324835,-0.583872371625324
5.25663058852015,-7.51970707832722,-0.498629706743493,-0.566403274511647,-0.537046503343895,-0.469354139909142,-0.518872954826399,-0.430975670334504
3.47518227689032,-2.34908052726521,-0.522089927829618,-0.564813797868221,-0.545194202898033,-0.528251600608847,-0.418751978122089,-0.61003523630688
-7.04337777885748,11.8349311312361,-0.711056741456795,-0.646171498269502,-0.682722145830411,-0.672934344841687,-0.641286250798824,-0.597417823441537
-7.17072643403902,13.1058166106939,-0.645200159314537,-0.64164662164191,-0.677042744583543,-0.676793666921696,-0.653807347219865,-0.614441911253265
-5.4552317589198,16.449189223957,-0.647557263082064,-0.65213249325865,-0.637157681404648,-0.652768596223362,-0.617714827351109,-0.659915130552304
-8.57214278095469,12.5255935057952,-0.674919677552295,-0.600126526388497,-0.688778184922242,-0.656732169163338,-0.671813800945116,-0.605496186154972
-6.70945246297495,12.188229648788,-0.656635400395847,-0.665595643665399,-0.682834044027264,-0.693546819565346,-0.645041638319515,-0.584289138830829
-6.6064628314651,17.4620530760413,-0.639328901084205,-0.664744619217889,-0.636852326570344,-0.613563780198465,-0.660135517776725,-0.647987357710975
-8.51781000969684,16.465847397468,-0.626031849912564,-0.625606102246955,-0.643621518998032,-0.632779051002566,-0.650121298394627,-0.673875966084413
-5.55131264523372,17.6883435970936,-0.672831880346832,-0.649833421549932,-0.630614270617556,-0.648086233167032,-0.645166567325533,-0.701949016380294
-24.5184672087923,-10.9466641514241,0.929740191290314,1.66051493286914,1.51505733198898,1.57886593914418,1.37633382494843,1.08065618060609
4.62990577911134,-0.1342072155103,-0.510302736675226,-0.538850504788472,-0.52273996946427,-0.575741713260767,-0.534615647333935,-0.552431854545054
-20.4930557754353,-8.26852807386868,0.95577484496446,0.827884778004579,0.745356872669221,1.5042917128608,1.8641470646791,1.98298292239607
8.14067834417986,-8.6793530083534,-0.474835949296109,-0.508197407577195,-0.498924107576164,-0.409181623062411,-0.465814809170851,-0.501331586765034
1.14076513172696,-3.83910502545771,-0.625753077527601,-0.518611043215416,-0.532493277501874,-0.50367523480996,-0.474284924209511,-0.521326285106423
3.13224981050658,-1.26371465908248,-0.55710865275783,-0.562297769490167,-0.549287472084749,-0.477956948697513,-0.505085958713065,-0.591528239730946
7.01894905717913,-9.66773450585015,-0.530788450665357,-0.617928232293647,-0.396389111502446,-0.359634862704608,-0.50995583402326,-0.538810317858911
2.33955870300363,-6.43807737530275,-0.499038982885613,-0.655142919701575,-0.549007827738299,-0.492304608424015,-0.411481239844303,-0.504958411442723
2.22442465129571,-4.39926667227907,-0.566706210119428,-0.531543122470197,-0.530845831887285,-0.501979581927028,-0.494534754947668,-0.503493902205933
9.66908011996981,-6.42229149735327,-0.379314073894985,-0.531504039944151,-0.480226333656484,-0.590482253467796,-0.425648450010415,-0.458899765438485
6.12925701946289,-7.33824032053286,-0.484506311090777,-0.569675024031879,-0.489877616758617,-0.462515995065226,-0.526825314691462,-0.458251798814839
6.16045582375932,-5.70845607470535,-0.513356977848059,-0.495562381526547,-0.512504332159357,-0.477449537080916,-0.526852914614549,-0.484578366683508
12.125814138753,-1.52413598964199,-0.4577986862299,-0.372332684186761,-0.456654366546364,-0.62360411655298,-0.56530957038801,-0.578860643994997
7.46000630224678,-5.82677387421081,-0.576644621086777,-0.523469819196087,-0.443763384830401,-0.425352302001282,-0.551727798924807,-0.520918383964678
6.2820661216361,-5.25880585504091,-0.531706011876952,-0.501497299888623,-0.496127609055241,-0.500853966641449,-0.538321337451787,-0.494927456858244
0.981537507548357,-4.40246003801373,-0.616368668818768,-0.588333668453013,-0.503795720318954,-0.485458139933357,-0.482036710370443,-0.528710041063443
6.77620981653147,-6.13441538646688,-0.463804248363383,-0.529642887440291,-0.466787887049325,-0.516426826877741,-0.56913455470329,-0.450376325143374
5.73604550220522,-3.12141828735636,-0.497364513403688,-0.52307939010632,-0.579333632967527,-0.531295560072513,-0.543240798543549,-0.486285020403918
5.46943379275678,-1.19675062222493,-0.517932119370906,-0.505839923828837,-0.505794293608052,-0.540562747600531,-0.509182542684846,-0.545960612017104
0.433139219335638,-2.59415718944483,-0.572509551190048,-0.434041167831764,-0.55844334732742,-0.591357153612292,-0.445555693309679,-0.38863586779193
2.41647860711833,-2.97739444445282,-0.507144765001732,-0.56999903800768,-0.467158889830678,-0.616279387958898,-0.391818842639051,-0.572695214232303
0.602640074343003,-5.90479098008436,-0.594145110369036,-0.50113190716572,-0.417467506328818,-0.443141889587597,-0.373417776753986,-0.468350047851514
-4.42231812860927,16.9347582952489,-0.674273800040874,-0.67211557527517,-0.610286698673847,-0.64301221372653,-0.61794689232515,-0.63736437317158
-7.00238496554329,16.3686309184614,-0.632386131244584,-0.636409431067678,-0.66562557295575,-0.608297015487236,-0.622668273778673,-0.659539724093201
-9.62139899570047,17.844733358859,-0.591671737656432,-0.624565535454684,-0.629828056831461,-0.672057127227309,-0.663186682704601,-0.70674216661924
-3.20687059817946,14.7134185320474,-0.676583538874833,-0.655015566587956,-0.685541696316496,-0.597104145074607,-0.562513451186678,-0.652119374849094
2.48453887166709,-0.664179313530059,-0.584419039899081,-0.578548059247383,-0.539882769783509,-0.560373183089597,-0.463088329551909,-0.573743459488046
14.821749388547,-6.92478023398642,-0.399806124863148,-0.407540798400641,-0.451633591042428,-0.415006484578257,-0.459607280455867,-0.449016032556737
15.974903546766,-10.3244138441824,-0.23315314872481,-0.473179809962149,-0.55144927809783,-0.473124540739035,-0.520427121511759,-0.45128030118558
13.7093157724042,-10.3904260224176,-0.267773628790909,-0.520998527608063,-0.403930938634428,-0.4237037095256,-0.568694335609262,-0.52660416587866
16.7522930369826,-5.22747784284265,-0.460184026238747,-0.332999648787668,-0.447551457312186,-0.384510064080586,-0.474123368848683,-0.478427187314331
4.80448004640879,0.421673559915459,-0.504430519721366,-0.525128961279241,-0.490000208260222,-0.62351765973544,-0.553325478535033,-0.597569706788526
16.0861717086979,-3.6150066712884,-0.531887176617526,-0.381771025208584,-0.369502018312312,-0.44652783883196,-0.34784918227838,-0.380734523564444
-8.27675805887351,14.4784939138354,-0.675508243749694,-0.594619108559648,-0.674713143674164,-0.633727589622814,-0.626109439945261,-0.674962427607651
-11.0183121026417,14.3854018016568,-0.643221801781891,-0.585071348530004,-0.695671738771144,-0.671838858230025,-0.589391572541318,-0.693476033514614
-23.919234154814,-9.17858348303893,1.29214532597773,1.34313771626548,1.13324527696253,1.54360015521739,1.62711539232572,1.26527894226161
-7.64750878917039,14.6691341783111,-0.647497668668022,-0.621279026355641,-0.656797838152174,-0.663889880870355,-0.623104055045274,-0.654892148617351
-5.42379905403983,16.4015781758609,-0.651120123077107,-0.643407698476658,-0.648935698995617,-0.66913567664586,-0.615880970674202,-0.676622198761187
-25.7541478918968,-10.3710987975862,1.60867669106051,1.27851127356481,1.72915051868896,1.29845994067573,1.14595077961448,1.10427106423326
-7.98198898857444,16.4352431621858,-0.629328689560995,-0.634559355245223,-0.701172434579756,-0.635286584803112,-0.629574882786952,-0.68925064497366
-10.3797218544816,18.7490968067201,-0.571242035579394,-0.611291534890302,-0.67462683816717,-0.674181156362976,-0.604715378686342,-0.696873301923607
-7.7829348826645,14.4223507059919,-0.657634059070597,-0.617707854065083,-0.662335945111406,-0.661803973193519,-0.633523996257257,-0.651907819399966
-5.75937610310149,11.4227425805127,-0.699847781923283,-0.670777232116216,-0.669974122959655,-0.657124164648164,-0.599185094621715,-0.584898704701807
5.75442789253511,0.868638298702341,-0.436558993333811,-0.516731822227189,-0.580632829564541,-0.529861877994123,-0.557336200136655,-0.565854338993632
2.75757684574527,0.695818235376953,-0.576810882742122,-0.561210202316269,-0.540602051027845,-0.554317543253916,-0.535077044216792,-0.599903417360749
18.0701057078748,-5.064213538035,-0.497474504772991,-0.37012902664722,-0.475380928831894,-0.380644960441578,-0.543067052343572,-0.42500323135633
-6.75370434145606,15.1122236526859,-0.642729091263817,-0.643233603844383,-0.639412104878992,-0.657346280882191,-0.645797544002052,-0.636658569760575
16.1933493245483,-10.5289051701315,-0.21001202629576,-0.352859505683336,-0.435993111681994,-0.485636154525361,-0.477384106483215,-0.559871981076524
-20.5039142967985,-10.1039226265109,1.32970105890528,0.957618686403323,0.784634160465958,1.86498690134746,1.14624515593055,1.8970457572766
-22.166093873764,-9.26793997974598,1.34630915692703,1.24186648935092,0.703260466199875,1.64818123999136,1.63279446377002,1.51995652984773
-21.1493735536457,-10.6049569179027,1.10375828830145,0.892122188956517,1.46341478790772,2.01138236873841,1.17130514582827,1.4184158716882
-11.3261893279433,16.1195948908018,-0.541076538382171,-0.554370270633674,-0.660702031753977,-0.617333176764211,-0.665575059850496,-0.677927479988279
9.32204287398193,-1.10853483542264,-0.482659971844328,-0.423467086035817,-0.62078928146047,-0.527894316096777,-0.3863814079454,-0.490711120881446
11.8893104743167,-8.21452650836343,-0.340507704946263,-0.437530842438906,-0.483946990389946,-0.510200937206192,-0.4648919505351,-0.551059092677538
0.685553174008372,-3.37154615679765,-0.714378352240389,-0.460377614083345,-0.505695764288882,-0.502858412862938,-0.474135819851628,-0.515825137549805
-27.0318045827847,-10.0404690102508,2.07362783344566,2.00336118457215,1.25562592501319,0.812005436393128,0.802841557590989,0.849983018464227
-8.80612175586784,10.3333196977796,-0.670111156990625,-0.50868016308348,-0.632089168209298,-0.699406232537703,-0.475219213800183,-0.619344555540469
-2.63981849329515,13.4716876361581,-0.610455060766839,-0.623120947730265,-0.605824906870086,-0.598066426616616,-0.571109488360538,-0.649920880150864
-8.69741032429422,16.8637712782872,-0.61536340400073,-0.63111816047634,-0.634162318014887,-0.636614726239562,-0.641812367479744,-0.653922371422746
-6.86006850109976,13.966955296059,-0.646357520397659,-0.641766141372724,-0.6697732261119,-0.645440236893981,-0.65747851130894,-0.626005646175761
-4.31838778562568,14.604192245328,-0.675174801921409,-0.610236222443451,-0.679109204940782,-0.589593270612468,-0.61494315128537,-0.695964711599904
-4.10395800039255,15.5932827198488,-0.6840448018976,-0.628479811153776,-0.657749553880417,-0.633679939473898,-0.587424325218529,-0.69630130737268
4.97398611963582,0.541729905503478,-0.480995600118481,-0.60066611061838,-0.486294935607497,-0.577660009245809,-0.553744909546676,-0.579100379027546
4.40946811051235,1.4874484965694,-0.503577471724728,-0.596631075161551,-0.59967741462732,-0.559662433064413,-0.577623585327216,-0.541902717393246
6.28401937708199,-1.60404483572984,-0.484713438226219,-0.466405355783762,-0.543523806658643,-0.522813303322386,-0.50513084400579,-0.567386961671613
16.9099457609007,-7.80409116571657,-0.372347071675609,-0.355429232605479,-0.492693334462342,-0.470050914480328,-0.517666097823353,-0.461884644789718
-1.12486171059116,-3.95312566387813,-0.56566491928518,-0.518928072656058,-0.571672230014927,-0.323673422731724,-0.528913157631149,-0.665919256870126
8.40657759892869,-9.15114258267847,-0.451881903580902,-0.504671147399779,-0.524973726848164,-0.369425202983473,-0.514293177935592,-0.491508328183491
8.26683005441543,-9.51052173880368,-0.424061003628279,-0.561457755965752,-0.486372408915728,-0.368106504694032,-0.463463280872689,-0.470868408769144
12.761247036065,-9.67834939978533,-0.401698992186044,-0.4776028576529,-0.424334892903503,-0.405435867857952,-0.53018947178973,-0.483887794285926
15.6291843333621,-5.39377350510295,-0.443864225549986,-0.371646328561426,-0.479822893069901,-0.465015322532346,-0.497808260701518,-0.495414145374843
17.7790604198085,-5.17271391531464,-0.452071651615005,-0.435182519374877,-0.441136216609085,-0.41449319132835,-0.554620989658385,-0.392875292692679
