"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","id"
1635.39200202315,0.532508114802614,0.190439287365886,2.79620934402847,0.00517058961888215,0.325747145989575,"Yellow_vs_Dark","OTU6"
2154.846419851,0.24313423005107,0.275415938873995,0.882789249761996,0.377350149877669,1,"Yellow_vs_Dark","OTU7"
1445.70881624785,-0.795610296369944,0.380918689417737,-2.08866174979782,0.0367381823469286,0.829152389933907,"Yellow_vs_Dark","OTU4"
1036.35802120182,-0.168072223726305,0.297102800944877,-0.565703935445187,0.571595059504002,1,"Yellow_vs_Dark","OTU5"
6250.10556310972,0.198483697039124,0.335579601109846,0.591465322631915,0.554208683418781,1,"Yellow_vs_Dark","OTU2"
3589.88111228492,-0.27793351101184,0.178965059780038,-1.553004320248,0.120422102491318,1,"Yellow_vs_Dark","OTU3"
28524.4836417378,-0.497370917685241,0.241546238268215,-2.05911266203597,0.0394834471397098,0.829152389933907,"Yellow_vs_Dark","OTU1"
0.785410311782227,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU49"
7.2363843250272,-0.643547142864126,0.628212342899287,-1.02441021756126,0.305641557923731,1,"Yellow_vs_Dark","OTU48"
16.6551164043573,0.456792834252048,0.376932888159688,1.21186781148831,0.225562985400978,1,"Yellow_vs_Dark","OTU47"
13.707381915432,0.670248022235936,0.409747310733292,1.63575941727707,0.101889948616049,1,"Yellow_vs_Dark","OTU46"
9.74019629991428,-1.04913348724996,0.573699245663175,-1.8287168672101,0.0674420343169016,1,"Yellow_vs_Dark","OTU45"
1.35483091961295,-0.295463133231621,2.2118079395841,-0.133584443723074,0.89373118603631,1,"Yellow_vs_Dark","OTU44"
1.48262603361969,0.666326326412231,4.42089145269361,0.150722163966782,0.880194888650452,1,"Yellow_vs_Dark","OTU43"
11.1437741729626,-0.304857559428085,0.676577468382845,-0.450587809488772,0.652286654312488,1,"Yellow_vs_Dark","OTU42"
1.05468005679301,0.666323592205681,5.26790435362004,0.126487412731363,0.899346112205646,1,"Yellow_vs_Dark","OTU41"
13.5802063191557,-0.0310105418341515,0.49640321433344,-0.0624704694464798,0.950188177961363,1,"Yellow_vs_Dark","OTU40"
0.597174382593963,-2.54768854867569,4.01263314501551,-0.634916887889546,0.525482622155823,1,"Yellow_vs_Dark","OTU116"
12.7902188570798,-0.210583765431913,0.68947291530683,-0.305427175972821,0.760040826560582,1,"Yellow_vs_Dark","OTU117"
0.0884635179138104,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU114"
0.159053243618264,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU115"
0.0671366550062452,0,5.26790435362005,0,1,1,"Yellow_vs_Dark","OTU112"
438.647048114121,0.0837443409378485,0.302481720976802,0.276857526026411,0.781889507494003,1,"Yellow_vs_Dark","OTU113"
5.92308386366151,-1.19481529952621,0.964189708845558,-1.239191093376,0.215274738202293,1,"Yellow_vs_Dark","OTU110"
1.6045282624345,-0.303292918745228,1.42509042063562,-0.212823631647143,0.831464530587166,1,"Yellow_vs_Dark","OTU111"
