"umap1","umap2","Dark1","Dark2","Dark3","Blue1","Blue2","Blue3","Green1","Green2","Green3","Yellow1","Yellow2","Yellow3","Red1","Red2","Red3","UV1","UV2","UV3"
-7.78154838427807,-3.39190291978842,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
-6.20721610899916,-3.09146241404986,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,-0.268890250918119,3.96613120104226,-0.268890250918119,0.336112813647649
-7.79744299888585,-3.58816260071537,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,1.61970885967925,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,3.56335949129435,-0.32394177193585,-0.32394177193585
-0.877163339840673,1.77089800849211,-0.536857837231297,1.00050778756742,0.341636805510825,-1.63497614065895,-0.976105158602357,-1.63497614065895,-0.317234176545766,-0.536857837231297,0.561260466196356,0.561260466196356,0.341636805510825,1.43975510893848,0.341636805510825,-0.0976105158602358,-0.0976105158602358,-0.536857837231297,2.3182497516806,-0.536857837231297
-7.45488328228818,-3.69691087993189,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
-3.14699676047235,2.4206373614357,0.296403942547367,-0.592807885094734,-0.592807885094734,-0.592807885094734,-0.592807885094734,-0.592807885094734,0.741009856368417,0.296403942547367,1.18561577018947,-0.148201971273683,-0.592807885094734,-0.148201971273683,2.07482759783157,1.63022168401052,1.18561577018947,-1.48201971273683,-1.03741379891578,-1.03741379891578
7.3864002661076,0.454395765031139,-0.859056463539881,0.48555365330515,-0.186751405117365,-0.859056463539881,-0.186751405117365,0.48555365330515,0.48555365330515,-0.186751405117365,0.48555365330515,1.15785871172767,1.15785871172767,1.15785871172767,-0.186751405117365,-0.186751405117365,-1.5313615219624,-1.5313615219624,-1.5313615219624,1.83016377015018
-7.45491166298852,-3.56131978457931,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
2.9865550275505,-0.376208618742316,-0.391014985047323,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.391014985047323,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.402240295622845,-0.391014985047323,-0.402240295622845,-0.402240295622845,3.22353502027052,0.967247594590747,1.80914588775484
2.67508151297559,0.525621401533647,-0.496809104465359,-0.318506450408773,-0.592818225880444,-0.496809104465359,-0.496809104465359,-0.606533814654028,-0.359653216729524,-0.291075272861606,-0.11277261880502,-0.373368805503107,-0.455662338144609,-0.291075272861606,-0.524240282012526,-0.277359684088023,-0.510524693238943,2.94580367770411,1.93085010845893,1.32736420242125
2.50946872993469,-1.12417545262471,-0.376368242258792,-0.39414941905842,-0.39414941905842,-0.39414941905842,-0.39414941905842,-0.376368242258792,-0.39414941905842,-0.39414941905842,-0.376368242258792,-0.376368242258792,-0.39414941905842,-0.376368242258792,-0.376368242258792,-0.376368242258792,-0.39414941905842,3.41102241606196,0.797189426516653,1.57956120570028
-7.19649949195324,-3.62281536658764,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,-0.242836753276407,4.00612811410743,-0.169578738321513,-0.193998076639811
2.60647229309889,-0.258509528073168,-0.394529161544085,-0.400822050252807,-0.394529161544085,-0.400822050252807,-0.400822050252807,-0.400822050252807,-0.397675605898446,-0.400822050252807,-0.397675605898446,-0.400822050252807,-0.397675605898446,-0.400822050252807,-0.400822050252807,-0.397675605898446,-0.400822050252807,3.30254295483048,1.11891057290371,1.56570567122302
3.06269779108253,0.52532718010583,-0.425364051459337,-0.425364051459337,-0.425364051459337,-0.425364051459337,-0.425364051459337,-0.425364051459337,-0.425364051459337,-0.419437926903401,-0.425364051459337,-0.425364051459337,-0.419437926903401,-0.425364051459337,-0.425364051459337,-0.419437926903401,-0.425364051459337,2.81622608063712,1.57173992389077,1.97471639369435
0.0639001320108502,1.49134953238207,-0.345945337203078,-0.205919843573261,-0.38712930591773,-0.58481235574806,-0.667180293177364,-0.444786862118243,-0.485970830832895,-0.288287781002565,-0.214156637316191,-0.255340606030843,-0.288287781002565,-0.247103812287913,-0.436550068375312,-0.510681212061686,-0.469497243347034,1.26846623641128,3.3853222283444,1.17786150523905
-6.39153052179757,-3.28141136083488,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,-0.290380253167583,3.95643094940832,0.16696864557136,0.232304202534067
2.27166662038494,-1.84068003366873,-0.341577265493733,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,-0.35657334056419,3.64737870324772,0.408226488029096,1.27799884211558
2.84823865515026,-0.142438895196179,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.387633188924759,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.403527032661992,-0.387633188924759,3.25205702690179,1.09049427863799,1.67856649691564
-2.41863205066884,2.36848868712534,-0.555160270403432,-0.322767599071763,-0.671356606069267,0.0258214079257409,-1.01994561306677,-0.671356606069267,0.606803086254914,0.955392093252418,0.49060675058908,1.53637377158159,1.53637377158159,1.30398110024992,-0.0903749277400937,0.374410414923245,-0.787552941735102,-1.83331996272761,0.606803086254914,-1.48473095573011
1.23503706368173,-0.0729328004724807,-0.573873480563342,-0.573873480563342,-0.573873480563342,-0.573873480563342,-0.573873480563342,-0.104340632829699,-0.573873480563342,-0.573873480563342,-0.104340632829699,-0.104340632829699,-0.573873480563342,-0.573873480563342,0.365192214903945,-0.573873480563342,0.365192214903945,3.1823893013058,1.77379075810487,0.365192214903945
-7.90199821803379,-3.94838122446967,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
2.83759537935015,-1.97849247534916,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,3.56335949129435,-0.32394177193585,1.61970885967925
-3.04309539017594,2.79255528358264,0.477242503741659,0.682150294338995,0.319621126359092,0.0201405093322167,-0.421199347338969,0.335383264097349,0.524528916956429,0.902820222674587,-0.0586701793590664,0.382669677312119,-0.153243005788606,0.666388156600738,0.839771671721561,0.792485258506791,0.760960983030278,-2.07622380985591,-1.95012670794986,-2.0446995343794
-3.10779592701208,2.60151653126421,-0.108162887228545,-0.406162678572497,0.72623652853452,0.20970355687167,-0.0286962762034916,-0.0286962762034916,0.626903264753203,0.309036820652987,0.26930351514046,0.865303097828364,0.507703348215622,0.905036403340891,0.408370084434305,1.26263615295363,0.448103389946831,-2.05509485734236,-1.83656167702347,-2.07496151009863
-3.1494281878317,2.6706213909715,0.708776457138535,-0.567021165710828,-0.567021165710828,0.708776457138535,-0.567021165710828,0.708776457138535,0.708776457138535,-0.567021165710828,-0.567021165710828,-0.567021165710828,-0.567021165710828,-0.567021165710828,-0.567021165710828,3.26037170283726,0.708776457138535,-0.567021165710828,-0.567021165710828,-0.567021165710828
5.09686417285526,1.18893780073341,-0.482160380453053,0.602700475566316,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,2.77242218760505,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,-0.482160380453053,1.68756133158568,1.68756133158568
2.88487509680496,-1.97256910637223,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,3.56335949129435,-0.32394177193585,1.61970885967925
-7.22711323472109,-2.79176931357741,-0.405279172582886,-0.405279172582886,-0.405279172582886,1.4184771040401,3.24223338066309,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,-0.405279172582886,1.4184771040401,-0.405279172582886,-0.405279172582886
-7.45103748367482,-3.31844706983525,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
2.93395562047358,-1.92661330188092,-0.547227552833322,-0.547227552833322,-0.547227552833322,-0.547227552833322,-0.547227552833322,0.210472135705124,-0.547227552833322,-0.547227552833322,-0.547227552833322,0.210472135705124,-0.547227552833322,0.210472135705124,0.210472135705124,-0.547227552833322,-0.547227552833322,3.2412708898589,0.210472135705124,1.72587151278201
1.97276506303398,-1.15720902806691,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,3.55352951534962,0.74811147691571,1.30919508460249
-1.18099101216372,2.22952903802261,-0.91019780212125,-1.18325714275763,-0.91019780212125,0.18203956042425,-0.91019780212125,-0.637138461484875,2.63957362615163,0.455098901060625,0.455098901060625,0.18203956042425,-0.637138461484875,1.27427692296975,0.728158241697,0.18203956042425,-0.0910197802121249,-0.91019780212125,1.00121758233338,-0.91019780212125
-2.40738793964935,2.76632148458357,-0.715155492067994,2.39207181829639,0.616513355231029,-0.0493210684184824,-1.15904510783434,-0.937100299951165,0.616513355231029,0.394568547347859,-0.493210684184823,0.394568547347859,0.616513355231029,-0.271265876301653,1.72623739464688,-0.0493210684184824,0.172623739464688,-1.38098991571751,-0.715155492067994,-1.15904510783434
1.16042139719943,-1.06566447258066,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,-0.333740156487671,3.82517563974331,0.59046335378588,0.59046335378588
3.69947135170166,0.502034077256448,-0.449867705421219,-0.899735410842437,-0.899735410842437,0.899735410842437,-0.899735410842437,-0.449867705421219,0,0,0,0.449867705421219,-0.449867705421219,-0.449867705421219,-0.899735410842437,-0.899735410842437,-0.449867705421219,2.24933852710609,0.899735410842437,2.24933852710609
3.19388464729264,-0.777855687174945,-0.605880508943506,-0.131713154118154,-0.605880508943506,-0.605880508943506,-0.605880508943506,-0.131713154118154,0.816621555532552,-0.605880508943506,-0.131713154118154,-0.605880508943506,-0.605880508943506,0.342454200707199,-0.605880508943506,-0.605880508943506,-0.605880508943506,2.71329097483396,0.342454200707199,2.23912362000861
-3.04160567593105,1.97546719264994,2.31779258887971,1.10850949902943,-0.100773590820857,-0.100773590820857,-0.100773590820857,0.503867954104285,-0.100773590820857,-0.705415135745999,-1.31005668067114,0.503867954104285,-0.100773590820857,1.71315104395457,-1.31005668067114,-1.31005668067114,0.503867954104285,-0.705415135745999,-0.100773590820857,-0.705415135745999
1.93594022746632,-1.24541295049946,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,-0.374055738457855,3.55352951534962,0.74811147691571,1.30919508460249
2.84205546552123,-1.9654743135676,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,-0.360182425628153,3.5297877711559,0.288145940502522,1.58480267276387
-7.53142706658716,-3.97655705794877,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
4.44323463226136,0.933565873278219,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,-0.418594796662635,1.84181710531559,1.46508178831922,2.97202305630471
-7.4572731568704,-3.60133886019281,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
4.75802108187151,1.30210578288221,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,0.706478590696136,2.3651674558088,2.91806374417969
-6.08027573283852,-3.05057205569114,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,-0.289871189401836,3.88427393798461,-0.289871189401836,0.753665092444774
4.87143890143783,0.920113004833657,-0.397019547469387,0.252648802935064,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,-0.397019547469387,0.252648802935064,1.55198550374397,3.50099055495732
0.932580425237251,0.57704890415591,-0.52704627669473,-0.52704627669473,0.105409255338946,-0.52704627669473,-0.52704627669473,-0.52704627669473,-0.52704627669473,0.105409255338946,0.105409255338946,-0.52704627669473,0.105409255338946,-0.52704627669473,-0.52704627669473,-0.52704627669473,-0.52704627669473,2.63523138347365,2.63523138347365,0.105409255338946
0.907164132328946,0.466684649458594,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,-0.378662007146125,2.71948168768581,2.71948168768581,0.240966731820261
4.6925889907409,1.3928527197884,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,-0.397422488107869,0.624521052740937,2.66840813443855,2.66840813443855
2.86716383404321,0.709747597038884,-0.4187258414768,-0.46563940926333,-0.441610508689742,-0.515985677131803,-0.47364904278786,-0.493101009918861,-0.458774009099448,-0.236792737133912,-0.234504270412618,-0.440466275329094,-0.374100740411563,-0.370668040329622,-0.535437644262803,-0.456485542378154,-0.518274143853097,2.43728062669834,2.31027072366651,1.68666354211385
2.50432867843588,-1.30473801233196,-0.385817822825923,-0.377983958403062,-0.385817822825923,-0.385817822825923,-0.383859356720208,-0.391693221143069,-0.385817822825923,-0.376025492297347,-0.379942424508777,-0.389734755037354,-0.376025492297347,-0.368191627874485,-0.376025492297347,-0.372108560085916,-0.376025492297347,3.45473421048187,0.712881662480386,1.54327129130369
0.291065193979301,1.66192255903875,-0.590567228298111,-0.835457653038109,-0.774030288972892,-0.260497525387679,-0.51849245446159,-0.772392225931153,-0.0958721896928978,-0.00823581695985509,0.610952012817531,0.121171163337535,-0.174499215696375,-0.292439754701592,-0.710964861865936,-0.141737954861593,-0.733078712929414,1.56921889223491,3.19581549268186,0.411108321725359
-2.6678258290745,2.52559653894416,0.307775517531874,0.246936171043015,0.202201357448266,-1.07721431136156,-1.60955859313907,-1.23736494403076,0.161940025212992,0.950167440752472,0.804331948433589,1.0521628157485,1.51203669950252,1.13626426530663,0.576184399100369,0.460768580025916,0.230831638148906,-1.18189377517327,-1.10673928833409,-1.42882994621629
2.22659945514873,-1.38255220403732,-0.339572977948988,-0.337450204592357,-0.328959111165835,-0.325562673795227,-0.373961906326401,-0.443588872423881,-0.319194353725335,-0.333629212550422,-0.275465222578747,-0.403256178647902,-0.491138995612403,-0.446560755123163,-0.392217757193423,-0.414719154773706,-0.434248669654707,3.48906104806973,0.708227950883813,1.46223704715896
-0.541779052605642,1.57798434288995,-0.509502927512047,-0.167143380253322,-0.075774112013855,-0.62619139056486,-0.65921642727792,-0.546931302453515,-0.239798461022054,-0.0999924722700992,0.0442168547102642,-0.291537685205849,-0.207874258866096,0.00899014888299983,-0.136320012654465,-0.076874946570957,-0.402721975473152,0.0937544097798546,3.8971378045673,-0.00421986580222429
5.10742207991753,0.830398208845183,-0.270779197191391,-0.622386050244945,-0.537759363556198,-0.41016432820815,-0.550073463476852,-0.85609194661139,-0.360121922147622,-0.184318495620846,-0.00327502657464189,0.0200431626368084,0.173314406330049,-0.0352392859431467,-0.484572931984014,-0.560029544263763,-0.570247627176646,0.45863472151285,1.32874378186371,3.46432311065619
0.12611695862445,1.73297374209978,-0.738373051782261,-0.77745437451843,-1.03723022564708,1.38811068533282,1.82643454033456,-0.287022089201799,-0.182038928126208,0.333681271902062,0.574299611885534,-0.974393589090889,-0.556759846125946,-0.959833880620552,-1.09546905952843,-0.157517313860376,-0.651781101406043,0.860129678171633,2.06015617630576,0.375061495975652
-3.29945969480104,2.61234076269585,0.501746713143562,0.660373418355968,0.64442681836107,0.417502503959989,0.538151122342441,0.956539548524369,0.372705147395374,0.096472267220596,-0.107581265608855,0.203587257975799,0.0812600501202,0.247125672435553,0.602357169690319,0.436071900006679,0.657226063093817,-2.10415853207532,-2.08370072287134,-2.12010513207022
