"tSNE1","tSNE2","D2A","D3A","D1A","R3A","R1A","R2A","degs","id"
6.14422161722679,-1.04322421194227,0.415187037595606,0.479036704664604,0.36551129483445,0.337870998063679,0.267307998020528,0.390972359145092,"Red_vs_Dark","B2A_k97_29732_1"
25.5541047473715,39.8927782246157,1.05517395500339,0.971190428579634,0.939620281923797,0.993925672374858,0.937572498958814,0.933400841736495,"Red_vs_Dark","B2A_k97_33547_1"
-16.1180958196225,-52.0285468317204,0.157369907201034,0,0,0.172274769575927,0.133223061138038,0,"Red_vs_Dark","B2A_k97_35924_1"
0.958149604059318,-37.0328985856211,0.301753238022264,0.130585928685769,0.111688588821156,0.206862512755869,0.212150380041475,0.227397433314117,"Red_vs_Dark","B2A_k97_36548_1"
-28.6419984340805,42.4851850763911,0.589089461752113,0.528313568299836,0.562030140122839,0.675596504918669,0.584712120384856,0.717308287840348,"Red_vs_Dark","B2A_k97_37584_1"
20.4174466410381,4.62992697850289,0.218816086690635,0.41069999967503,0.380958390238065,0.352562025029932,0.534448275801052,0.468556586444084,"Red_vs_Dark","B2A_k97_38333_1"
1.47754180632178,-40.5563581582452,0.213439150816081,0.261409154275133,0.146171888520928,0.132508845749669,0.169911120868309,0.27535873106643,"Red_vs_Dark","B2A_k97_45445_1"
5.27295324522632,-12.0400618452379,0.348646234268878,0.339306517607141,0.253356112265721,0.232039560106776,0.320894454130086,0.254422081291174,"Red_vs_Dark","B2A_k97_48965_1"
-17.6061358080671,36.5592027862223,0.451088972932505,0.680090518737807,0.455371002543252,0.615062795286607,0.584712120384856,0.684042676266179,"Red_vs_Dark","B2A_k97_49680_1"
-27.7092173053582,36.8231228342509,0.701400764773698,0.434766619484745,0.531269751205448,0.653893617337696,0.63014560683243,0.520513679068014,"Red_vs_Dark","B2A_k97_50456_1"
-24.7620121380751,19.2055227351084,0.598141399938326,0.457445355360563,0.559788637281157,0.560757870154311,0.479513982802117,0.587029720062902,"Red_vs_Dark","B2A_k97_52372_1"
15.8723755241739,-22.3324336520605,0.293521696135487,0.215585423292386,0.254344433955352,0.314881631744597,0.200374843325892,0.342595662577631,"Red_vs_Dark","B2A_k97_7347_1"
19.8654375343319,-10.9653135703323,0.419477712851375,0.325806391658993,0.300265201710597,0.407367491202584,0.255890674971605,0.439891052857686,"Red_vs_Dark","B2A_k97_8788_1"
-2.14524507386942,54.2249537335493,0.751766713102352,0.761182453821347,0.717676343641382,0.786561884981519,0.709053386925566,0.766236494444986,"Red_vs_Dark","B2A_k97_887_1"
6.44293603521998,-17.8912610926779,0.359946141267207,0.327977780438359,0.328723811549066,0.359710138055222,0.345428621128361,0.260518642469743,"Red_vs_Dark","B3A_k97_10003_14"
-13.6444788993118,50.1232435729058,0.771878051807069,0.682270060619015,0.685768615136782,0.680171078616791,0.691139090346041,0.641690402117096,"Red_vs_Dark","B3A_k97_12045_10"
-15.5751835816889,4.3919087953637,0.426070205971124,0.424603068218074,0.418731153706756,0.428916460653436,0.390177848395462,0.365827757762315,"Red_vs_Dark","B3A_k97_12340_3"
-28.0665704789249,24.1315416680029,0.680562515745226,0.579269320037915,0.500755482775101,0.548620390432865,0.543345724123952,0.397703275036737,"Red_vs_Dark","B3A_k97_12359_3"
-1.16622879695628,53.7642402499705,0.834335349561525,0.754366605285113,0.731860570939228,0.796839668714627,0.674674999240083,0.780969019144667,"Red_vs_Dark","B3A_k97_13578_1"
-22.9885463555126,22.0604341695124,0.506172682167177,0.526691133726949,0.544048530688565,0.60476414611979,0.467043993027281,0.486410586719743,"Red_vs_Dark","B3A_k97_14249_6"
4.21294195091057,-9.7455234450408,0.359946141267207,0.321405639836358,0.299131371079533,0.298115842184765,0.322921261314364,0.290129254974709,"Red_vs_Dark","B3A_k97_16811_5"
2.51950074108252,-61.0885169380661,0.131369513141687,0.0553182481590641,0.0316964267985136,0.168071871809382,0.0566689158322468,0.206575470852429,"Red_vs_Dark","B3A_k97_18785_16"
-16.2381761006721,24.3970749605733,0.508779101932345,0.462193012703527,0.387563433781879,0.522278785357412,0.526670863218943,0.519739278164707,"Red_vs_Dark","B3A_k97_18939_6"
-15.3386034257198,49.703988897299,0.716448081856518,0.7027077106231,0.694603945092882,0.704473267192858,0.634426426717812,0.624087279427348,"Red_vs_Dark","B3A_k97_1900_10"
-3.24288194479362,-10.9161790546739,0.399602122566594,0.28092875266268,0.368743401593337,0.337116070625637,0.344630342697693,0.370122876268577,"Red_vs_Dark","B3A_k97_19437_25"
7.84758902456987,2.76508815296887,0.398148357326591,0.344863144323913,0.331536222137964,0.412248518812179,0.337037711249346,0.335427840653606,"Red_vs_Dark","B3A_k97_20045_18"
-13.0294170578358,6.72081714766148,0.455598152522351,0.48541154917224,0.467911932321966,0.428407773629301,0.4445086601849,0.377302676686028,"Red_vs_Dark","B3A_k97_20432_30"
-8.93803342972125,50.3601833612417,0.805978076622265,0.699919102774764,0.735581912224692,0.735005449175122,0.703965507212845,0.655260867073616,"Red_vs_Dark","B3A_k97_20432_9"
-21.1592164361688,33.3969399411419,0.601316834542168,0.531242385939381,0.565050743003722,0.493975467819085,0.578488974587546,0.514543024535602,"Red_vs_Dark","B3A_k97_20553_6"
-4.06880756226013,53.4154431882194,0.748750873664946,0.734772484171714,0.737492930495617,0.775700905802466,0.797422123398766,0.748789565637747,"Red_vs_Dark","B3A_k97_21647_1"
11.3241666966228,-22.895083911591,0.292426159392281,0.284144427245733,0.255483700611121,0.259139045078415,0.212682857777761,0.227959056672836,"Red_vs_Dark","B3A_k97_21770_2"
5.45866405112185,-13.641976614518,0.346083096514198,0.375738368898901,0.28070497356474,0.281342116340164,0.342848835934321,0.180098473874808,"Red_vs_Dark","B3A_k97_22051_14"
5.14654217508174,-17.3215429920652,0.384417873674899,0.281562220437265,0.356261311826706,0.329086149523165,0.348035317804531,0.21461859312303,"Red_vs_Dark","B3A_k97_2213_1"
7.03726825169194,-18.7376957760071,0.3297511244377,0.309064660937129,0.312409962749673,0.359605866673174,0.294318596944204,0.242416544221204,"Red_vs_Dark","B3A_k97_22429_4"
11.4667348094754,-22.146591440474,0.304600805181568,0.278412897500147,0.31266331691353,0.305003031175817,0.233415225004114,0.232175748982482,"Red_vs_Dark","B3A_k97_23238_16"
11.892763528942,-21.8937397974695,0.318525885697817,0.287005967976073,0.285081637013717,0.312050686946438,0.255441002316274,0.263838162328922,"Red_vs_Dark","B3A_k97_23413_11"
-0.35521111835065,-9.44967602623946,0.46522289974667,0.343382398655448,0.27448076065636,0.334476016214875,0.318421604117957,0.330317837046808,"Red_vs_Dark","B3A_k97_23799_10"
-10.9709605314702,48.5883159250008,0.729330232152515,0.673019107062135,0.739982347371536,0.689825282284695,0.684819081636363,0.695453383997492,"Red_vs_Dark","B3A_k97_26215_1"
12.4095120628987,46.1305080075654,0.892241509797596,0.804661832539691,0.86442777520947,0.843290074521601,0.827147171390582,0.808247230812292,"Red_vs_Dark","B3A_k97_27369_13"
2.17629357539657,-64.2083575738553,0.0807774804444112,0.112205335129108,0.0860338080587344,0.143228689785437,0.0417197436468411,0.0864675469095101,"Red_vs_Dark","B3A_k97_27369_6"
-13.4353393194231,3.09651545158042,0.512285847717181,0.409696552950548,0.375454125615943,0.477771782510625,0.453222966459152,0.353320446814094,"Red_vs_Dark","B3A_k97_2811_4"
-21.0954173737176,51.3045096639002,0.703569841351057,0.605412104423356,0.55318405379545,0.736164644203235,0.747478363659831,0.674038517125575,"Red_vs_Dark","B3A_k97_28246_11"
-16.1190380663808,21.6719614321059,0.556399539059263,0.521665918013017,0.426907640569587,0.603321076975924,0.480345328399684,0.464275416237992,"Red_vs_Dark","B3A_k97_28340_1"
-11.2874035529186,-54.5225566333317,0.198594866789478,0.0332757544799635,0.0709734513319938,0,0.239388115717655,0.103044459403758,"Red_vs_Dark","B3A_k97_28693_4"
-21.1747850004224,11.3625682000519,0.548998448936656,0.431173326906799,0.478862445346231,0.48541345659878,0.479347097210304,0.406060119265726,"Red_vs_Dark","B3A_k97_29690_2"
-2.55868496103445,-40.5091997929187,0.18802419244022,0.182100987991899,0.198837440035943,0.166121423871766,0.200827172459793,0.23061794297543,"Red_vs_Dark","B3A_k97_29973_4"
11.8005866004415,2.27806197859841,0.373359553083455,0.405309920776424,0.336088083375558,0.432486433398371,0.364393813468621,0.386618385641912,"Red_vs_Dark","B3A_k97_31209_7"
-15.3964274578092,49.9063249381973,0.718757848214223,0.70106486793961,0.669336185317242,0.702872735823029,0.641301607102586,0.636668859847936,"Red_vs_Dark","B3A_k97_31591_5"
-19.5030923236628,3.78405704868161,0.446623771296345,0.404757158630746,0.496201241756403,0.484681714850688,0.363603209499135,0.44868848564557,"Red_vs_Dark","B3A_k97_3196_4"
18.2593877241658,42.624874386957,0.96702833387359,0.913442434585638,0.884665731199322,0.938319267427916,0.82420403419621,0.862157072082728,"Red_vs_Dark","B3A_k97_3263_26"
-11.3260722341227,6.93708302119445,0.39338303590069,0.476312715678093,0.449273326755378,0.417824310398744,0.483781836145607,0.392832388940075,"Red_vs_Dark","B3A_k97_3263_27"
-26.662097697262,30.9836523702,0.6630295709052,0.5612929438887,0.540627783188766,0.596325071739683,0.51190319014497,0.55604513484083,"Red_vs_Dark","B3A_k97_32699_5"
2.19158043886062,-9.69994912458789,0.411431823707121,0.328469407271564,0.286925160252325,0.340000388098608,0.246057307007636,0.296115752495853,"Red_vs_Dark","B3A_k97_34030_2"
-21.1168450734839,18.7073745690462,0.560106167532,0.532720501682765,0.479233270170658,0.386862728754539,0.540641638079999,0.627501262021962,"Red_vs_Dark","B3A_k97_35102_4"
-24.3498585461018,37.5036251912119,0.573457709382031,0.548723892252798,0.528431271397114,0.631338351630218,0.626210409385137,0.537356551685133,"Red_vs_Dark","B3A_k97_36210_3"
-4.70561646607958,-62.9669165078004,0.0787393213527442,0.109468948126764,0.0838754030122217,0.139849890760133,0.173255077358861,0.186267720809717,"Red_vs_Dark","B3A_k97_3706_1"
-3.6460375739224,53.4278243363678,0.769497981507575,0.773533407247148,0.742187899895708,0.819158612107405,0.806889185337805,0.749055182527017,"Red_vs_Dark","B3A_k97_38198_12"
-17.5746513791995,3.12089845341445,0.480690708845246,0.446230091400327,0.451729210924274,0.444529519301921,0.367655065885963,0.446694641720277,"Red_vs_Dark","B3A_k97_38198_4"
-27.9916788216283,31.9966035990236,0.608501426139814,0.582534563076565,0.621270976115786,0.583900905785575,0.475986205676229,0.556910510916046,"Red_vs_Dark","B3A_k97_39122_11"
-16.041224020545,2.29687134809404,0.448141543261032,0.393124503458886,0.428690035923353,0.429529483233852,0.419459424071636,0.430202259392013,"Red_vs_Dark","B3A_k97_39124_1"
5.74992235861675,7.30563798779505,0.421754464257956,0.292325816994821,0.38966045613865,0.39791938371107,0.462438667523111,0.404449859312094,"Red_vs_Dark","B3A_k97_40319_32"
24.9420866283296,-13.0069272063723,0.346899478024347,0.385174417779082,0.193584534269435,0.368367130458521,0.2493119595958,0.430450383007988,"Red_vs_Dark","B3A_k97_40327_1"
11.5571693858143,47.6320121192196,0.914118718908175,0.799193767515847,0.929193514272699,0.767940437492075,0.739970257469196,0.811685427154818,"Red_vs_Dark","B3A_k97_40354_1"
-3.75740175975967,-66.9744264471137,0.0351405955602842,0,0.188069124697657,0.0336391965502128,0.124686061270336,0.213726396128491,"Red_vs_Dark","B3A_k97_40613_16"
27.1845440310558,8.28391460028141,0.251208480683922,0.243792291222921,0.302614969371458,0.530848392017009,0.378539337621779,0.401291912904908,"Red_vs_Dark","B3A_k97_42358_1"
-14.9935155046437,4.29155006155395,0.438075599179671,0.434313580876859,0.410957160144218,0.481762901029175,0.404828997659889,0.369403290750051,"Red_vs_Dark","B3A_k97_42391_7"
-19.3050099187734,50.8352255014878,0.668865716389171,0.658781599551256,0.607557360639828,0.6758190812584,0.68988301683122,0.655916566817759,"Red_vs_Dark","B3A_k97_42846_1"
11.1124842924093,0.962018049761971,0.323363701369999,0.414034534182545,0.355928199213081,0.424904912069086,0.351488728717383,0.305617559819235,"Red_vs_Dark","B3A_k97_43610_5"
-3.0029183065989,-57.5760636074717,0.165804311691735,0.0603158448512306,0.124556507873487,0.112660035490142,0.0896592869909702,0.199895702793487,"Red_vs_Dark","B3A_k97_43954_7"
-14.3554339218203,23.2591146568811,0.558741649196148,0.552171653574674,0.320583065557971,0.54455592105701,0.450093609528269,0.525463683846149,"Red_vs_Dark","B3A_k97_44757_9"
-16.3968760791123,52.1456396996209,0.715648913051222,0.720428630364444,0.625924340654201,0.746324220005185,0.714671021421237,0.637708431968905,"Red_vs_Dark","B3A_k97_44803_2"
-14.0324753542996,-58.960587326613,0,0.0712938597408223,0,0.112447036729134,0.115637981512271,0.102650581614791,"Red_vs_Dark","B3A_k97_46653_58"
-11.0436131730246,-57.1603290484028,0.149760138993341,0.0538317035593643,0.0596011245358606,0.0535234437464548,0.12661719090486,0.11254969215198,"Red_vs_Dark","B3A_k97_46653_60"
-20.2337927478203,44.1872110300548,0.647462378588999,0.639099579529068,0.685562890027514,0.699215641042436,0.652509363900945,0.547264732476106,"Red_vs_Dark","B3A_k97_46730_5"
15.5109446158569,-26.2652274440148,0.425349523258983,0.255123593053334,0.202503584122727,0.22065661149539,0.226213699353079,0.369968329136644,"Red_vs_Dark","B3A_k97_47030_1"
-18.9396765582025,51.6615619907735,0.68833399088045,0.699073298721781,0.628263941427805,0.637347480580039,0.688181412293684,0.721274943038994,"Red_vs_Dark","B3A_k97_47030_2"
-7.89812760681455,50.1138651013789,0.814518940734945,0.723621408804283,0.786188664576624,0.719862816425608,0.702589705068781,0.691107475688686,"Red_vs_Dark","B3A_k97_47357_2"
15.6444091362071,-1.6224870590015,0.273869226605594,0.339019268508553,0.347200195737954,0.385167782155319,0.385669442766172,0.339211033230852,"Red_vs_Dark","B3A_k97_474_4"
7.55237613098784,44.8951708328525,0.888462021465825,0.817581195834888,0.786936870286734,0.756323095653882,0.836210027009387,0.820817157344221,"Red_vs_Dark","B3A_k97_47466_10"
-15.4327738377357,3.12838497182066,0.459973927809582,0.427387932840573,0.400410269731604,0.474250570527932,0.411560723589195,0.427315332874944,"Red_vs_Dark","B3A_k97_47680_14"
-3.4018309493675,-64.2221733706592,0,0.0787791674844098,0.112473229132663,0.101599994664805,0.14864556980211,0.202624761902946,"Red_vs_Dark","B3A_k97_5331_1"
-18.1316135500207,45.9504568233353,0.714815855337765,0.646426325614044,0.669613307654675,0.641722655608755,0.576492824479417,0.608293448545044,"Red_vs_Dark","B3A_k97_5573_9"
12.5248884449439,2.21783267248597,0.372324469768782,0.400718865160286,0.361150930109979,0.416964418953719,0.348296332875462,0.411753928169191,"Red_vs_Dark","B3A_k97_6036_34"
-5.84804454690658,-54.2283911314978,0.179669390057801,0.116578012060151,0.0288340575477544,0.0951097338817375,0.0978623109183026,0.10588900666929,"Red_vs_Dark","B3A_k97_6238_4"
-23.9357224157399,23.6264581380094,0.565718569218768,0.535616316261845,0.523670415059218,0.536740634188786,0.491975847852827,0.528808067329514,"Red_vs_Dark","B3A_k97_7449_3"
-2.76337586541292,50.1513457356686,0.848833746384431,0.747261816296751,0.797116613345466,0.814099374643372,0.741881051087287,0.717430622264927,"Red_vs_Dark","B3A_k97_8304_10"
-13.998383091794,50.3378143159392,0.790651585699405,0.665404795777912,0.657399718668729,0.706448499942564,0.647283955923686,0.655577059932491,"Red_vs_Dark","B3A_k97_8304_7"
-19.3256723150284,44.6362564621538,0.666195031824754,0.631498693441882,0.692098380267351,0.698093023560415,0.617475934981287,0.59140448648734,"Red_vs_Dark","B3A_k97_846_2"
-20.0632093901254,47.5244901540709,0.701611670293381,0.614792963358502,0.66504685868113,0.729069696258635,0.627267105443122,0.668912101762876,"Red_vs_Dark","B3A_k97_8516_11"
-12.7861017764581,-56.6972781108999,0.124899948578908,0.0645271080578823,0,0.064161998312368,0.21943426131055,0.133253336132824,"Red_vs_Dark","B3A_k97_8516_16"
-21.5835238887231,0.766994032513928,0.392176297597686,0.382104977763756,0.532076544361646,0.395215940297584,0.357355835228646,0.387662265461496,"Red_vs_Dark","B3A_k97_8726_2"
13.885260868732,0.194160730151345,0.341627683502047,0.360519045343288,0.339580042997295,0.353562710748406,0.413762109424038,0.377593177189188,"Red_vs_Dark","B3A_k97_887_16"
-0.607701265691694,-58.734333399533,0.145248561221149,0.0449715393441245,0.0498448816729547,0.0447114405349746,0.0877414456206789,0.190422164055931,"Red_vs_Dark","B3A_k97_9899_8"
4.41740060787997,-41.7691456248786,0.249444119559656,0.083921224819638,0.202503584122727,0.153431504830661,0.189434667382242,0.291318775809044,"Red_vs_Dark","D1A_k97_11921_1"
-13.6582380716277,-3.39638583611539,0.439327934568365,0.276632033775263,0.490824679888937,0.376059092936104,0.325728643657786,0.387780413692327,"Red_vs_Dark","D1A_k97_13579_1"
14.6995041516613,14.5641864311726,0.257227831780459,0.505342095385688,0.480136479720611,0.307422247793522,0.314486977032993,0.460444477916818,"Red_vs_Dark","D1A_k97_25595_1"
19.7225929151738,-5.60736088838049,0.302529668405289,0.307198384097803,0.288755177442243,0.3309461513031,0.312896161392833,0.419582095367449,"Red_vs_Dark","D1A_k97_28962_8"
12.2056426789823,-17.8049453108371,0.31407178433706,0.225321595609411,0.220971065862772,0.38673178432022,0.311041249445379,0.29066725393193,"Red_vs_Dark","D1A_k97_36107_1"
21.0187350501205,43.0709722656692,0.930647768476742,0.882064939301776,0.969043572295514,0.957843563773694,0.872262471229378,0.867009603068819,"Red_vs_Dark","D1A_k97_45048_1"
-23.3513768628751,30.8423826715701,0.767875191836805,0.533611811516355,0.556805975939024,0.615175271640857,0.608341489176568,0.663883503408149,"Red_vs_Dark","D1A_k97_51191_1"
-6.50644918564901,-0.969061293474995,0.599206551658942,0.365416141400054,0.34749197519869,0.472372687969027,0.279360487496005,0.240446253118047,"Red_vs_Dark","D1A_k97_52354_5"
-13.0345745664159,-8.12453858553805,0.469454142932014,0.438953490475506,0.50871446315312,0.271488830808112,0.465560622211043,0.450092799478526,"Red_vs_Dark","D1A_k97_7349_1"
3.70136696951093,-2.02145500807544,0.342612092780278,0.48832442749795,0.346893616325596,0.196954567424759,0.351017836686135,0.335427840653606,"Red_vs_Dark","D2A_k97_15305_1"
-2.29425869153872,-56.4250552990679,0.196107933796459,0,0.11589350357914,0.104727984730074,0.0571946111699165,0.164747347026929,"Red_vs_Dark","D2A_k97_1983_2"
23.9860289235869,3.80662273952488,0.200257726181213,0.194028669606082,0.399132479751608,0.390146816378467,0.472014448229564,0.461508324410037,"Red_vs_Dark","D2A_k97_2000_1"
1.75421678170961,-54.5328605737247,0.203125019237684,0.0396355402158647,0,0.139849890760133,0.111981816222762,0.293144561535332,"Red_vs_Dark","D2A_k97_32267_1"
3.1403614569634,9.69091289090812,0.440515838623509,0.350083544496388,0.376814299269393,0.539480037712732,0.534947876324297,0.400581542886493,"Red_vs_Dark","D2A_k97_35272_1"
-17.0618582246045,-0.149942041802428,0.556371790784498,0.408698353050028,0.379047051413224,0.370346496186943,0.525259806843728,0.474974637542128,"Red_vs_Dark","D2A_k97_35511_1"
2.91622254068437,-1.98335636993736,0.417906467845467,0.494267582325956,0.383538968230947,0.193710956460221,0.389289909593117,0.412432009060721,"Red_vs_Dark","D2A_k97_40800_2"
-13.1487176279338,24.5938026459607,0.36817521483016,0.582348916886421,0.301267583336142,0.51789138176904,0.453765336450811,0.604224095189784,"Red_vs_Dark","D2A_k97_41988_1"
-4.12640514235929,-52.0026976714714,0.252249589199472,0.0888966105273086,0,0.138704981175473,0.142526626757375,0.15361776421859,"Red_vs_Dark","D2A_k97_43182_1"
-12.2150683813478,45.3242228014288,0.784882899068321,0.625836642531747,0.731908220642312,0.598574427284904,0.723420024190128,0.676596958748572,"Red_vs_Dark","D2A_k97_45492_2"
-29.3400315136814,32.4825042028247,0.656567741696536,0.558028291450722,0.718139809864951,0.6007753419034,0.478828713547182,0.560790653169693,"Red_vs_Dark","D2A_k97_46992_1"
-3.6794614047272,-27.5371393397649,0.269603773947701,0.236491753406207,0.309072344681126,0.04248628666761,0.153626928693702,0.22928061333559,"Red_vs_Dark","D2A_k97_54613_1"
-23.3983940488968,19.3817670956994,0.531724022681841,0.482536693320801,0.58850643364265,0.480759943146731,0.490058642885071,0.572967262906615,"Red_vs_Dark","D2A_k97_7370_1"
22.9057003789316,41.9550386521972,0.963663959045578,0.954652326201286,1.01503664037318,0.913902917207542,0.905429323495562,0.894287651750124,"Red_vs_Dark","D3A_k97_14949_1"
-4.52284467253599,-34.0692207977704,0.250176166329664,0.272723222098151,0.192175085091641,0.175011481559507,0.247599710152094,0.193037664221576,"Red_vs_Dark","D3A_k97_15358_1"
-18.1119624142254,26.1407783734294,0.47921717016406,0.566060282444648,0.425012529261296,0.527541476472644,0.669211191397985,0.544694724635301,"Red_vs_Dark","D3A_k97_15939_1"
-11.0533296819048,7.06987429405314,0.384208051004711,0.464536003280997,0.481771731385998,0.449024200142837,0.511183283846541,0.420760413589558,"Red_vs_Dark","D3A_k97_25517_5"
1.32582835126828,-65.749389496262,0.0417004655915282,0.224860354557746,0.0445437536882952,0.170709211565578,0.0787601440136438,0.156683279458405,"Red_vs_Dark","D3A_k97_35454_2"
14.5042405980203,42.2751783711794,0.894475478935814,0.901884609129352,0.793969412358049,0.882986890455724,0.834416247911746,0.795991363609422,"Red_vs_Dark","D3A_k97_377_1"
-9.10908654684379,-50.1544844711104,0.173972945960503,0.16841155749112,0.101755630906427,0.0483276992463488,0.267307998020528,0.184971169697099,"Red_vs_Dark","D3A_k97_41535_2"
35.4922908410177,36.5162485114329,1.35963042797849,1.37795107670437,1.4135801659021,1.33299429692954,1.35655421897839,1.27590278742942,"Red_vs_Dark","D3A_k97_41924_1"
-22.6940698781167,16.2601075951227,0.604726960678927,0.492726431037628,0.48201123033501,0.4579155391803,0.466968827337397,0.492647777928223,"Red_vs_Dark","D3A_k97_47327_1"
34.6599994516116,37.1632619908482,1.30838878628636,1.18760296870469,1.26184607861696,1.15864064311227,1.21323156731303,1.14857240304438,"Red_vs_Dark","D3A_k97_56135_2"
4.16581020820475,-47.2175031435173,0.114023498300772,0.292747737358621,0.121159292210535,0.0760112031688896,0.0782596384048034,0.360646030625463,"Red_vs_Dark","D3A_k97_56715_1"
