,0
0,1.383130669593811
1,1.3822474479675293
2,1.3820576667785645
3,1.3792375326156616
4,1.3776065111160278
5,1.3764212131500244
6,1.3751535415649414
7,1.3747159242630005
8,1.374983310699463
9,1.3721967935562134
10,1.3702081441879272
11,1.372915506362915
12,1.3674349784851074
13,1.36635422706604
14,1.3667736053466797
15,1.3650578260421753
16,1.3604581356048584
17,1.3663133382797241
18,1.3524523973464966
19,1.3527945280075073
20,1.3487250804901123
21,1.3473150730133057
22,1.3534629344940186
23,1.3469032049179077
24,1.3429056406021118
25,1.340954303741455
26,1.3371543884277344
27,1.3316256999969482
28,1.327547550201416
29,1.3214380741119385
30,1.3386619091033936
31,1.328877568244934
32,1.3111555576324463
33,1.307647705078125
34,1.3011631965637207
35,1.3154860734939575
36,1.2986936569213867
37,1.3026411533355713
38,1.2806737422943115
39,1.262505292892456
40,1.273088812828064
41,1.2612261772155762
42,1.2625584602355957
43,1.234342098236084
44,1.2635360956192017
45,1.2299823760986328
46,1.2579091787338257
47,1.2227187156677246
48,1.2268553972244263
49,1.2139614820480347
50,1.1894476413726807
51,1.1931418180465698
52,1.201943039894104
53,1.187117576599121
54,1.1998140811920166
55,1.1986958980560303
56,1.1300981044769287
57,1.188457727432251
58,1.1617333889007568
59,1.126556158065796
60,1.0722700357437134
61,1.1222774982452393
62,1.0624501705169678
63,1.0976238250732422
64,1.0745055675506592
65,1.093388319015503
66,1.0451545715332031
67,1.0822148323059082
68,1.0528444051742554
69,1.0035738945007324
70,1.016747236251831
71,1.0970419645309448
72,1.0032646656036377
73,0.9962773323059082
74,0.9470713138580322
75,1.0780823230743408
76,1.1129648685455322
77,0.9353958368301392
78,0.936835527420044
79,0.8682913780212402
80,0.9611110091209412
81,0.9331626892089844
82,0.8321816921234131
83,0.8119785785675049
84,0.8622472286224365
85,0.8918126821517944
86,0.8908997178077698
87,0.854713499546051
88,0.8401949405670166
89,0.8405183553695679
90,0.8608710765838623
91,0.7264238595962524
92,0.8395950794219971
93,0.8276959657669067
94,0.8796191215515137
95,0.74870765209198
96,0.8056843280792236
97,0.7841542959213257
98,0.668232798576355
99,0.7307050228118896
100,0.7524186372756958
101,0.6537880897521973
102,0.9464911818504333
103,0.6520856618881226
104,0.6838641166687012
105,0.6559373140335083
106,0.5725548267364502
107,0.5822522640228271
108,0.6258953213691711
109,0.8418181538581848
110,0.6920506358146667
111,0.6976194381713867
112,0.7361983060836792
113,0.5782798528671265
114,0.5032169818878174
115,0.5771783590316772
116,0.500680685043335
117,0.5232064127922058
118,0.5078715085983276
119,0.5626611709594727
120,0.4685310125350952
121,0.4863570034503937
122,0.4825493097305298
123,0.48954373598098755
124,0.713586688041687
125,0.5344142317771912
126,0.7828285694122314
127,0.4559946358203888
128,0.43129611015319824
129,0.47618675231933594
130,0.8339149951934814
131,0.5053597688674927
132,0.4753696322441101
133,0.8372706174850464
134,0.4558940529823303
135,0.4935588240623474
136,0.39601534605026245
137,0.5365210175514221
138,0.6004858613014221
139,0.36762499809265137
140,0.3737975060939789
141,0.6828144192695618
142,0.439875990152359
143,0.42269331216812134
144,0.42363137006759644
145,0.38136351108551025
146,0.4562074542045593
147,0.5558438301086426
148,0.46040236949920654
149,0.39812713861465454
150,0.32109498977661133
151,0.4008917808532715
152,0.4059866666793823
153,0.4527941942214966
154,0.42622917890548706
155,0.4021647274494171
156,0.5451682209968567
157,0.3591541349887848
158,0.431186705827713
159,0.39737799763679504
160,0.360233336687088
161,0.7063796520233154
162,0.9478772878646851
163,0.5256438851356506
164,0.5265737175941467
165,0.34694212675094604
166,0.5696715712547302
167,0.3252273201942444
168,0.2940804064273834
169,0.30459684133529663
170,0.4518914520740509
171,0.3685833215713501
172,0.40707600116729736
173,0.6761175394058228
174,0.3853421211242676
175,0.38245487213134766
176,0.33083575963974
177,0.3721861243247986
178,0.28989720344543457
179,0.6753103733062744
180,0.3421901762485504
181,0.30016350746154785
182,0.7452915906906128
183,0.2410319447517395
184,0.2981661558151245
185,0.35393577814102173
186,0.7035195827484131
187,0.34374332427978516
188,0.49296361207962036
189,0.504163920879364
190,0.33356767892837524
191,0.4131262004375458
192,0.3246546983718872
193,0.23499053716659546
194,0.3820430338382721
195,0.2602843642234802
196,0.4334230124950409
197,0.5675410628318787
198,0.30167049169540405
199,0.36323052644729614
